country,t,s1,s2,s6,s10,s19,coup,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,avgs1,avgs2,avgs6,avgs10,avgs19,trans_outp_p,trans_diff
GHA,1991,-6.405170358985768e-05,-0.0003926258100824,-0.0002641808646376,-0.00085747667014,-0.0001762658881439,0.0,0.0,7.0,0.023633946,0.09671303,0.042291448,0.16698153,0.003,-0.095670156,0.006733,0.007987,0.006731,0.01,0.0,0.000282846,0.000282843,-0.00549379,0.015845146,0.0015,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0416510354268302,-0.0003777431600823
GIN,1991,-0.0001708835998402,0.000114760100084,-0.0005844187701256,-0.0063294944790146,-0.001524132674892,0.0,0.0,7.0,-0.04382763,0.08787598,0.03282848,0.16698153,0.0025,0.011631508,0.007389,0.002649,0.007725,0.0,0.0,0.000685334,0.000685338,-0.00549379,-0.05674032,0.001,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0472265310968939,0.0001581611871291
GMB,1991,0.0001519749789215,0.0012174954463451,0.0003457822137015,0.0033553034364485,0.0006391222016791,0.0,0.0,7.0,-0.016597303,0.06894176,0.045915905,0.16698153,0.009,-0.095670156,0.007864,0.00097,0.008076,0.01,0.0,0.000384979,0.000384983,-0.00549379,-0.027900148,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0356542039697316,0.000615857334578
GRC,1991,0.0002701126841196,0.0008952028922846,0.0002796510669354,0.0013122998440417,-0.0006789453629389,0.0,0.0,7.0,0.018802786,0.09235119,0.043614496,0.16392769,0.01,0.0308191,0.001576,0.00153,0.0003,0.0,0.0,0.000119016,0.000119016,-0.002113208,-0.009704318,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0480009434793902,7.753859256999507e-05
GRL,1991,8.736422375366006e-05,2.5550961757006552e-05,8.46159642442744e-05,-0.0017762724219671,-0.0007798384896874,0.0,0.0,7.0,,,,0.16458338,,,,0.004592,0.002188,0.0,0.0,,,-0.007742658,,,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.1046512745674188,-0.0004362628600659
GTM,1991,-0.002261790941371,0.0004801432882938,-0.000136916903378,0.0004032594947982,-0.0016119398079648,0.0,0.0,7.0,0.009203147,0.09128371,0.04442266,0.1669678,0.0065,0.037400477,0.005122,0.003753,0.004586,0.0,0.0,0.00027176,0.00027176,-0.005542085,-0.006621482,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0453648443490301,-0.0008130820641862
GUY,1991,0.0004903735848985,0.0004736196733043,0.0002711912084634,0.0032776620728148,0.0007390433767138,0.0,0.0,7.0,,,,0.1669678,0.0015,0.008329091,0.006195,0.007875999,0.000688,0.01,0.0,,,-0.005542085,,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0440419713793168,0.0008726453807616
HKG,1991,-0.0038025995516218,-0.0033175011822293,-0.0032056979418296,-0.0033067550510477,-0.0009508824299831,0.0,0.0,7.0,0.04462224,0.08657303,0.086161606,0.15959682,,-0.095670156,0.00062,0.004191,0.002128,0.01,0.0,0.00011196,0.00011196,-0.006785229,-0.003001332,,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0556080695618513,0.0003075693757063
HND,1991,0.0002750860562571,0.0023837635400072,-0.0002762917802226,0.0014197467975509,-0.0011120094566923,0.0,0.0,7.0,-0.00194426,0.08503321,0.037858047,0.1669678,0.008,0.03966511,0.001867,0.002357,0.000553,0.0,0.0,0.000285611,0.000285611,-0.005542085,-0.008027147,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0431286961465824,-0.0009799901492274
HRV,1991,0.0014671175676791,0.0063101912941263,0.0062899541616927,0.0157317285206235,0.0039514780268765,0.0,0.0,7.0,,0.084208235,0.043881062,0.16392769,0.0035,,0.00369,0.004447,0.000763,,0.0,,,-0.002113208,,,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0374240656140679,0.000173399354883
HTI,1991,0.0006399447299228,0.0027117216651111,0.0005245302411006,0.0030137021107425,0.0004588070398749,2.0,0.0,7.0,-0.01702563,0.08764678,0.054483127,0.1669678,0.0015,0.027343675,0.00095,0.004704,,0.0,0.0,0.000181206,0.000181209,-0.005542085,-0.011350479,-0.007000000000000001,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0457456397543216,8.083556476600612e-05
HUN,1991,0.003977204062606,0.0046613229806739,0.0048157810759437,0.0821185960561088,0.0037188504139052,0.0,0.0,7.0,-0.118375875,0.092461646,0.04720687,0.16392769,0.01,-0.095670156,0.001522,0.005244,0.000297,0.0,0.0,-6.89e-06,-6.89e-06,-0.002113208,-0.14381711,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0465415137396062,-0.0006484664527623
IDN,1991,0.0002270402004109,-0.0010931561578507,-0.0032731594672915,-0.0030388076242139,-0.0025264522157527,0.0,0.0,7.0,0.03499538,0.12113397,0.046032727,0.15959682,0.0015,0.023513753,0.007351,0.00234,0.00768,0.0,1.0,0.000164509,0.000164505,-0.006785229,0.008659625,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0582337432237732,0.0036710799680586
IND,1991,0.000302087943698,0.0003526656804148,0.0004696656769185,0.0028179667175329,0.0009651420663679,0.0,,7.0,-0.00450258,0.13657363,0.056599725,0.15959682,0.009,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000173971,0.000173975,-0.006785229,-0.023188943,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.1068985176682013,3.865615398060407e-05
IRL,1991,0.0013778005347032,0.0022048471569267,0.0075315698286765,0.0225299381193626,0.002795346119766,0.0,0.0,7.0,0.012780044,0.08169272,0.039367605,0.16392769,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,6.41e-05,6.41e-05,-0.002113208,-0.017086694,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0415671991223227,-0.0004115082036151
IRN,1991,-0.0001159272392234,-0.0110346850582559,0.0003646633522106,0.0007021679379166,1.0554162191759447e-05,0.0,0.0,7.0,0.06615053,0.10981669,0.0358166,0.15959682,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,0.000366911,0.000366915,-0.006785229,0.037660595,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.126537681387321,-0.0021065882552042
IRQ,1991,0.0006918996496287,-0.0004976329381818,0.0139264730366098,0.0133557037800192,0.0025619594448287,2.0,,7.0,-0.61491907,0.09768331,0.036995307,0.15959682,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,-0.000372514,-0.000372514,-0.006785229,-0.6220093,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0369074982897736,0.0050453779826663
ISL,1991,0.000578863808171,0.0052438620673777,0.0004188137075187,0.0057721667366909,0.0002022766683942,0.0,0.0,7.0,,,,0.16392769,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,-0.002113208,,,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0451055059970876,0.0001562027358368
ISR,1991,0.0002171074976058,-4.788506754827005e-05,0.000702550436331,-0.0075506362023544,-0.0002762038261837,0.0,0.0,7.0,0.018036934,0.084444806,0.05432383,0.15959682,0.0095,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000375919,0.000375915,-0.006785229,-0.015156193,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0481159720503502,-0.0008646242953603
ITA,1991,-7.420218002148838e-05,8.559807975601179e-05,-7.899078676214775e-05,-0.0016950982006884,-1.4376656006537258e-05,0.0,0.0,7.0,0.01381987,0.10946366,0.052627183,0.16392769,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,8.05e-07,8.05e-07,-0.002113208,-0.011809174,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0579931406646626,2.4863853295101213e-05
JAM,1991,0.0030274863125298,0.0101087369970702,0.0005889879271982,0.0038699690380365,0.00128178784096,0.0,0.0,7.0,-0.001522104,0.077658415,0.053834293,0.1669678,0.01,0.010296194,0.004129,0.00616,0.001098,0.01,0.0,4.56e-05,4.56e-05,-0.005542085,-0.021222293,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.047989436618787,0.0004516375838182
JOR,1991,0.0101691848156922,-0.0011013160723453,-0.0003110044242559,-0.0001709357352787,-3.640862823105912e-05,0.0,0.0,7.0,-0.080854185,0.08197162,0.036756888,0.15959682,0.003,0.026532419,0.005926,0.000659,0.000396,0.0,0.0,0.001070499,0.001070499,-0.006785229,-0.104980156,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0391365477114615,-0.0030788113339777
JPN,1991,-0.0003007543303825,-0.0002977803010936,-0.0001153527136247,-0.0041313381422809,-0.0008314905818636,0.0,0.0,7.0,0.030097594,0.117276035,0.058013603,0.15959682,0.01,0.026878474,0.000119,0.005406,0.000178,0.0,0.0,3.3e-05,3.3e-05,-0.006785229,-0.004353205,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.04129139623073,-0.0009342549484789
KAZ,1991,-0.0031053351291245,-0.0030359517738967,-0.0071618658979763,-0.0360182498880122,-0.0077525758013904,0.0,0.0,7.0,-0.11574935,0.097114034,0.018216446,0.15959682,0.0035,,0.006171,0.005898,0.006621,0.0,0.0,6.48e-05,6.48e-05,-0.006785229,-0.14196649,,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0494374988795204,-0.0200464989065678
KEN,1991,-0.0003961026193831,-0.0012768002041556,0.0001982270087502,0.004467946235883,-0.0016379696119622,0.0,0.0,7.0,-0.01824053,0.10090856,0.037465364,0.16698153,0.0025,0.03269569,0.008588,0.007765,0.00886,0.01,0.0,0.000323124,0.000323121,-0.00549379,-0.028176647,0.001,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.094913257865534,0.000865606893793
KGZ,1991,-0.0096595986515928,-0.125877211677628,-0.0151796143135624,-0.022713347933774,-0.0238728154606502,0.0,0.0,7.0,-0.09270542,0.08400364,0.031465214,0.15959682,0.0035,,0.006752,0.00447,0.005949,0.0,0.0,0.000149928,0.000149928,-0.006785229,-0.08325025,,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0380380120382742,0.0018718278857531
KHM,1991,0.000122479758737,2.239138241804869e-05,-0.0002550565926255,-0.0008134738999829,-0.000631374322341,1.0,,7.0,0.03800444,0.09178404,0.040049694,0.15959682,0.0055,0.0,0.002105,0.000965,0.002104,0.0,0.0,0.000358537,0.000358533,-0.006785229,0.006040748,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0423392159024993,-0.0007387583751461
KOR,1991,0.0002565525158857,0.0016427021100091,0.0003298444057477,-0.0028733627763097,-0.0024185414322038,0.0,0.0,7.0,0.08040507,0.106768295,0.060899246,0.15959682,0.008,0.021860512,2e-05,0.006604,2.1e-05,0.0,0.0,0.000109255,0.000109248,-0.006785229,0.039861996,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0394107406947066,0.0003135804377292
KWT,1991,0.0286577661791121,0.0252198184903069,-0.0203235327000939,0.014301005504411,0.0131463136239445,0.0,0.0,7.0,0.3246252,0.06860738,0.039804168,0.15959682,0.0005,-0.095670156,0.006604,0.006745,0.003444,0.0,1.0,-0.00808762,-0.00808762,-0.006785229,0.33181506,,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.042814301151352,-0.0059017267749874
LAO,1991,0.0001648109523195,-0.0002374889648574,1.3453698861593671e-05,0.0025537511096211,0.0007434379384468,0.0,0.0,7.0,0.001825307,0.083734676,0.029319158,0.15959682,0.0015,0.03577948,0.005139,0.005453,0.006382,0.0,0.0,0.000281423,0.00028142,-0.006785229,-0.015713444,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0368491782610407,0.0004613640992336
LBN,1991,-0.003064287466101,-0.0046287839696856,0.0043760918035016,0.0043635468992256,-0.013889889094179,0.0,0.0,7.0,0.362136,0.08069532,0.057442073,0.15959682,,0.04044804,0.001314,0.007886,0.001312,0.0,0.0,0.00014478,0.000144776,-0.006785229,0.34827524,,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0355498573835759,-0.0004534375553889
LBR,1991,-0.0036669457422113,-0.004479780478417,-0.0048243189493211,-0.0846974088382693,-0.0025537544958307,0.0,0.0,7.0,0.18369089,0.07505139,0.029374631,0.16698153,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0.0,-0.001527295,-0.001527291,-0.00549379,0.1859453,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0689034156891254,-0.0093897582829326
LBY,1991,-5.388493873686551e-05,-0.0007477676487837,2.1990215801598103e-05,0.0004166270959427,9.747494165542308e-05,0.0,0.0,7.0,-0.08489022,0.08355228,0.008824203,0.16698153,0.0015,,0.00792,0.00057,0.000758,0.0,1.0,0.000268191,0.000268191,-0.00549379,-0.113312125,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0383886504471651,-0.0008610597995223
LIE,1991,-0.000142744221957,-0.0033127896536845,-8.777825608054289e-05,-0.0004169693418419,-9.573921445550106e-05,0.0,0.0,7.0,,,,0.16392769,,,0.005726,0.003343,0.002246,,0.0,,,-0.002113208,,,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0422485807553759,-7.708235284219905e-05
LKA,1991,0.0001419663980882,-0.0001629912531102,-0.0001277452546359,0.0003935030193772,-0.0003132747703946,0.0,,7.0,0.034445394,0.097733244,0.056029454,0.15959682,0.0075,0.019878743,0.00415,0.004853,0.004645,0.01,0.0,0.000111081,0.000111081,-0.006785229,0.016660871,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0515343364638899,-0.0014930428128928
LSO,1991,0.0002937884307061,-0.00672530589264,-0.0021009236618113,-0.0025377575349533,-0.0006146440228862,1.0,0.0,7.0,0.016872328,0.07474262,0.040613007,0.16698153,0.0015,0.044091552,0.00255,0.007211,0.002543,0.01,0.0,0.000234507,0.0002345,-0.00549379,-0.014827732,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.034256576462275,-0.001399530917484
LTU,1991,-0.0212721439394559,-0.0379555404653764,-0.0080842945259839,-0.0152597062100657,-0.0182619154318806,0.0,0.0,7.0,-0.05885943,0.08216665,0.040527977,0.16392769,0.01,,0.003223,0.004141,0.003219,0.0,0.0,1.97e-05,1.97e-05,-0.002113208,-0.07820294,,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0700607768392725,0.006667965984497
LUX,1991,0.0054124985141833,0.0010720866376549,0.0022167129678984,0.0118656720614321,0.0013246316780475,0.0,0.0,7.0,,,,0.16392769,,-0.095670156,0.005302,0.000911,0.00644,0.0,0.0,,,-0.002113208,,,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0370751477469068,-0.0006315227429867
LVA,1991,-0.0232509591202085,-0.0077746299323351,-0.0107933520943868,-0.066656395395684,-0.0129599528853078,0.0,0.0,7.0,-0.12195121,0.07882808,0.03730368,0.16392769,0.009,,0.005867,0.005556,0.005795,0.0,0.0,-4.62e-05,-4.62e-05,-0.002113208,-0.15117964,,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.10561771170898,0.0016663471400222
MAC,1991,0.0017552304843053,-0.0132963430122863,0.0003024520280254,-0.0002421834222092,-0.0036849172670294,0.0,0.0,7.0,,,,0.15959682,,,,0.005511,0.002519,0.0,0.0,,,-0.006785229,,,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0330170546603454,0.0002156243030242
MAR,1991,-0.0013147535764364,-0.0050318005693557,-0.0006968827528966,-0.0048133333660706,-0.0021087197926696,0.0,0.0,7.0,0.045359954,0.10138329,0.040373378,0.16698153,0.001,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0,0.000223622,0.000223622,-0.00549379,0.029601226,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0376302588479091,-0.0003686011424267
MCO,1991,-1.551734531086762e-05,0.0033478122325993,-7.488454308075582e-06,-0.0001260529848564,-1.108551139901361e-05,0.0,0.0,7.0,,,,0.16392769,,,0.006838,0.003047,0.007305,,0.0,,,-0.002113208,,,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0382644989811353,-0.000124446870619
MDA,1991,0.0052732465794056,0.0083182115204372,0.0108443875062716,0.0122895626003797,0.0145243592292953,0.0,0.0,7.0,-0.18003844,0.083941214,0.04886434,0.16392769,0.0075,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0,6.13e-05,6.13e-05,-0.002113208,-0.15775235,,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0372310102379935,0.0014325447860535
MDG,1991,0.0014232997811454,0.0012634545005907,-0.004148995692184,-0.0050149031495716,5.003557546620976e-05,0.0,0.0,7.0,-0.0908117,0.093917206,0.03026041,0.16698153,0.006,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0,0.000301309,0.000301309,-0.00549379,-0.08703537,0.004,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0528840676582028,-0.0006608980853995
MDV,1991,6.025417124185233e-06,0.00600795582897,-0.0020505709479113,0.0161399041120347,-0.0013628824380507,0.0,0.0,7.0,,,,0.15959682,,,,,,0.01,0.0,,,-0.006785229,,,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0595788275769048,0.0001224492141431
MEX,1991,-0.0005452502045049,-7.493394554487602e-05,-0.0003797201958001,0.0197124128807472,-0.0006701776577929,0.0,0.0,7.0,0.023250392,0.11367761,0.03806099,0.1669678,0.005,0.03440418,0.005418,0.001796,0.001511,0.0,0.0,0.000183709,0.000183713,-0.005542085,0.004085779,0.0,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0689803994446289,-0.0016362199315224
MKD,1991,-0.0006294103671623,-0.0270259537517461,-0.0003866708552657,-0.0198091923881129,-0.0001309546491174,0.0,0.0,7.0,,0.075324684,0.04319369,0.16392769,0.008,,0.005023,0.005899,0.005021,,0.0,,,-0.002113208,,,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0550725165250592,0.0004821235911756
MLI,1991,0.0002899907480668,0.0001245866561437,0.0002291903581827,0.0019630348978266,3.308290217242035e-05,2.0,0.0,7.0,-0.028629635,0.09017727,0.019111209,0.16698153,0.005,-0.009162908,0.006906,0.00182,0.008388001,0.0,0.0,0.000200063,0.000200067,-0.00549379,-0.04575538,0.0035,0.00016176378710420702,-0.00044404883359637287,0.009304872142329413,0.0019929374086398895,-0.00039933931888817706,0.0479800730694994,-0.0003066877053937
