country,t,s1,s2,s6,s10,s19,coup,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,avgs1,avgs2,avgs6,avgs10,avgs19,trans_outp_p,trans_diff
GHA,1991,-0.0007843634525609,-0.0005139091895705,-0.0005591370492304,6.550515253027009e-06,-0.0003642386058453,0.0,0.0,7.0,0.023633946,0.09671303,0.042291448,0.16698153,0.003,-0.095670156,0.006733,0.007987,0.006731,0.01,0.0,0.000282846,0.000282843,-0.00549379,0.015845146,0.0015,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0416510354268302,-0.0003777431600823
GIN,1991,-0.0040009596422247,0.0017009398406957,-2.2598856271669e-05,-8.312147187792022e-06,-0.0030282713617802,0.0,0.0,7.0,-0.04382763,0.08787598,0.03282848,0.16698153,0.0025,0.011631508,0.007389,0.002649,0.007725,0.0,0.0,0.000685334,0.000685338,-0.00549379,-0.05674032,0.001,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0472265310968939,0.0001581611871291
GMB,1991,0.00032567256092,0.0007309829200192,0.0001304907712468,5.553623531595001e-06,0.000478923620081,0.0,0.0,7.0,-0.016597303,0.06894176,0.045915905,0.16698153,0.009,-0.095670156,0.007864,0.00097,0.008076,0.01,0.0,0.000384979,0.000384983,-0.00549379,-0.027900148,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0356542039697316,0.000615857334578
GRC,1991,-0.0006967276884736,-4.1873979092957314e-05,-0.0002005155924301,-7.948289861344632e-05,-0.000399850588376,0.0,0.0,7.0,0.018802786,0.09235119,0.043614496,0.16392769,0.01,0.0308191,0.001576,0.00153,0.0003,0.0,0.0,0.000119016,0.000119016,-0.002113208,-0.009704318,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0480009434793902,7.753859256999507e-05
GRL,1991,-0.016229457378325,-0.0008031498718091,-0.0026668582838449,0.0020830210689302,-0.0076357592499397,0.0,0.0,7.0,,,,0.16458338,,,,0.004592,0.002188,0.0,0.0,,,-0.007742658,,,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.1046512745674188,-0.0004362628600659
GTM,1991,-0.0021271693403303,-0.0016102117347147,0.0002643287383358,-8.147723155980382e-05,-0.0006346842378143,0.0,0.0,7.0,0.009203147,0.09128371,0.04442266,0.1669678,0.0065,0.037400477,0.005122,0.003753,0.004586,0.0,0.0,0.00027176,0.00027176,-0.005542085,-0.006621482,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0453648443490301,-0.0008130820641862
GUY,1991,0.0007258852870779,0.0009093623178891,0.0003333143331746,1.1818848499980571e-05,0.0001649048167303,0.0,0.0,7.0,,,,0.1669678,0.0015,0.008329091,0.006195,0.007875999,0.000688,0.01,0.0,,,-0.005542085,,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0440419713793168,0.0008726453807616
HKG,1991,0.0022016588773127,0.0019115338602648,0.00087286414429,-0.0008573844210269,-2.198136467400358e-05,0.0,0.0,7.0,0.04462224,0.08657303,0.086161606,0.15959682,,-0.095670156,0.00062,0.004191,0.002128,0.01,0.0,0.00011196,0.00011196,-0.006785229,-0.003001332,,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0556080695618513,0.0003075693757063
HND,1991,-0.0024922934857905,0.000879101368386,0.0004871242700851,2.296898190165845e-05,-0.0001037267109784,0.0,0.0,7.0,-0.00194426,0.08503321,0.037858047,0.1669678,0.008,0.03966511,0.001867,0.002357,0.000553,0.0,0.0,0.000285611,0.000285611,-0.005542085,-0.008027147,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0431286961465824,-0.0009799901492274
HRV,1991,0.0010571925445217,0.0010434641085601,0.0040561414193899,0.0006829244240558,0.0034675952504171,0.0,0.0,7.0,,0.084208235,0.043881062,0.16392769,0.0035,,0.00369,0.004447,0.000763,,0.0,,,-0.002113208,,,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0374240656140679,0.000173399354883
HTI,1991,0.0004978384568554,0.0071070362511839,0.0023401053497265,0.0001635933201315,0.0009655082102549,2.0,0.0,7.0,-0.01702563,0.08764678,0.054483127,0.1669678,0.0015,0.027343675,0.00095,0.004704,,0.0,0.0,0.000181206,0.000181209,-0.005542085,-0.011350479,-0.007000000000000001,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0457456397543216,8.083556476600612e-05
HUN,1991,0.0019928641448205,0.0053443552939964,0.0036510835937919,0.0042549524582862,0.0024792112855602,0.0,0.0,7.0,-0.118375875,0.092461646,0.04720687,0.16392769,0.01,-0.095670156,0.001522,0.005244,0.000297,0.0,0.0,-6.89e-06,-6.89e-06,-0.002113208,-0.14381711,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0465415137396062,-0.0006484664527623
IDN,1991,0.0027125733353415,0.0005058695512761,-0.008170849705873,0.0011140096237714,0.0014040339835314,0.0,0.0,7.0,0.03499538,0.12113397,0.046032727,0.15959682,0.0015,0.023513753,0.007351,0.00234,0.00768,0.0,1.0,0.000164509,0.000164505,-0.006785229,0.008659625,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0582337432237732,0.0036710799680586
IND,1991,0.0014823650147005,0.0004070220999825,0.0021671638867913,0.000349547932598,0.0007729197241789,0.0,,7.0,-0.00450258,0.13657363,0.056599725,0.15959682,0.009,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000173971,0.000173975,-0.006785229,-0.023188943,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.1068985176682013,3.865615398060407e-05
IRL,1991,0.0028056335636712,6.673888672585615e-05,0.0011874651173608,0.0061118563282786,-2.140870227863162e-05,0.0,0.0,7.0,0.012780044,0.08169272,0.039367605,0.16392769,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,6.41e-05,6.41e-05,-0.002113208,-0.017086694,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0415671991223227,-0.0004115082036151
IRN,1991,1.4652897127629544e-05,0.000919528516515,0.0024405281461639,-0.0001313971725788,-0.0002075040429449,0.0,0.0,7.0,0.06615053,0.10981669,0.0358166,0.15959682,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,0.000366911,0.000366915,-0.006785229,0.037660595,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.126537681387321,-0.0021065882552042
IRQ,1991,-0.0003525921375194,0.0044938939008961,0.0003880522597784,-3.429789862102338e-05,0.0029359577622478,2.0,,7.0,-0.61491907,0.09768331,0.036995307,0.15959682,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,-0.000372514,-0.000372514,-0.006785229,-0.6220093,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0369074982897736,0.0050453779826663
ISL,1991,0.0001745748538815,-0.0173758368990565,-0.0004715625082739,0.0004723774157473,-0.0018064934012158,0.0,0.0,7.0,,,,0.16392769,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,-0.002113208,,,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0451055059970876,0.0001562027358368
ISR,1991,-0.0022444808136707,-0.0019912690416285,-0.0017667565801684,0.0042718431445789,-0.0027903872744427,0.0,0.0,7.0,0.018036934,0.084444806,0.05432383,0.15959682,0.0095,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000375919,0.000375915,-0.006785229,-0.015156193,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0481159720503502,-0.0008646242953603
ITA,1991,-0.0009486705275717,-0.0005921054021919,-0.0005414636129854,-0.0002580873721491,-0.0006018094130392,0.0,0.0,7.0,0.01381987,0.10946366,0.052627183,0.16392769,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,8.05e-07,8.05e-07,-0.002113208,-0.011809174,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0579931406646626,2.4863853295101213e-05
JAM,1991,0.0022804676532846,0.0062096173248318,0.0019071878036297,0.0003990037537946,0.0027314455530716,0.0,0.0,7.0,-0.001522104,0.077658415,0.053834293,0.1669678,0.01,0.010296194,0.004129,0.00616,0.001098,0.01,0.0,4.56e-05,4.56e-05,-0.005542085,-0.021222293,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.047989436618787,0.0004516375838182
JOR,1991,0.0013590692179701,-0.0004330071918049,0.0005629968296725,5.813645182320046e-05,0.0012680671829826,0.0,0.0,7.0,-0.080854185,0.08197162,0.036756888,0.15959682,0.003,0.026532419,0.005926,0.000659,0.000396,0.0,0.0,0.001070499,0.001070499,-0.006785229,-0.104980156,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0391365477114615,-0.0030788113339777
JPN,1991,-0.0001443809356991,-7.389789025212968e-05,-0.0001068061075032,-0.0001578026191583,-0.0007839676771965,0.0,0.0,7.0,0.030097594,0.117276035,0.058013603,0.15959682,0.01,0.026878474,0.000119,0.005406,0.000178,0.0,0.0,3.3e-05,3.3e-05,-0.006785229,-0.004353205,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.04129139623073,-0.0009342549484789
KAZ,1991,-0.0015272886197256,-0.001513155601045,-0.002026456349966,-0.0047305905078787,-0.0090008438444879,0.0,0.0,7.0,-0.11574935,0.097114034,0.018216446,0.15959682,0.0035,,0.006171,0.005898,0.006621,0.0,0.0,6.48e-05,6.48e-05,-0.006785229,-0.14196649,,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0494374988795204,-0.0200464989065678
KEN,1991,0.0020342290258762,0.0008144503155028,0.0026722829121239,0.0016893128241922,0.0003431888504245,0.0,0.0,7.0,-0.01824053,0.10090856,0.037465364,0.16698153,0.0025,0.03269569,0.008588,0.007765,0.00886,0.01,0.0,0.000323124,0.000323121,-0.00549379,-0.028176647,0.001,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.094913257865534,0.000865606893793
KGZ,1991,0.0005309707891795,0.1136290655795692,0.0048813660544673,0.0008032430487181,0.0015150288099132,0.0,0.0,7.0,-0.09270542,0.08400364,0.031465214,0.15959682,0.0035,,0.006752,0.00447,0.005949,0.0,0.0,0.000149928,0.000149928,-0.006785229,-0.08325025,,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0380380120382742,0.0018718278857531
KHM,1991,0.0070299727781781,-0.0035790158999895,0.0005644881535005,-0.0003320887249307,0.000952196894435,1.0,,7.0,0.03800444,0.09178404,0.040049694,0.15959682,0.0055,0.0,0.002105,0.000965,0.002104,0.0,0.0,0.000358537,0.000358533,-0.006785229,0.006040748,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0423392159024993,-0.0007387583751461
KOR,1991,-0.0007237032982205,-0.0010208542341818,-0.0014494231515498,0.0004130116466402,-0.0023335462137427,0.0,0.0,7.0,0.08040507,0.106768295,0.060899246,0.15959682,0.008,0.021860512,2e-05,0.006604,2.1e-05,0.0,0.0,0.000109255,0.000109248,-0.006785229,0.039861996,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0394107406947066,0.0003135804377292
KWT,1991,-0.0016875567553181,-0.0027018736779865,-0.0057246009931998,-0.0095059853172284,-0.021729078108556,0.0,0.0,7.0,0.3246252,0.06860738,0.039804168,0.15959682,0.0005,-0.095670156,0.006604,0.006745,0.003444,0.0,1.0,-0.00808762,-0.00808762,-0.006785229,0.33181506,,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.042814301151352,-0.0059017267749874
LAO,1991,-0.0004584185692626,-0.0030174557689318,0.0049394728228878,-0.0003389329420421,-0.000346830720336,0.0,0.0,7.0,0.001825307,0.083734676,0.029319158,0.15959682,0.0015,0.03577948,0.005139,0.005453,0.006382,0.0,0.0,0.000281423,0.00028142,-0.006785229,-0.015713444,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0368491782610407,0.0004613640992336
LBN,1991,-0.0052810898351307,-0.0060957357427925,0.002347859619214,-9.792718051982016e-05,-0.0024253073249945,0.0,0.0,7.0,0.362136,0.08069532,0.057442073,0.15959682,,0.04044804,0.001314,0.007886,0.001312,0.0,0.0,0.00014478,0.000144776,-0.006785229,0.34827524,,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0355498573835759,-0.0004534375553889
LBR,1991,-0.0187699239873063,0.0192059027448538,-0.0075236383713867,-0.0162891888733613,-0.0367013201331555,0.0,0.0,7.0,0.18369089,0.07505139,0.029374631,0.16698153,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0.0,-0.001527295,-0.001527291,-0.00549379,0.1859453,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0689034156891254,-0.0093897582829326
LBY,1991,-0.0017306084649122,-0.0020228539391622,-0.0028244474342993,-0.000466794452692,-0.0053150733628747,0.0,0.0,7.0,-0.08489022,0.08355228,0.008824203,0.16698153,0.0015,,0.00792,0.00057,0.000758,0.0,1.0,0.000268191,0.000268191,-0.00549379,-0.113312125,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0383886504471651,-0.0008610597995223
LIE,1991,-0.0011102474462844,-0.0039146740241169,-0.0005857206716277,-0.0002296917285324,-0.0007699876313268,0.0,0.0,7.0,,,,0.16392769,,,0.005726,0.003343,0.002246,,0.0,,,-0.002113208,,,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0422485807553759,-7.708235284219905e-05
LKA,1991,-0.0010599786690589,-0.0013592161808506,-0.0005253085037615,-0.0005481827772773,-0.0015386287911241,0.0,,7.0,0.034445394,0.097733244,0.056029454,0.15959682,0.0075,0.019878743,0.00415,0.004853,0.004645,0.01,0.0,0.000111081,0.000111081,-0.006785229,0.016660871,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0515343364638899,-0.0014930428128928
LSO,1991,-0.0018031550717672,-0.0046034167440478,-0.0004407931451854,-0.000291898650523,-0.0012546582804586,1.0,0.0,7.0,0.016872328,0.07474262,0.040613007,0.16698153,0.0015,0.044091552,0.00255,0.007211,0.002543,0.01,0.0,0.000234507,0.0002345,-0.00549379,-0.014827732,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.034256576462275,-0.001399530917484
LTU,1991,-0.0002914387982166,0.0030264936069985,-0.000961718290491,0.0114735786462747,0.0005667641942892,0.0,0.0,7.0,-0.05885943,0.08216665,0.040527977,0.16392769,0.01,,0.003223,0.004141,0.003219,0.0,0.0,1.97e-05,1.97e-05,-0.002113208,-0.07820294,,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0700607768392725,0.006667965984497
LUX,1991,-0.003248214523389,-0.0144893256166523,-0.0015055078387567,-0.0009634031949726,-0.0008427496828074,0.0,0.0,7.0,,,,0.16392769,,-0.095670156,0.005302,0.000911,0.00644,0.0,0.0,,,-0.002113208,,,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0370751477469068,-0.0006315227429867
LVA,1991,0.0002324933939223,0.0008146684824001,0.0025507056140505,0.0023185890754357,0.0018205137554716,0.0,0.0,7.0,-0.12195121,0.07882808,0.03730368,0.16392769,0.009,,0.005867,0.005556,0.005795,0.0,0.0,-4.62e-05,-4.62e-05,-0.002113208,-0.15117964,,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.10561771170898,0.0016663471400222
MAC,1991,0.0009668718270488,0.0124987555608295,-0.0002492217280463,9.690292954702948e-05,-0.0006158775221496,0.0,0.0,7.0,,,,0.15959682,,,,0.005511,0.002519,0.0,0.0,,,-0.006785229,,,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0330170546603454,0.0002156243030242
MAR,1991,-0.0013635804315983,-0.0016619627289773,-0.0004069492384173,0.0005500705784242,-0.0014930878317528,0.0,0.0,7.0,0.045359954,0.10138329,0.040373378,0.16698153,0.001,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0,0.000223622,0.000223622,-0.00549379,0.029601226,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0376302588479091,-0.0003686011424267
MCO,1991,-5.407272136676066e-05,-0.0040014559707463,-0.0003386724786201,-0.0001188759127393,-0.000469465364591,0.0,0.0,7.0,,,,0.16392769,,,0.006838,0.003047,0.007305,,0.0,,,-0.002113208,,,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0382644989811353,-0.000124446870619
MDA,1991,-0.0107204451157163,-0.0283794630379962,-0.029205206691582,-0.0296407764799672,-0.0345619464860331,0.0,0.0,7.0,-0.18003844,0.083941214,0.04886434,0.16392769,0.0075,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0,6.13e-05,6.13e-05,-0.002113208,-0.15775235,,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0372310102379935,0.0014325447860535
MDG,1991,-0.0031496996326859,-0.0181085734501898,0.0030383788191886,0.0003173518607301,0.0024003731208049,0.0,0.0,7.0,-0.0908117,0.093917206,0.03026041,0.16698153,0.006,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0,0.000301309,0.000301309,-0.00549379,-0.08703537,0.004,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0528840676582028,-0.0006608980853995
MDV,1991,-0.0050996806213367,-0.001492117277294,0.0009201750567551,-0.0018578664259106,-0.0023095835431793,0.0,0.0,7.0,,,,0.15959682,,,,,,0.01,0.0,,,-0.006785229,,,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0595788275769048,0.0001224492141431
MEX,1991,-0.0007358104790866,0.0022885924896723,0.0024897389302499,0.0067944563530301,0.0002229020358238,0.0,0.0,7.0,0.023250392,0.11367761,0.03806099,0.1669678,0.005,0.03440418,0.005418,0.001796,0.001511,0.0,0.0,0.000183709,0.000183713,-0.005542085,0.004085779,0.0,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0689803994446289,-0.0016362199315224
MKD,1991,0.0023650826330759,0.042942019985953,0.0027014318124652,0.0086826734115424,0.0038890265873697,0.0,0.0,7.0,,0.075324684,0.04319369,0.16392769,0.008,,0.005023,0.005899,0.005021,,0.0,,,-0.002113208,,,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0550725165250592,0.0004821235911756
MLI,1991,-0.0016055905944173,-0.0005093958285039,0.000168975336856,-1.598593182347422e-05,-0.000685630959248,2.0,0.0,7.0,-0.028629635,0.09017727,0.019111209,0.16698153,0.005,-0.009162908,0.006906,0.00182,0.008388001,0.0,0.0,0.000200063,0.000200067,-0.00549379,-0.04575538,0.0035,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599,-0.0007366954348313281,0.0479800730694994,-0.0003066877053937
