country,t,outp,outpd%,outptt%
MWI,2000,94.15192902,0.685686904,0.226458555
MWI,2001,92.21541206,0.675288238,0.231036279
MWI,2002,107.014108,0.701673405,0.213935687
MWI,2003,99.88257899,0.631035675,0.257303435
MWI,2004,110.9965352,0.610391355,0.26837121
MWI,2005,119.390957,0.597570307,0.276629032
MWI,2006,135.2083494,0.589929249,0.277018107
MWI,2007,156.9321813,0.582914289,0.277915222
MWI,2008,183.3050378,0.591764846,0.272332247
MYS,1990,2452.198178,0.264388232,0.426753563
MYS,1991,3261.290111,0.294054664,0.415717753
MYS,1992,3961.1477,0.298703145,0.403339345
MYS,1993,4402.165212,0.29066492,0.405456035
MYS,1994,5090.54302,0.261594134,0.406450799
MYS,1995,5854.321689,0.212247879,0.39853096
MYS,1996,9932.647697,0.299942515,0.40816982
MYS,1997,9590.164272,0.2743097,0.414390594
MYS,1998,7121.017535,0.183360915,0.435071427
MYS,1999,7854.643147,0.183541242,0.441274066
MYS,2000,9060.393832,0.194300217,0.430677462
MYS,2001,8882.935369,0.202653054,0.43431553
MYS,2002,9462.65539,0.206561418,0.43295955
MYS,2003,10573.65688,0.194970781,0.429248169
MYS,2004,12299.58348,0.18509139,0.41559193
MYS,2005,13757.78095,0.182730463,0.413495109
MYS,2006,15996.7683,0.181150089,0.400198221
MYS,2007,18848.36726,0.19064601,0.391697397
MYS,2008,21767.23296,0.200377738,0.390136578
NAM,1990,86.31741242,0.516579085,0.347438341
NAM,1991,94.37110859,0.525400134,0.344147467
NAM,1992,106.4558298,0.501435423,0.355227438
NAM,1993,104.9047647,0.529369918,0.339873496
NAM,1994,114.929011,0.543746882,0.326763247
NAM,1995,125.7069319,0.533898352,0.328862696
NAM,1996,125.1816021,0.522839738,0.333076922
NAM,1997,129.6511701,0.536229431,0.32736633
NAM,1998,122.8357782,0.54321022,0.324683914
NAM,1999,123.6487239,0.540096543,0.326215576
NAM,2000,127.0206171,0.566394166,0.307471307
NAM,2001,112.669296,0.552826217,0.316422114
NAM,2002,104.5699489,0.531280855,0.32540634
NAM,2003,152.720339,0.538620262,0.32819651
NAM,2004,194.1103829,0.564612345,0.311901247
NAM,2005,210.1487179,0.558758132,0.313306977
NAM,2006,233.0480774,0.538219058,0.319417135
NAM,2007,266.8310509,0.500136348,0.338861616
NAM,2008,273.0039884,0.479931555,0.3442499
NCL,1990,72.70492162,0.734729357,0.180531744
NCL,1991,75.77743655,0.747046073,0.172910859
NCL,1992,84.61448425,0.760186001,0.163609809
NCL,1993,84.03078882,0.762983879,0.163637915
NCL,1994,91.10580495,0.761067763,0.163526359
NCL,1995,109.8056546,0.764201144,0.160560902
NCL,1996,111.1278285,0.762157325,0.161104559
NCL,1997,110.187095,0.757676396,0.161067729
NCL,1998,112.430271,0.791921781,0.138895012
NCL,1999,116.7893198,0.782060263,0.14521947
NCL,2000,114.1342749,0.74924819,0.159782155
NCL,2001,109.5222424,0.768219823,0.149748001
NCL,2002,121.1068501,0.777487974,0.144183719
NCL,2003,153.919926,0.774944839,0.145382947
NCL,2004,182.8397153,0.768625102,0.146422024
NCL,2005,200.3416459,0.763494339,0.148227769
NCL,2006,232.2433874,0.738355637,0.156715859
NCL,2007,293.3319783,0.729503151,0.159608052
NCL,2008,312.8090659,0.742118199,0.155014769
NER,1990,57.65194067,0.822462424,0.132404846
NER,1991,54.73129165,0.826902532,0.129366975
NER,1992,50.59828805,0.810311257,0.139998066
NER,1993,43.27025377,0.803363412,0.145768308
NER,1994,31.5406227,0.743934588,0.184609263
NER,1995,39.33508153,0.739654252,0.184073023
NER,1996,39.1234745,0.725310805,0.193851289
NER,1997,40.23644222,0.721466824,0.192908441
NER,1998,42.14589244,0.735573709,0.184031236
NER,1999,39.96045574,0.730102809,0.187786956
NER,2000,44.39018043,0.712386976,0.193218752
NER,2001,42.86040012,0.717772592,0.190126572
NER,2002,47.07075293,0.723402056,0.188201404
NER,2003,58.72914289,0.742073483,0.178806448
NER,2004,66.05111947,0.738060395,0.182187469
NER,2005,81.04787923,0.75217686,0.172944162
NER,2006,96.17767394,0.746272031,0.174284276
NER,2007,99.26205983,0.733456987,0.182724712
NER,2008,135.6012397,0.745558806,0.175455992
NGA,1990,625.1723852,0.701826162,0.199393047
NGA,1991,662.19868,0.684642484,0.208563068
NGA,1992,673.7218612,0.660197862,0.220777914
NGA,1993,705.2855085,0.67684557,0.212344134
NGA,1994,843.4872085,0.700552175,0.197123286
NGA,1995,1242.405168,0.700289832,0.195811162
NGA,1996,1665.756288,0.721781179,0.183124549
NGA,1997,1749.714971,0.712964199,0.188864706
NGA,1998,1428.812218,0.649902057,0.228651667
NGA,1999,745.5231806,0.59737122,0.259547608
NGA,2000,941.026841,0.600878438,0.254425072
NGA,2001,1012.426497,0.62957641,0.235575666
NGA,2002,990.7243134,0.639949262,0.230540506
NGA,2003,1282.21668,0.666010071,0.213272118
NGA,2004,1330.661872,0.663530989,0.21300602
NGA,2005,1690.957791,0.680696102,0.202702912
NGA,2006,2166.439492,0.69811327,0.189056598
NGA,2007,2616.499614,0.703069097,0.183504873
NGA,2008,2934.859194,0.721768234,0.17067241
NIC,1990,135.9889459,0.743286046,0.201025966
NIC,1991,128.3619015,0.720658163,0.213782909
NIC,1992,135.3191243,0.683075217,0.237794096
NIC,1993,125.009014,0.647929785,0.263582878
NIC,1994,115.3922045,0.583336226,0.302244166
NIC,1995,127.5383539,0.567702409,0.308559584
NIC,1996,138.738651,0.562043335,0.309482604
NIC,1997,140.6620188,0.554958177,0.312038987
NIC,1998,155.9116616,0.559422924,0.310616299
NIC,1999,164.4711812,0.555470728,0.312030567
NIC,2000,172.1000471,0.546194173,0.315918618
NIC,2001,173.0524528,0.550790414,0.317073853
NIC,2002,170.9890707,0.546531066,0.318910752
NIC,2003,189.4276809,0.532414895,0.3228735
NIC,2004,217.384739,0.52425949,0.32336467
NIC,2005,250.5452084,0.530479967,0.319935685
NIC,2006,273.9670189,0.505478526,0.32898665
NIC,2007,312.0751455,0.510373926,0.323658935
NIC,2008,370.8646958,0.523642427,0.315996733
NLD,1990,15642.48598,0.369203728,0.331825653
NLD,1991,16204.78397,0.36395666,0.331426412
NLD,1992,18014.38813,0.361791406,0.330119263
NLD,1993,17339.5681,0.380452568,0.328151054
NLD,1994,18742.5273,0.366365652,0.329441955
NLD,1995,22510.05785,0.351455332,0.330131574
NLD,1996,22472.84058,0.345664388,0.330735259
NLD,1997,21033.62094,0.3249043,0.333086022
NLD,1998,21847.37037,0.334997358,0.33285692
NLD,1999,22381.16824,0.33311576,0.332691208
NLD,2000,21524.67846,0.305263244,0.332395158
NLD,2001,22207.39614,0.320176498,0.324866647
NLD,2002,23983.25527,0.333371384,0.323317475
NLD,2003,29486.24868,0.342884193,0.316784969
NLD,2004,33827.62246,0.32744854,0.313203743
NLD,2005,35858.51069,0.314350488,0.313101645
NLD,2006,39181.88293,0.287730604,0.308039158
NLD,2007,45799.02578,0.278314702,0.305095502
NLD,2008,51607.72857,0.268817043,0.301289757
NOR,1990,6181.680052,0.486892879,0.286891533
NOR,1991,6364.369055,0.480251434,0.28761349
NOR,1992,6819.482295,0.47204814,0.288732541
NOR,1993,6581.006497,0.48231036,0.286257444
NOR,1994,6936.015994,0.472148598,0.288559714
NOR,1995,8053.611511,0.461775178,0.290473102
NOR,1996,8411.000236,0.46453337,0.289910261
NOR,1997,8254.544178,0.463041442,0.289965897
NOR,1998,8378.094793,0.47128476,0.287890742
NOR,1999,8170.467694,0.468078666,0.28988812
NOR,2000,8716.462655,0.465994178,0.289237581
NOR,2001,8940.004918,0.461765102,0.288375903
NOR,2002,9374.66347,0.468125485,0.286361964
NOR,2003,10739.415,0.46579673,0.284253101
NOR,2004,11500.95305,0.460357605,0.280930129
NOR,2005,13183.62802,0.467397144,0.276404221
NOR,2006,14758.05689,0.453700079,0.273600692
NOR,2007,17759.26182,0.446940498,0.271135353
NOR,2008,19847.42906,0.447764986,0.265824817
NPL,1990,148.2888994,0.819570824,0.134533386
NPL,1991,137.2031853,0.794201231,0.151883541
NPL,1992,150.2516374,0.755571653,0.17730041
NPL,1993,151.6577053,0.742947426,0.186937257
NPL,1994,174.1747385,0.716022538,0.204344564
NPL,1995,184.1475886,0.679311949,0.224884311
NPL,1996,192.3352991,0.672422638,0.230280915
NPL,1997,213.8102734,0.632919157,0.26003065
NPL,1998,216.5140749,0.530804519,0.354730878
NPL,1999,240.3093574,0.521268534,0.367530887
NPL,2000,272.726999,0.435794098,0.434103123
NPL,2001,269.7323484,0.48723814,0.387127246
NPL,2002,265.8025995,0.509973879,0.369347746
NPL,2003,292.3730504,0.511417719,0.363137067
NPL,2004,329.7886412,0.496190243,0.36373941
NPL,2005,368.3414091,0.508298031,0.351932916
NPL,2006,397.9623373,0.544382729,0.316145343
NPL,2007,477.3153932,0.565254761,0.297378152
NPL,2008,505.5697846,0.566437055,0.288641434
NZL,1990,3887.543429,0.625013203,0.282220736
NZL,1991,3628.805938,0.614443798,0.285029921
NZL,1992,3465.92853,0.590476543,0.293672355
NZL,1993,3900.33245,0.601843887,0.288417255
NZL,1994,4622.861624,0.601536609,0.286574643
NZL,1995,5586.086295,0.596794498,0.28814488
NZL,1996,6082.87305,0.6023391,0.285595213
NZL,1997,6313.156546,0.591464892,0.292174184
NZL,1998,5595.561513,0.581047533,0.297512364
NZL,1999,5915.278778,0.576909775,0.300843089
NZL,2000,5863.417195,0.540375381,0.320098471
NZL,2001,5779.875151,0.544229921,0.319011291
NZL,2002,6192.615306,0.552409505,0.314193155
NZL,2003,7888.550594,0.562700324,0.306801782
NZL,2004,9770.593484,0.561826648,0.302858686
NZL,2005,11095.73363,0.559468793,0.302112591
NZL,2006,11492.28631,0.52512363,0.316807823
NZL,2007,13630.56712,0.523480239,0.315968925
NZL,2008,14399.40119,0.490973902,0.327914082
OMN,1990,209.6946122,0.676991199,0.232689697
OMN,1991,222.9047025,0.66122732,0.245013692
OMN,1992,250.9313345,0.652942423,0.245689277
OMN,1993,263.3027729,0.662398353,0.237685488
OMN,1994,277.6666463,0.644766322,0.245963862
OMN,1995,306.4794109,0.618824543,0.256888055
OMN,1996,339.3832082,0.605812495,0.264365114
OMN,1997,365.196471,0.599635174,0.265475769
OMN,1998,368.091893,0.624903422,0.246793581
OMN,1999,403.4925493,0.61902212,0.254132318
OMN,2000,502.0330823,0.577576062,0.277487038
OMN,2001,490.7319439,0.593516093,0.269678297
OMN,2002,502.4095394,0.5932167,0.271072175
OMN,2003,535.1646895,0.621532768,0.253736876
OMN,2004,632.3878249,0.608009766,0.256394206
OMN,2005,760.997595,0.599451099,0.263114529
OMN,2006,905.4070154,0.585428003,0.268168701
OMN,2007,1140.647458,0.57555295,0.271294511
OMN,2008,1665.731337,0.587318641,0.265354185
PAK,1990,1711.705059,0.788620303,0.161340367
PAK,1991,1881.6985,0.783095607,0.166822589
PAK,1992,2251.196121,0.786476066,0.162770869
PAK,1993,2381.725064,0.801084526,0.152249793
PAK,1994,2420.46548,0.789613752,0.160038736
PAK,1995,2688.101795,0.784922331,0.16161419
PAK,1996,2733.803932,0.784233595,0.161831923
PAK,1997,2887.810498,0.777686033,0.166873224
PAK,1998,2700.074003,0.767014806,0.177662377
PAK,1999,2503.597889,0.758238453,0.184530976
PAK,2000,2655.187961,0.751548351,0.186924637
PAK,2001,2680.098912,0.74798217,0.188762465
PAK,2002,2718.20217,0.745125515,0.190695552
PAK,2003,3011.290681,0.745764056,0.187217808
PAK,2004,3390.871801,0.727809809,0.197799754
PAK,2005,4534.423478,0.747826293,0.181383994
PAK,2006,5495.894159,0.755145099,0.172372408
PAK,2007,6237.913009,0.74066833,0.181296924
PAK,2008,7261.483847,0.734214748,0.183813867
PAN,1990,235.307435,0.488795235,0.365917804
PAN,1991,282.6947719,0.492253954,0.361005085
PAN,1992,333.4273832,0.481736849,0.364413037
PAN,1993,374.4631111,0.504999441,0.353140558
PAN,1994,416.8014289,0.501204311,0.353418302
PAN,1995,427.9960059,0.473615888,0.364913614
PAN,1996,439.6903634,0.455827482,0.372836384
PAN,1997,508.2426743,0.466208021,0.368118827
PAN,1998,495.6709263,0.462824475,0.371937547
PAN,1999,483.7098466,0.456075113,0.37580722
PAN,2000,520.7466578,0.425732893,0.389270474
PAN,2001,475.0666515,0.435788266,0.386876062
PAN,2002,448.1930639,0.422047654,0.390718383
PAN,2003,510.6817337,0.44579989,0.376742657
PAN,2004,595.9869677,0.437386043,0.376309932
PAN,2005,729.0927722,0.448689184,0.372391208
PAN,2006,837.9962782,0.428069034,0.379174053
PAN,2007,973.4096625,0.425309497,0.378957376
PAN,2008,1146.639296,0.431370477,0.375368936
PER,1990,964.429493,0.823498791,0.136263893
PER,1991,1140.328653,0.820676742,0.138010695
PER,1992,1236.39014,0.805037853,0.148539554
PER,1993,1249.144095,0.789370758,0.160255673
PER,1994,1601.373171,0.79065695,0.158993012
PER,1995,2006.531239,0.782798078,0.16324226
PER,1996,2175.708723,0.76588655,0.175701401
PER,1997,2385.366235,0.762789848,0.179234802
PER,1998,2241.734617,0.760963376,0.181526022
PER,1999,2135.722326,0.747574531,0.191284788
PER,2000,2290.136551,0.739294803,0.195023597
PER,2001,2184.744691,0.743303554,0.192765476
PER,2002,2285.775307,0.744973688,0.191258298
PER,2003,2463.347743,0.734278395,0.196936199
PER,2004,2800.761995,0.716885358,0.206776788
PER,2005,3196.638578,0.715242238,0.207079696
PER,2006,3799.89995,0.707222641,0.209726511
PER,2007,4526.703745,0.708290934,0.206317239
PER,2008,5391.762575,0.716169852,0.197411902
PHL,1990,986.3899414,0.425453935,0.391633329
PHL,1991,869.5730774,0.363703972,0.426079436
PHL,1992,1038.703643,0.345833985,0.421937467
PHL,1993,1102.946074,0.35439678,0.412105643
PHL,1994,1298.551946,0.351804134,0.409799473
PHL,1995,1729.619278,0.346974365,0.410791378
PHL,1996,1892.42357,0.442989288,0.353350483
PHL,1997,1757.723707,0.43335732,0.353994153
PHL,1998,1644.270955,0.420543324,0.364943472
PHL,1999,1594.107432,0.406967074,0.371725831
PHL,2000,1630.517244,0.374274331,0.381500169
PHL,2001,1654.140857,0.383114976,0.381442012
PHL,2002,1806.800356,0.394186196,0.375562433
PHL,2003,1995.664611,0.377024829,0.381606303
PHL,2004,2345.693892,0.356768281,0.388066885
PHL,2005,2632.610957,0.354575694,0.389181688
PHL,2006,3033.120015,0.345714315,0.386814138
PHL,2007,3523.124564,0.356874232,0.379958202
PHL,2008,4025.01252,0.363803249,0.378896721
PNG,1990,132.4198319,0.512632792,0.341011896
PNG,1991,150.4752737,0.565532037,0.31171778
PNG,1992,154.9891863,0.581224145,0.301172301
PNG,1993,172.3387326,0.596916244,0.301885444
PNG,1994,185.0140835,0.58378978,0.309485582
PNG,1995,204.6914709,0.531149901,0.346493369
PNG,1996,219.4307633,0.551012572,0.328771959
PNG,1997,206.5266138,0.544944965,0.328341128
PNG,1998,183.9756835,0.5103953,0.351021729
PNG,1999,150.003993,0.48575607,0.361430669
PNG,2000,150.9796869,0.459821179,0.379378427
PNG,2001,131.4532755,0.456761302,0.372298865
PNG,2002,136.6563241,0.4575051,0.37100033
PNG,2003,154.4526142,0.447639375,0.373231002
PNG,2004,193.4065677,0.444701045,0.368521393
PNG,2005,221.9493892,0.443788429,0.3670204
PNG,2006,274.8566742,0.448485607,0.352716029
PNG,2007,347.3256502,0.460539913,0.340444796
PNG,2008,416.960893,0.454384323,0.341799196
POL,1990,4431.849413,0.443038573,0.330884948
POL,1991,5484.779098,0.477303725,0.300426215
POL,1992,5997.607402,0.447291656,0.314994381
POL,1993,5719.155401,0.458120716,0.307218456
POL,1994,6456.499385,0.454802404,0.303684142
POL,1995,8364.473719,0.450483309,0.300473783
POL,1996,9390.282905,0.46332089,0.29247391
POL,1997,9669.319277,0.463830457,0.288067407
POL,1998,10791.81926,0.48419969,0.2812532
POL,1999,10553.51634,0.477407267,0.282623862
POL,2000,11031.53303,0.474799817,0.279870509
POL,2001,11645.56896,0.474389118,0.277540967
POL,2002,12351.24729,0.472265604,0.27884376
POL,2003,14486.21184,0.436393352,0.287047922
POL,2004,17432.90333,0.413193581,0.286611312
POL,2005,19657.39875,0.420327449,0.282554456
POL,2006,23256.32136,0.399037701,0.279945783
POL,2007,28898.61951,0.395131252,0.277462436
POL,2008,34725.02449,0.39596359,0.274734683
PRK,1990,543.6914026,0.863093214,0.117779916
PRK,1991,505.8269866,0.845378646,0.132169761
PRK,1992,458.4689765,0.850326978,0.127051779
PRK,1993,397.6588808,0.828851186,0.144301389
PRK,1994,308.937162,0.799242456,0.165685589
PRK,1995,182.6473344,0.734950985,0.215313225
PRK,1996,388.8392765,0.791724339,0.171514263
PRK,1997,384.473588,0.732128271,0.21615689
PRK,1998,387.9100653,0.728259816,0.2148763
PRK,1999,385.7590315,0.738610154,0.206961445
PRK,2000,403.4027158,0.679756879,0.24808128
PRK,2001,419.580023,0.709905834,0.225728367
PRK,2002,419.5969274,0.693500286,0.237804146
PRK,2003,422.0730589,0.696535115,0.231130553
PRK,2004,427.9014876,0.686318287,0.234811521
PRK,2005,499.5384311,0.691224217,0.229716358
PRK,2006,532.0760633,0.679227202,0.234803225
PRK,2007,563.3227503,0.650020234,0.254058243
PRK,2008,514.0036666,0.675050813,0.236769073
PRT,1990,5337.01857,0.330269339,0.388198691
PRT,1991,6020.554383,0.339432654,0.384964424
PRT,1992,5967.021176,0.345940786,0.376683431
PRT,1993,5573.145728,0.336482198,0.386726341
PRT,1994,7148.965778,0.318381739,0.397814859
PRT,1995,7541.142265,0.319745114,0.386545078
PRT,1996,6940.521795,0.322833053,0.379869839
PRT,1997,7762.6228,0.310679371,0.387736067
PRT,1998,6723.35423,0.328598981,0.375119634
PRT,1999,8249.863363,0.329960299,0.381622173
PRT,2000,8712.671293,0.324154119,0.385676193
PRT,2001,9098.103958,0.307186668,0.39086037
PRT,2002,8981.843263,0.310306304,0.387671281
PRT,2003,9167.348938,0.312517659,0.375444914
PRT,2004,10720.309,0.305109689,0.370729985
PRT,2005,11512.3317,0.297430496,0.371988975
PRT,2006,11467.67667,0.281834303,0.361052052
PRT,2007,14654.51053,0.27725676,0.360739942
PRT,2008,16209.87252,0.274952605,0.356213815
PRY,1990,285.4187362,0.692448523,0.235456197
PRY,1991,319.3109657,0.714100084,0.220453802
PRY,1992,335.9294532,0.692152202,0.235047779
PRY,1993,367.3938678,0.691874583,0.235433076
PRY,1994,451.4735451,0.696890643,0.231898199
PRY,1995,626.4047794,0.734532121,0.205768059
PRY,1996,659.6743968,0.73740628,0.205005288
PRY,1997,679.0135974,0.729881155,0.212104024
PRY,1998,609.1477137,0.729282396,0.213787992
PRY,1999,543.8144302,0.715380203,0.224179139
PRY,2000,562.9716252,0.70313582,0.231569715
PRY,2001,503.0041064,0.682282586,0.245812784
PRY,2002,446.3012209,0.663413038,0.252866699
PRY,2003,495.5161498,0.638346596,0.267556433
PRY,2004,638.1558103,0.625415506,0.274683208
PRY,2005,761.2731216,0.619445254,0.27969499
PRY,2006,973.1212302,0.618482795,0.277509286
PRY,2007,1217.206441,0.624400302,0.272360744
PRY,2008,1593.66965,0.644640183,0.257349895
PYF,1990,126.5555188,0.648942424,0.265145722
PYF,1991,129.2156202,0.663450803,0.255270948
PYF,1992,140.0352297,0.667385653,0.252263864
PYF,1993,135.4305319,0.645674919,0.272578773
PYF,1994,142.6181451,0.610106261,0.299268632
PYF,1995,162.4999051,0.593613284,0.309158241
PYF,1996,164.5769822,0.560884414,0.3341111
PYF,1997,152.5867344,0.535021968,0.351028317
PYF,1998,159.8978489,0.527950344,0.359165137
PYF,1999,161.6121989,0.508932464,0.373588544
PYF,2000,154.0534885,0.466213137,0.398261495
PYF,2001,151.4832737,0.492352076,0.374064849
PYF,2002,165.9826825,0.503668486,0.362283704
PYF,2003,201.3194568,0.551027933,0.326205443
PYF,2004,225.8150881,0.542427449,0.330632646
PYF,2005,235.6275756,0.532214018,0.33198561
PYF,2006,245.019279,0.518464744,0.334139226
PYF,2007,273.846576,0.526586411,0.323696838
PYF,2008,299.7028283,0.530396514,0.317247336
QAT,1990,169.4070341,0.731733319,0.201765266
QAT,1991,154.7658274,0.71919321,0.210969901
QAT,1992,171.9745562,0.720143469,0.208244817
QAT,1993,170.0004003,0.730246451,0.201522039
QAT,1994,185.4734665,0.718607708,0.208004753
QAT,1995,239.6919522,0.710826515,0.210348957
QAT,1996,254.0340222,0.709231186,0.210452601
QAT,1997,294.6271148,0.675896778,0.228741579
QAT,1998,308.6191208,0.641218868,0.248786826
QAT,1999,291.6598075,0.617970311,0.271616749
QAT,2000,371.6883036,0.638017143,0.257475842
QAT,2001,409.947975,0.642361487,0.253920077
QAT,2002,447.39278,0.650976523,0.249423189
QAT,2003,507.4459116,0.699982324,0.210740961
QAT,2004,637.9376466,0.719619707,0.193844512
QAT,2005,872.155766,0.742871593,0.178278889
QAT,2006,1199.888058,0.783725607,0.149624549
QAT,2007,1546.427232,0.799207871,0.138375642
QAT,2008,1958.305758,0.815195986,0.12697536
RUS,1990,15108.1018,0.772860915,0.161089793
RUS,1991,16872.69339,0.781981007,0.154980674
RUS,1992,10179.90969,0.711350398,0.194400915
RUS,1993,9963.565539,0.712872328,0.191431715
RUS,1994,10281.0039,0.697843328,0.198105558
RUS,1995,11454.90222,0.684643577,0.202164224
RUS,1996,12369.99663,0.659037048,0.215029112
RUS,1997,12587.7346,0.65310199,0.217488585
RUS,1998,8154.767619,0.570660537,0.260338745
RUS,1999,6925.466485,0.539597402,0.275984335
RUS,2000,8449.961254,0.565871099,0.260374711
RUS,2001,10327.46305,0.595698167,0.245206491
RUS,2002,10636.27692,0.593726636,0.24608048
RUS,2003,13914.22288,0.602769095,0.239545888
RUS,2004,19027.39961,0.607457862,0.234992264
RUS,2005,23970.25324,0.61982523,0.228054983
RUS,2006,30251.02024,0.621036736,0.224287999
RUS,2007,39356.28628,0.627885698,0.220163478
RUS,2008,53634.38136,0.639465802,0.2121605
RWA,1990,63.70640032,0.841082598,0.115774295
RWA,1991,61.05874885,0.823217425,0.12926792
RWA,1992,65.64026304,0.820314293,0.129537436
RWA,1993,66.1492292,0.826401003,0.125958183
RWA,1994,84.32818636,0.793865486,0.149125021
RWA,1995,57.94592035,0.789546603,0.148508612
RWA,1996,58.63548137,0.798287771,0.142608688
RWA,1997,69.30349909,0.820276972,0.126860107
RWA,1998,66.80108589,0.857837146,0.100005792
RWA,1999,68.16630759,0.856213759,0.101013653
RWA,2000,65.17724363,0.863591008,0.092127549
RWA,2001,66.57338109,0.841965386,0.109157146
RWA,2002,69.15095087,0.843715506,0.10779165
RWA,2003,78.17775636,0.829549748,0.118204099
RWA,2004,86.03474871,0.816073602,0.127103166
RWA,2005,104.7853088,0.821939752,0.123302689
RWA,2006,120.4267216,0.813534101,0.128593986
RWA,2007,134.2065395,0.801408416,0.136624814
RWA,2008,165.1645161,0.791975427,0.143104927
SAU,1990,6602.674447,0.64697856,0.235663953
SAU,1991,7422.769612,0.668121181,0.222947397
SAU,1992,7428.642273,0.654792836,0.229053161
SAU,1993,6783.591976,0.650628066,0.23254015
SAU,1994,6105.01853,0.620905175,0.248520447
SAU,1995,7072.870278,0.61140459,0.252961008
SAU,1996,7301.884594,0.620886085,0.247703804
SAU,1997,7214.62847,0.623290371,0.24446368
SAU,1998,7202.281368,0.6344152,0.235456805
SAU,1999,7138.135073,0.63285129,0.2390982
SAU,2000,7613.4607,0.644256337,0.230785302
SAU,2001,7689.231706,0.637452903,0.233454357
SAU,2002,6930.457432,0.640777093,0.233747521
SAU,2003,7260.383782,0.671081831,0.220022076
SAU,2004,8405.344696,0.667422152,0.220000989
SAU,2005,9576.811178,0.67326002,0.216685518
SAU,2006,10490.04868,0.667790648,0.218636853
SAU,2007,12205.47886,0.655548028,0.224157982
SAU,2008,14401.11707,0.660001218,0.220014728
SEN,1990,217.1411111,0.789049257,0.155006681
SEN,1991,207.5414423,0.757320197,0.177799591
SEN,1992,203.0199019,0.71418175,0.207519277
SEN,1993,169.1704476,0.684003194,0.228531111
SEN,1994,149.8091549,0.623418091,0.262988108
SEN,1995,192.661211,0.630911377,0.255302844
SEN,1996,221.3999748,0.633377095,0.253708949
SEN,1997,209.8808151,0.614311641,0.262225463
SEN,1998,266.0826106,0.645929339,0.246607771
SEN,1999,213.5410262,0.615746661,0.262969469
SEN,2000,198.7960079,0.599673003,0.268140951
SEN,2001,248.9166228,0.617098971,0.258899567
SEN,2002,270.1782386,0.626703703,0.253835247
SEN,2003,328.04623,0.635746956,0.250487342
SEN,2004,381.6141067,0.63831622,0.246842442
SEN,2005,427.2253975,0.645056454,0.24133454
SEN,2006,457.2250596,0.641734683,0.239010435
SEN,2007,572.7028702,0.65435911,0.229503839
SEN,2008,698.585969,0.674680829,0.215524646
SGP,1990,1150.797749,0.217865875,0.380318361
SGP,1991,1252.056985,0.224710027,0.380299728
SGP,1992,1603.775995,0.222619216,0.377339617
SGP,1993,1717.915073,0.230326548,0.377351342
SGP,1994,2081.749738,0.233701248,0.373481703
SGP,1995,2594.97253,0.232023133,0.36652595
SGP,1996,2728.760055,0.221019098,0.369859363
SGP,1997,2852.986054,0.223262593,0.368338396
SGP,1998,2552.340676,0.23409712,0.361048464
SGP,1999,2599.844637,0.226750738,0.362154705
SGP,2000,3012.097336,0.23461936,0.357575759
SGP,2001,2910.211328,0.227106653,0.358097521
SGP,2002,3100.239059,0.226443692,0.360557659
SGP,2003,3758.37393,0.21358754,0.358870725
SGP,2004,4660.779492,0.20312013,0.349441724
SGP,2005,5342.145222,0.202513007,0.347887443
SGP,2006,6479.993708,0.19336323,0.340967341
SGP,2007,7956.47745,0.194315554,0.34342671
SGP,2008,9163.945027,0.190006969,0.337654057
SLE,1990,20.87948,0.747667899,0.181495892
SLE,1991,21.7578137,0.731059557,0.194241513
SLE,1992,20.70851701,0.677361039,0.225579655
SLE,1993,22.43469873,0.695755189,0.214677515
SLE,1994,28.35748309,0.724663693,0.192687614
SLE,1995,31.29321711,0.718317049,0.194013991
SLE,1996,37.63888231,0.724114213,0.189921307
SLE,1997,24.74826695,0.653698219,0.226306882
SLE,1998,23.68731613,0.554926168,0.266004977
SLE,1999,30.21182981,0.553529812,0.264080019
SLE,2000,36.9079301,0.543677662,0.274018358
SLE,2001,27.89859036,0.538657634,0.264231594
SLE,2002,34.08211483,0.585376323,0.242241565
SLE,2003,32.72017616,0.548026643,0.250323252
SLE,2004,34.00971665,0.511190724,0.255900162
SLE,2005,38.49444911,0.524295154,0.247974619
SLE,2006,38.20332612,0.603116524,0.229579456
SLE,2007,43.39196849,0.606963594,0.229747965
SLE,2008,50.14187396,0.62183948,0.227622575
SLV,1990,169.3112047,0.703801918,0.232064222
SLV,1991,192.7713094,0.60060641,0.299842232
SLV,1992,209.5591953,0.57080205,0.316306814
SLV,1993,232.1405333,0.565510977,0.322288508
SLV,1994,263.9365526,0.560532056,0.323778752
SLV,1995,303.524453,0.546413969,0.327932234
SLV,1996,317.0740636,0.553819543,0.323954702
SLV,1997,341.4188084,0.529672291,0.341872542
SLV,1998,373.1236081,0.505008918,0.350610097
SLV,1999,390.7771955,0.507072524,0.349736454
SLV,2000,429.0383066,0.487867268,0.356332471
SLV,2001,441.0464285,0.501941409,0.352680215
SLV,2002,451.4895244,0.498978902,0.354957673
SLV,2003,470.7969324,0.470447355,0.366028039
SLV,2004,509.9970152,0.440092488,0.376921632
SLV,2005,554.0388203,0.439338949,0.377069186
SLV,2006,609.6713078,0.422297086,0.378601602
SLV,2007,671.4439181,0.42048108,0.373739084
SLV,2008,729.7068754,0.409271142,0.376668093
SMR,1990,40.55418152,0.805644972,0.151692445
SMR,1991,44.25671149,0.819641788,0.142563618
SMR,1992,47.04989485,0.817698863,0.141759842
