country,t,s1,s2,s6,s10,s19,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,avgs1,avgs2,avgs6,avgs10,avgs19,outp,gross_output,trans_outp_p
GUY,1991,0.000490373,0.000473619,0.000271191,0.003277662,0.000739043,0.0,7,,,,0.1669678,0.0015,0.008329091,0.006195,0.007875999,0.000688,0.01,0.0,,,-0.005542085,,-0.833333333,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,5333.510643,121100.6337,0.044041971
HKG,1991,-0.003802599,-0.003317501,-0.003205698,-0.003306755,-0.000950883,0.0,7,0.04462224,0.08657303,0.086161606,0.15959682,,-0.095670156,0.00062,0.004191,0.002128,0.01,0.0,0.00011196,0.00011196,-0.006785229,-0.003001332,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,8511.299104,364266.1782,0.023365604
HND,1991,0.000275086,0.002383763,-0.000276292,0.001419747,-0.001112009,0.0,7,-0.00194426,0.08503321,0.037858047,0.1669678,0.008,0.03966511,0.001867,0.002357,0.000553,0.0,0.0,0.000285611,0.000285611,-0.005542085,-0.008027147,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,331.4637131,7685.456382,0.043128696
HRV,1991,0.001467118,0.006310191,0.006289954,0.015731729,0.003951478,0.0,7,,0.084208235,0.043881062,0.16392769,0.0035,,0.00369,0.004447,0.000763,,0.0,,,-0.002113208,,-0.588235294,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,1167.101841,31185.86455,0.037424066
HTI,1991,0.000639945,0.002711722,0.00052453,0.003013702,0.000458807,0.0,7,-0.01702563,0.08764678,0.054483127,0.1669678,0.0015,0.027343675,0.00095,0.004704,,0.0,0.0,0.000181206,0.000181209,-0.005542085,-0.011350479,-0.842105263,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,205.6102531,4494.641547,0.04574564
HUN,1991,0.003977204,0.004661323,0.004815782,0.082118596,0.003718851,0.0,7,-0.118375875,0.092461646,0.04720687,0.16392769,0.01,-0.095670156,0.001522,0.005244,0.000297,0.0,0.0,-6.89e-06,-6.89e-06,-0.002113208,-0.14381711,0.333333333,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,3212.725179,69029.23692,0.046541514
IDN,1991,0.000227041,-0.001093156,-0.003273159,-0.003038808,-0.002526452,0.0,7,0.03499538,0.12113397,0.046032727,0.15959682,0.0015,0.023513753,0.007351,0.00234,0.00768,0.0,1.0,0.000164509,0.000164505,-0.006785229,0.008659625,-0.85,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,13812.09237,237183.6604,0.058233743
IND,1991,0.000302088,0.000352666,0.000469665,0.002817967,0.000965142,,7,-0.00450258,0.13657363,0.056599725,0.15959682,0.009,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000173971,0.000173975,-0.006785229,-0.023188943,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,50592.33002,993514.4168,0.050922593
IRL,1991,0.001377801,0.002204847,0.00753157,0.022529939,0.002795346,0.0,7,0.012780044,0.08169272,0.039367605,0.16392769,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,6.41e-05,6.41e-05,-0.002113208,-0.017086694,0.052631579,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,3957.726572,188894.1234,0.020952089
IRN,1991,-0.000115928,-0.011034685,0.000364664,0.000702168,1.06e-05,0.0,7,0.06615053,0.10981669,0.0358166,0.15959682,0.002,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,0.000366911,0.000366915,-0.006785229,0.037660595,-0.8,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,17669.3147,139636.7826,0.126537681
IRQ,1991,0.0006919,-0.000497633,0.013926473,0.013355704,0.002561959,,7,-0.61491907,0.09768331,0.036995307,0.15959682,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,-0.000372514,-0.000372514,-0.006785229,-0.6220093,-0.75,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,524.8961288,14221.93736,0.036907498
ISL,1991,0.000578864,0.005243862,0.000418814,0.005772167,0.000202277,0.0,7,,,,0.16392769,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,-0.002113208,,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,573.4135144,12712.71659,0.045105506
ISR,1991,0.000217107,-4.79e-05,0.00070255,-0.007550636,-0.000276204,0.0,7,0.018036934,0.084444806,0.05432383,0.15959682,0.0095,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000375919,0.000375915,-0.006785229,-0.015156193,18.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,5582.518002,116022.1391,0.048115972
ITA,1991,-7.42e-05,8.56e-05,-7.9e-05,-0.001695099,-1.44e-05,0.0,7,0.01381987,0.10946366,0.052627183,0.16392769,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,8.05e-07,8.05e-07,-0.002113208,-0.011809174,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,133216.8587,4429875.282,0.030072372
JAM,1991,0.003027486,0.010108737,0.000588988,0.003869969,0.001281788,0.0,7,-0.001522104,0.077658415,0.053834293,0.1669678,0.01,0.010296194,0.004129,0.00616,0.001098,0.01,0.0,4.56e-05,4.56e-05,-0.005542085,-0.021222293,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,409.7915091,8539.202332,0.047989437
JOR,1991,0.010169185,-0.001101316,-0.000311004,-0.000170936,-3.64e-05,0.0,7,-0.080854185,0.08197162,0.036756888,0.15959682,0.003,0.026532419,0.005926,0.000659,0.000396,0.0,0.0,0.001070499,0.001070499,-0.006785229,-0.104980156,-0.684210526,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,365.9746251,9351.224022,0.039136548
JPN,1991,-0.000300755,-0.000297781,-0.000115353,-0.004131338,-0.000831491,0.0,7,0.030097594,0.117276035,0.058013603,0.15959682,0.01,0.026878474,0.000119,0.005406,0.000178,0.0,0.0,3.3e-05,3.3e-05,-0.006785229,-0.004353205,1.857142857,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,268392.1741,13535912.97,0.019828155
KAZ,1991,-0.003105335,-0.003035953,-0.007161867,-0.03601825,-0.007752579,0.0,7,-0.11574935,0.097114034,0.018216446,0.15959682,0.0035,,0.006171,0.005898,0.006621,0.0,0.0,6.48e-05,6.48e-05,-0.006785229,-0.14196649,-0.65,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,3105721.621,62821172.0,0.049437499
KEN,1991,-0.000396103,-0.0012768,0.000198227,0.004467946,-0.00163797,0.0,7,-0.01824053,0.10090856,0.037465364,0.16698153,0.0025,0.03269569,0.008588,0.007765,0.00886,0.01,0.0,0.000323124,0.000323121,-0.00549379,-0.028176647,0.25,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,1713.120234,18049.32496,0.094913258
KGZ,1991,-0.009659599,-0.125877212,-0.015179615,-0.022713348,-0.023872815,0.0,7,-0.09270542,0.08400364,0.031465214,0.15959682,0.0035,,0.006752,0.00447,0.005949,0.0,0.0,0.000149928,0.000149928,-0.006785229,-0.08325025,-0.588235294,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,205.2099407,5394.865023,0.038038012
KHM,1991,0.00012248,2.24e-05,-0.000255057,-0.000813474,-0.000631375,,7,0.03800444,0.09178404,0.040049694,0.15959682,0.0055,0.0,0.002105,0.000965,0.002104,0.0,0.0,0.000358537,0.000358533,-0.006785229,0.006040748,-0.153846154,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,181.2547405,4281.013161,0.042339216
KOR,1991,0.000256552,0.001642702,0.000329844,-0.002873363,-0.002418542,0.0,7,0.08040507,0.106768295,0.060899246,0.15959682,0.008,0.021860512,2e-05,0.006604,2.1e-05,0.0,0.0,0.000109255,0.000109248,-0.006785229,0.039861996,0.333333333,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,25675.36919,1327388.044,0.019342776
KWT,1991,0.028657766,0.025219818,-0.020323533,0.014301005,0.013146313,0.0,7,0.3246252,0.06860738,0.039804168,0.15959682,0.0005,-0.095670156,0.006604,0.006745,0.003444,0.0,1.0,-0.00808762,-0.00808762,-0.006785229,0.33181506,-0.944444444,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,1784.43209,41678.41216,0.042814301
LAO,1991,0.000164811,-0.000237489,1.35e-05,0.002553752,0.000743438,0.0,7,0.001825307,0.083734676,0.029319158,0.15959682,0.0015,0.03577948,0.005139,0.005453,0.006382,0.0,0.0,0.000281423,0.00028142,-0.006785229,-0.015713444,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,71.96271477,1952.898766,0.036849178
LBN,1991,-0.003064288,-0.004628784,0.004376091,0.004363547,-0.013889889,0.0,7,0.362136,0.08069532,0.057442073,0.15959682,,0.04044804,0.001314,0.007886,0.001312,0.0,0.0,0.00014478,0.000144776,-0.006785229,0.34827524,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,294.1472612,8274.217758,0.035549857
LBR,1991,-0.003666946,-0.00447978,-0.004824319,-0.084697409,-0.002553755,0.0,7,0.18369089,0.07505139,0.029374631,0.16698153,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0.0,-0.001527295,-0.001527291,-0.00549379,0.1859453,-0.411764706,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,65.76267848,954.4182653,0.068903416
LBY,1991,-5.39e-05,-0.000747767,2.2e-05,0.000416627,9.75e-05,0.0,7,-0.08489022,0.08355228,0.008824203,0.16698153,0.0015,,0.00792,0.00057,0.000758,0.0,1.0,0.000268191,0.000268191,-0.00549379,-0.113312125,-0.8125,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,3072.063104,80025.29571,0.03838865
LIE,1991,-0.000142745,-0.00331279,-8.78e-05,-0.000416969,-9.57e-05,0.0,7,,,,0.16392769,,,0.005726,0.003343,0.002246,,0.0,,,-0.002113208,,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,140.8017835,3332.698543,0.042248581
LKA,1991,0.000141967,-0.000162991,-0.000127745,0.000393503,-0.000313275,,7,0.034445394,0.097733244,0.056029454,0.15959682,0.0075,0.019878743,0.00415,0.004853,0.004645,0.01,0.0,0.000111081,0.000111081,-0.006785229,0.016660871,4.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,717.5725208,13924.16338,0.051534336
LSO,1991,0.000293788,-0.006725306,-0.002100924,-0.002537757,-0.000614644,0.0,7,0.016872328,0.07474262,0.040613007,0.16698153,0.0015,0.044091552,0.00255,0.007211,0.002543,0.01,0.0,0.000234507,0.0002345,-0.00549379,-0.014827732,-0.8125,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,55.8115348,1629.22103,0.034256576
LTU,1991,-0.021272144,-0.03795554,-0.008084294,-0.015259706,-0.018261915,0.0,7,-0.05885943,0.08216665,0.040527977,0.16392769,0.01,,0.003223,0.004141,0.003219,0.0,0.0,1.97e-05,1.97e-05,-0.002113208,-0.07820294,0.111111111,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,1154.18039,16473.98791,0.070060777
LUX,1991,0.005412498,0.001072087,0.002216713,0.011865672,0.001324631,0.0,7,,,,0.16392769,,-0.095670156,0.005302,0.000911,0.00644,0.0,0.0,,,-0.002113208,,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,944.7490649,25482.00405,0.037075148
LVA,1991,-0.02325096,-0.00777463,-0.010793352,-0.066656395,-0.012959953,0.0,7,-0.12195121,0.07882808,0.03730368,0.16392769,0.009,,0.005867,0.005556,0.005795,0.0,0.0,-4.62e-05,-4.62e-05,-0.002113208,-0.15117964,-0.1,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,1291.486331,12227.93327,0.105617712
MAC,1991,0.001755231,-0.013296343,0.000302452,-0.000242183,-0.003684918,0.0,7,,,,0.15959682,,,,0.005511,0.002519,0.0,0.0,,,-0.006785229,,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,216.5088918,6557.486547,0.033017055
MAR,1991,-0.001314754,-0.005031801,-0.000696883,-0.004813334,-0.00210872,0.0,7,0.045359954,0.10138329,0.040373378,0.16698153,0.001,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0,0.000223622,0.000223622,-0.00549379,0.029601226,-0.888888889,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,2076.09962,55171.01618,0.037630259
MCO,1991,-1.55e-05,0.003347813,-7.49e-06,-0.000126053,-1.11e-05,0.0,7,,,,0.16392769,,,0.006838,0.003047,0.007305,,0.0,,,-0.002113208,,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,183.1251223,4785.770809,0.038264499
MDA,1991,0.005273246,0.008318211,0.010844387,0.012289563,0.01452436,0.0,7,-0.18003844,0.083941214,0.04886434,0.16392769,0.0075,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0,6.13e-05,6.13e-05,-0.002113208,-0.15775235,2.75,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,1.705916397,45.8197719,0.03723101
MDG,1991,0.0014233,0.001263454,-0.004148996,-0.005014903,5e-05,0.0,7,-0.0908117,0.093917206,0.03026041,0.16698153,0.006,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0,0.000301309,0.000301309,-0.00549379,-0.08703537,-0.333333333,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,290.3719357,5490.726198,0.052884068
MDV,1991,6.03e-06,0.006007955,-0.002050571,0.016139904,-0.001362882,0.0,7,,,,0.15959682,,,,,,0.01,0.0,,,-0.006785229,,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,32.93423482,552.7842047,0.059578828
MEX,1991,-0.00054525,-7.49e-05,-0.00037972,0.019712413,-0.000670178,0.0,7,0.023250392,0.11367761,0.03806099,0.1669678,0.005,0.03440418,0.005418,0.001796,0.001511,0.0,0.0,0.000183709,0.000183713,-0.005542085,0.004085779,-0.411764706,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,37837.63755,1113087.834,0.033993398
MKD,1991,-0.00062941,-0.027025954,-0.000386671,-0.019809193,-0.000130955,0.0,7,,0.075324684,0.04319369,0.16392769,0.008,,0.005023,0.005899,0.005021,,0.0,,,-0.002113208,,-0.111111111,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,244.7827085,4444.734397,0.055072517
MLI,1991,0.000289991,0.000124587,0.00022919,0.001963035,3.31e-05,0.0,7,-0.028629635,0.09017727,0.019111209,0.16698153,0.005,-0.009162908,0.006906,0.00182,0.008388001,0.0,0.0,0.000200063,0.000200067,-0.00549379,-0.04575538,-0.473684211,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,245.9075189,5125.201009,0.047980073
MLT,1991,0.000415993,-0.000256387,0.002645775,0.004292842,0.001138531,0.0,7,,,,0.16392769,,-0.095670156,0.000414,0.001223,0.000907,0.0,0.0,,,-0.002113208,,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,293.7228962,4843.729802,0.060639819
MMR,1991,-0.000500198,-0.001629252,-0.000355898,-0.001610507,-0.002072501,,7,-0.018966328,0.10590165,0.041013554,0.15959682,0.0015,0.035723455,0.005062,0.001974,0.005072,0.0,0.0,0.000126369,0.000126369,-0.006785229,-0.056576476,-0.823529412,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,608.7600499,28830.58493,0.021115078
MNG,1991,0.001381358,0.009796031,0.003213837,0.023627909,0.005349754,0.0,7,-0.11354099,0.077277035,0.003786456,0.15959682,0.006,0.035918176,0.003682,0.000799,0.003734,0.0,0.0,0.000235498,0.000235501,-0.006785229,-0.12857977,2.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,137.1225504,3182.697281,0.043083755
MOZ,1991,0.000555066,0.001562291,0.000675953,0.005352735,0.000794405,,7,0.027246885,0.09467677,0.02803153,0.16698153,0.002,0.008754687,0.006932,0.006759,0.008125,0.0,0.0,0.000209555,0.000209549,-0.00549379,0.014587406,-0.8,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,240.8700464,5033.122433,0.047856981
MRT,1991,3.95e-05,0.002611324,-0.000555284,-0.005348341,-0.001152232,0.0,7,0.000809435,0.07587528,0.006498261,0.16698153,0.002,-0.095670156,0.00615,0.000149,0.00326,0.0,0.0,0.000248581,0.000248586,-0.00549379,-0.018562702,-0.733333333,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,128.5119147,3086.944497,0.041630782
MUS,1991,-0.000250834,0.000797597,-0.001769923,-0.001055185,-0.001876457,0.0,7,0.053947955,0.06977023,0.06268987,0.16698153,0.01,-0.095670156,0.004634,0.006385,0.004547,0.0,0.0,9.49e-05,9.49e-05,-0.00549379,0.021792263,3.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,443.2294271,4818.48816,0.091985165
MWI,1991,0.000504367,0.000102606,7.76e-05,0.001257359,-0.00025599,0.0,7,0.04497808,0.092022814,0.046581358,0.16698153,0.0005,0.021747518,0.006744,0.008192,0.006023,0.01,0.0,0.000394255,0.000394255,-0.00549379,0.029382009,-0.95,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,223.3275794,5525.214896,0.040419709
MYS,1991,0.008685959,0.017101813,0.004466082,-0.018241515,0.019894187,0.0,7,0.07077205,0.09793162,0.03998473,0.15959682,0.007,0.026878474,0.00588,0.006657,0.00597,0.01,0.0,0.000227898,0.000227895,-0.006785229,0.034730334,-0.125,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,4446.998479,102982.6356,0.043182022
NAM,1991,0.000782808,-0.000647265,-5.86e-06,0.011177645,-0.000661916,0.0,7,0.028042784,0.07321183,0.006052926,0.16698153,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0.0,0.00027778,0.000277779,-0.00549379,0.014401399,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,186.5853455,5482.480445,0.034033016
NCL,1991,0.000128085,0.003895227,-9.29e-05,-0.000139404,-3.38e-05,0.0,7,,,,0.16698068,,,,0.005462,0.006633,0.0,0.0,,,-0.00530684,,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,204.0809538,4973.761377,0.041031513
NER,1991,1.22e-05,-0.000269883,-0.000203005,-0.003202729,-0.001113175,0.0,7,-0.005880044,0.08997805,0.018536344,0.16698153,0.0055,0.007419373,0.006518,0.002013,0.006519,0.0,0.0,0.000305899,0.0003059,-0.00549379,-0.004244016,-0.3125,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,120.8982062,3444.395525,0.035099978
NGA,1991,0.000496027,0.000562629,0.001017716,0.008909935,0.002300597,0.0,7,0.033377685,0.11503809,0.04689521,0.16698153,0.0025,0.008754687,0.008505,0.007421,0.008503,0.01,1.0,0.000254363,0.000254363,-0.00549379,0.01897375,-0.6875,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,1619.109533,46527.88789,0.03479869
NIC,1991,0.000740749,0.01064114,0.000827115,0.00692546,0.002263423,0.0,7,-0.05141512,0.08261785,0.034721784,0.1669678,0.008,0.022300145,0.004844,0.00429,0.000473,0.0,0.0,0.000497595,0.000497587,-0.005542085,-0.055899486,0.142857143,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,211.5525858,5576.774031,0.037934581
NLD,1991,0.000957081,0.003012754,0.001088509,0.005119074,0.001199846,0.0,7,0.014923207,0.096202105,0.06097297,0.16392769,0.01,-0.095670156,0.001054,0.007222,0.005143,0.0,0.0,7.64e-05,7.64e-05,-0.002113208,-0.007050596,0.052631579,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,23792.86144,1200626.779,0.019817034
NOR,1991,1.49e-05,0.000930612,-3.7e-05,0.002154248,0.000153272,0.0,7,0.03136619,0.08357431,0.026291447,0.16392769,0.01,0.033809945,0.000586,0.002048,0.000673,0.0,0.0,4.64e-05,4.64e-05,-0.002113208,0.002734281,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,20304.81209,212981.3851,0.095336088
NPL,1991,0.001204204,0.001134189,0.000355049,0.005555592,0.001300763,0.0,7,0.03469037,0.09875516,0.049114067,0.15959682,0.0075,0.043000028,0.006632,0.001417,0.007167,0.01,0.0,0.000276335,0.000276338,-0.006785229,0.019996792,-0.25,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,298.63728,6751.321651,0.044233899
NZL,1991,0.000926664,0.003944813,0.000671169,0.004466969,0.001030498,0.0,7,-0.02490018,0.08147578,0.025565125,0.16698068,0.01,0.033428617,0.003969,0.00811,0.001657,0.01,0.0,0.000119381,0.000119379,-0.00530684,-0.042157818,0.25,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,3810.925702,83242.40958,0.045781059
OMN,1991,0.001022291,0.00318444,0.000441978,0.008048902,0.002689825,0.0,7,0.019583495,0.07519288,0.021605346,0.15959682,0.0005,0.010296194,0.004373,0.004322,0.003567,0.0,0.0,0.000388749,0.000388747,-0.006785229,-0.03302332,-0.95,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,624.6004194,17421.26473,0.03585276
PAK,1991,-0.000181628,-0.000113215,-0.000160686,-0.001225741,-0.000244433,0.0,7,0.026967637,0.11675761,0.05018109,0.15959682,0.009,0.037612002,0.007098,0.003848,0.00719,0.01,0.0,0.000264995,0.000264991,-0.006785229,0.004900252,8.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,3990.676798,95726.75037,0.041688209
PAN,1991,0.000253364,0.004214001,-0.000477752,-0.004036266,-0.003680232,0.0,7,0.0685735,0.07800163,0.034695614,0.1669678,0.009,0.024849067,0.005528,0.003338,0.003873,0.0,0.0,0.000198603,0.000198599,-0.005542085,0.049289055,0.2,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,590.1713673,13011.43977,0.045357883
PER,1991,4.88e-05,0.000190923,0.000484435,0.00058883,4.11e-05,,7,0.00375582,0.10001385,0.0284677,0.1669678,0.009,0.03862833,0.006566,0.001988,0.003358,0.0,0.0,0.000209369,0.000209367,-0.005542085,-0.011771224,-0.052631579,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,3920.470556,54755.75348,0.071599244
PHL,1991,0.000852147,-0.00231401,0.005049937,0.007428919,0.003635349,,7,-0.028000377,0.111060426,0.05408379,0.15959682,0.009,0.03058707,0.002385,0.003056,0.00836,0.0,0.0,0.000225514,0.000225518,-0.006785229,-0.050948042,-0.052631579,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,2866.913525,70237.77023,0.040817263
PNG,1991,4.48e-05,-0.002868435,-0.000480997,-0.002259678,-0.00683553,0.0,7,,,,0.16698068,0.007,0.035723455,0.002718,0.005523,0.003526,0.01,0.0,,,-0.00530684,,-0.222222222,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,304.4044303,7889.705735,0.038582482
POL,1991,0.001507547,0.001104854,0.002301808,0.018865338,0.002160781,0.0,7,-0.073408544,0.10551983,0.04833427,0.16392769,0.009,-0.002231435,0.001183,0.001712,0.000468,0.0,0.0,3.5e-05,3.5e-05,-0.002113208,-0.096442305,0.285714286,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,8465.869001,170587.2055,0.049627808
PRK,1991,0.00013124,0.001595159,3.97e-05,0.000723709,0.000381553,0.0,7,-2.04e-05,0.09921381,0.051304784,0.15959682,0.0005,,0.000392,0.004891,2.8e-05,0.0,0.0,0.000169665,0.000169665,-0.006785229,-0.008294327,-0.95,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,717.1679861,22192.06726,0.032316412
PRT,1991,-0.000349832,-6.74e-05,-0.000570043,-0.001878588,-0.000264029,0.0,7,0.04406835,0.09202208,0.046809524,0.16392769,0.01,0.01757858,0.000468,0.001438,0.000198,0.0,0.0,-3.71e-06,-3.71e-06,-0.002113208,0.01423868,19.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,5273.34803,327116.9957,0.016120679
PRY,1991,-2.39e-06,-0.003330767,0.000261629,9.88e-05,0.001005525,0.0,7,-0.00387521,0.08381832,0.0239714,0.1669678,0.006,0.000953102,0.001689,0.002123,0.005975,0.0,0.0,0.0002857,0.000285702,-0.005542085,-0.012926217,-0.4,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,634.1591116,9599.872427,0.066059119
PYF,1991,9.4e-05,-6.41e-05,3.42e-05,0.000348136,6.29e-05,0.0,7,,,,0.16698068,,,,0.005813,0.006078,,0.0,,,-0.00530684,,0.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,283.4353875,6519.251316,0.043476678
QAT,1991,0.000792043,0.000758031,0.000361114,0.007137931,0.003527923,0.0,7,-0.03636934,0.061336517,0.03696798,0.15959682,0.0,-0.095670156,0.007456,0.00095,0.0048,0.0,1.0,0.000330392,0.000330392,-0.006785229,-0.031495973,-1.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,403.3663857,11614.62133,0.03472919
RUS,1991,0.000934867,0.000881575,-0.002388601,0.065847352,-0.002613009,0.0,7,-0.05208831,0.11906986,0.021662641,0.16392769,,0.026532419,0.002452,0.004398,0.002485,0.0,0.0,2.2e-05,2.2e-05,-0.002113208,-0.063979074,,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,69474.25706,864172.0346,0.080394012
RWA,1991,0.00015863,0.00033373,-0.000309919,-0.002558139,-0.002052012,,7,-0.061793912,0.0887089,0.056540962,0.16698153,0.0015,0.04295924,0.003238,0.005066,,0.0,0.0,0.000198334,0.000198334,-0.00549379,-0.07791861,-0.785714286,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,111.2614717,2903.934612,0.038314042
SAU,1991,0.000211608,0.00021144,0.000123731,0.002439948,0.000465292,0.0,7,0.06771169,0.096992746,0.020261956,0.15959682,0.0,0.02442347,0.0018,0.00127,0.000949,0.01,1.0,0.000151403,0.000151401,-0.006785229,0.04255334,-1.0,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,15271.74778,350955.242,0.043514802
SEN,1991,0.000167418,0.001892162,9.11e-05,0.001804261,0.000454051,0.0,7,-0.03511872,0.09019018,0.037615225,0.16698153,0.0045,-0.095670156,0.006939,0.001497,0.006961,0.0,0.0,0.000317425,0.000317421,-0.00549379,-0.038338248,inf,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,496.6799284,11986.00748,0.041438313
SGP,1991,0.017209811,0.005111825,0.002818377,-0.016649504,-0.007913729,0.0,7,0.034508865,0.08053435,0.08435134,0.15959682,0.004,-0.095670156,0.003857,0.006561,0.003835,0.01,0.0,0.000314891,0.000314884,-0.006785229,-0.011109188,-0.529411765,0.000161764,-0.000444048,0.00930487,0.001992938,-0.000399338,9959.312599,99488.73024,0.100104932
