country,t,outp,gross_output,trans_outp_p
KGZ,2001,127.1413353,2993.701061,0.042469616
KGZ,2002,135.8521028,3171.290347,0.042838116
KGZ,2003,169.7283101,3864.411858,0.043920865
KGZ,2004,200.7098551,4457.369299,0.04502877
KGZ,2005,224.6376514,5037.635645,0.044591881
KGZ,2006,278.3165538,6105.946782,0.045581228
KGZ,2007,378.2349527,16302.75679,0.023200674
KGZ,2008,518.7477692,21629.23179,0.023983643
KHM,1990,141.4884291,3284.472667,0.043077974
KHM,1991,181.2547405,4281.013161,0.042339216
KHM,1992,194.9550667,4486.388053,0.043454794
KHM,1993,217.9955768,4852.36373,0.044925646
KHM,1994,242.0860796,5321.644168,0.045490843
KHM,1995,297.1187732,12067.07082,0.024622278
KHM,1996,317.0083268,12965.33413,0.024450456
KHM,1997,312.5220691,12832.19183,0.024354535
KHM,1998,288.6890417,11894.53201,0.024270736
KHM,1999,324.9704165,13183.91781,0.024649002
KHM,2000,340.0038007,13931.039,0.024406206
KHM,2001,371.9418804,15133.09362,0.024578047
KHM,2002,399.8023354,16217.10824,0.024653121
KHM,2003,443.9121873,17752.89213,0.025005063
KHM,2004,527.4123442,20376.76766,0.025883023
KHM,2005,620.3892495,24025.48269,0.025822135
KHM,2006,731.0761032,28303.98684,0.025829439
KHM,2007,855.7483045,32995.62709,0.025935204
KHM,2008,1022.443825,39710.78673,0.025747257
KOR,1990,21294.2486,1127199.664,0.018891284
KOR,1991,25675.36919,1327388.044,0.019342776
KOR,1992,27135.66352,1401370.511,0.019363661
KOR,1993,28504.48109,1502347.851,0.01897329
KOR,1994,34696.11226,1792721.568,0.019353877
KOR,1995,41402.07595,4396481.662,0.009417093
KOR,1996,47003.52225,4857600.688,0.009676284
KOR,1997,44335.76268,4523516.686,0.009801171
KOR,1998,31215.85238,3144955.226,0.009925691
KOR,1999,38586.35594,4047534.38,0.009533299
KOR,2000,43546.73698,7006078.44,0.006215565
KOR,2001,42912.79363,4421153.192,0.009706244
KOR,2002,48387.1514,5036422.889,0.009607444
KOR,2003,56318.81242,5698152.893,0.009883696
KOR,2004,67523.96477,6630887.903,0.010183246
KOR,2005,67655.32194,7700282.261,0.008786083
KOR,2006,99617.50231,8586676.407,0.011601404
KOR,2007,115912.4574,12240623.87,0.009469489
KOR,2008,114109.1424,12155694.93,0.009387299
KWT,1990,1551.546079,31848.78047,0.048716028
KWT,1991,1784.43209,41678.41216,0.042814301
KWT,1992,1696.314504,33336.58158,0.050884477
KWT,1993,1849.555958,35937.18418,0.051466357
KWT,1994,1901.221114,36997.74728,0.051387483
KWT,1995,2123.20491,39761.77371,0.053398144
KWT,1996,2379.139235,44416.42661,0.0535644
KWT,1997,2324.222408,42865.04384,0.05422186
KWT,1998,2061.148928,39125.63121,0.052680273
KWT,1999,2270.38823,43597.71662,0.052075852
KWT,2000,2507.669225,49386.63145,0.050776276
KWT,2001,2742.04053,50120.22748,0.054709259
KWT,2002,3253.985735,57488.43767,0.056602438
KWT,2003,4223.886226,71469.43998,0.059100592
KWT,2004,5421.314886,87947.10329,0.061642904
KWT,2005,7578.838603,115309.0137,0.065726333
KWT,2006,9680.701479,138503.5596,0.069894965
KWT,2007,13085.14107,166162.9221,0.078748862
KWT,2008,17299.92075,208041.7173,0.083156018
LAO,1990,60.15932839,1653.282281,0.036387814
LAO,1991,71.96271477,1952.898766,0.036849178
LAO,1992,81.08173715,2169.944356,0.037365814
LAO,1993,92.61824708,2448.588411,0.037825159
LAO,1994,110.2161619,2886.250035,0.03818663
LAO,1995,128.3295399,6104.869227,0.02102085
LAO,1996,136.5845015,6436.019311,0.021221891
LAO,1997,128.5323422,6007.470597,0.021395418
LAO,1998,98.34645093,4462.167017,0.022040065
LAO,1999,108.825189,4949.319453,0.02198791
LAO,2000,130.4300847,8430.639618,0.01547096
LAO,2001,131.1485647,6029.508337,0.021751121
LAO,2002,120.3961568,5793.517809,0.020781184
LAO,2003,132.554197,6462.257463,0.020512058
LAO,2004,154.9090407,7606.689918,0.020364842
LAO,2005,181.3405527,9010.501111,0.020125468
LAO,2006,235.78308,11310.49949,0.02084639
LAO,2007,280.0157406,20272.36101,0.013812685
LAO,2008,352.9127912,25761.51726,0.013699224
LBN,1990,212.3544538,5898.19499,0.036003295
LBN,1991,294.1472612,8274.217758,0.035549857
LBN,1992,355.8443098,9981.085739,0.035651864
LBN,1993,482.7208981,13604.21057,0.035483198
LBN,1994,574.8528844,16165.78175,0.035559857
LBN,1995,701.3768905,19637.49205,0.035716215
LBN,1996,822.64027,23046.38043,0.035694988
LBN,1997,920.6722759,26461.84324,0.034792447
LBN,1998,987.6891963,27455.55217,0.035974115
LBN,1999,1015.668794,27840.90075,0.036481176
LBN,2000,1018.802591,27809.02557,0.036635681
LBN,2001,1050.080626,28325.77785,0.037071555
LBN,2002,1131.637202,30270.04373,0.037384723
LBN,2003,1254.162736,32339.46416,0.038781185
LBN,2004,1422.77533,35469.06725,0.040113131
LBN,2005,1492.329743,36660.59306,0.040706645
LBN,2006,1587.942231,38393.5887,0.041359568
LBN,2007,1800.125191,43368.64011,0.041507531
LBN,2008,2199.405184,53737.83703,0.040928428
LBR,1990,84.07565698,1073.856796,0.078293174
LBR,1991,65.76267848,954.4182653,0.068903416
LBR,1992,58.50585409,679.4722305,0.086104849
LBR,1993,46.03559881,515.4908804,0.08930439
LBR,1994,41.58402683,439.1901971,0.094683413
LBR,1995,45.00855437,511.4306961,0.088005188
LBR,1996,52.20373703,647.9757275,0.08056434
LBR,1997,73.82638482,994.8016566,0.074212165
LBR,1998,84.35491918,1182.530377,0.071334251
LBR,1999,94.12028934,1384.016778,0.068005165
LBR,2000,86.50578759,1460.177016,0.059243357
LBR,2001,87.07629669,1469.174224,0.05926887
LBR,2002,88.58270644,1523.720267,0.058135806
LBR,2003,92.52977917,1356.822294,0.068195945
LBR,2004,119.5447634,1651.339772,0.07239259
LBR,2005,137.3625724,1883.688485,0.072922128
LBR,2006,159.4365219,2337.948423,0.068195055
LBR,2007,200.9714357,2694.495407,0.074585926
LBR,2008,228.8199646,2861.761191,0.079957743
LBY,1990,2759.815758,70314.29634,0.03924971
LBY,1991,3072.063104,80025.29571,0.03838865
LBY,1992,3252.74817,84723.47808,0.038392524
LBY,1993,2951.169996,77430.93587,0.038113578
LBY,1994,2754.613972,71807.55611,0.03836106
LBY,1995,2600.529456,66231.42768,0.039264282
LBY,1996,2843.824433,72677.11063,0.039129575
LBY,1997,2978.314089,75834.20193,0.039274022
LBY,1998,2708.02293,70289.9949,0.038526435
LBY,1999,3022.160016,77110.36624,0.039192655
LBY,2000,3382.498398,83082.16657,0.040712689
LBY,2001,3070.377786,74620.05113,0.04114682
LBY,2002,2196.171927,51557.6627,0.042596421
LBY,2003,2716.918508,60608.62786,0.044827257
LBY,2004,3510.384312,75728.69517,0.046354744
LBY,2005,4651.552894,99825.86478,0.04659667
LBY,2006,5718.856713,124829.4138,0.045813375
LBY,2007,6627.069853,142344.1061,0.046556686
LBY,2008,8496.855173,183726.8942,0.046247204
LIE,1990,134.6186329,3180.543977,0.042325663
LIE,1991,140.8017835,3332.698543,0.042248581
LIE,1992,154.7759789,3682.220135,0.042033331
LIE,1993,157.9758315,3777.478488,0.041820445
LIE,1994,183.6126553,4378.572889,0.041934361
LIE,1995,227.7550133,5432.339958,0.041925766
LIE,1996,233.2581021,5578.571883,0.041813229
LIE,1997,210.0450633,5071.775839,0.041414501
LIE,1998,226.9929817,5478.326769,0.041434728
LIE,1999,246.422266,5942.603064,0.041467058
LIE,2000,229.7719027,5583.841043,0.041149435
LIE,2001,242.6723702,5925.990624,0.040950515
LIE,2002,257.4393123,6244.659951,0.041225513
LIE,2003,299.8471613,7244.31476,0.041390687
LIE,2004,351.4094062,8526.258618,0.04121496
LIE,2005,378.4620392,9206.575621,0.041107797
LIE,2006,415.7337572,10053.36112,0.041352713
LIE,2007,485.7357257,11768.05477,0.041275787
LIE,2008,536.143354,13024.28756,0.041164889
LKA,1990,656.9482766,12388.85054,0.053027379
LKA,1991,717.5725208,13924.16338,0.051534336
LKA,1992,798.6065908,15296.51301,0.052208408
LKA,1993,814.9907223,16431.00757,0.049600776
LKA,1994,905.4549499,18700.01759,0.048420005
LKA,1995,1042.566172,21092.53199,0.049428213
LKA,1996,1118.180406,22627.76524,0.049416299
LKA,1997,1230.789955,24589.76064,0.050052946
LKA,1998,1343.558227,26613.5241,0.05048404
LKA,1999,1308.485449,26849.5476,0.048733985
LKA,2000,1334.751087,29171.83781,0.045754782
LKA,2001,1337.501905,27253.8509,0.049075703
LKA,2002,1447.61526,29524.6515,0.049030731
LKA,2003,1651.889546,32585.53344,0.050693954
LKA,2004,1921.582496,36535.28109,0.052595257
LKA,2005,2301.131394,42585.94104,0.054035002
LKA,2006,2799.979339,50243.91831,0.055727727
LKA,2007,2840.609301,56208.80614,0.050536731
LKA,2008,4261.872945,73363.69705,0.058092396
LSO,1990,50.49536999,1416.177303,0.035656107
LSO,1991,55.8115348,1629.22103,0.034256576
LSO,1992,61.61939102,1839.321335,0.033501156
LSO,1993,59.903918,1831.847496,0.032701367
LSO,1994,60.30641903,1886.793835,0.031962379
LSO,1995,67.62869731,2142.100714,0.031571203
LSO,1996,63.78472852,1983.281436,0.032161209
LSO,1997,70.59241732,2199.881284,0.032089194
LSO,1998,68.33625001,2039.690036,0.033503252
LSO,1999,66.35588532,2003.835922,0.03311443
LSO,2000,67.45825707,1950.358119,0.034587626
LSO,2001,58.81385776,1750.880741,0.033591013
LSO,2002,58.4769592,1709.15112,0.034214037
LSO,2003,81.90665472,2488.114169,0.032919171
LSO,2004,100.4863736,3082.629512,0.032597616
LSO,2005,110.0891801,3347.226402,0.032889672
LSO,2006,116.730211,3502.321635,0.033329381
LSO,2007,131.5295545,3877.721078,0.033919292
LSO,2008,139.2159832,4050.581515,0.034369382
LTU,1990,1324.080859,20886.92458,0.063392811
LTU,1991,1154.18039,16473.98791,0.070060777
LTU,1992,894.1722218,11401.77969,0.078423917
LTU,1993,852.332914,11833.8969,0.072024703
LTU,1994,781.1056509,11099.15335,0.070375246
LTU,1995,832.3795625,38642.40522,0.021540573
LTU,1996,1030.405155,47574.63837,0.021658707
LTU,1997,1218.656555,54174.18114,0.022495154
LTU,1998,1337.646606,59256.47569,0.022573847
LTU,1999,1298.229272,56044.77892,0.023164143
LTU,2000,1340.414072,97939.56216,0.013686135
LTU,2001,1436.868508,83502.70075,0.01720745
LTU,2002,1665.565089,97055.09861,0.017161026
LTU,2003,2192.969111,126425.5283,0.017345936
LTU,2004,2684.152805,155321.8031,0.017281236
LTU,2005,3105.712686,182222.6465,0.017043506
LTU,2006,3654.941174,213658.5387,0.01710646
LTU,2007,4731.712403,342624.0184,0.013810218
LTU,2008,5803.265654,432483.6301,0.013418463
LUX,1990,894.5890615,23724.95503,0.03770667
LUX,1991,944.7490649,25482.00405,0.037075148
LUX,1992,1050.718637,29084.79293,0.036126048
LUX,1993,1036.663284,29620.28524,0.034998423
LUX,1994,1166.900773,33900.06971,0.034421781
LUX,1995,1369.631759,126651.4978,0.010814177
LUX,1996,1398.22701,128701.3056,0.010864125
LUX,1997,1351.981229,122854.4434,0.01100474
LUX,1998,1500.014655,134344.3028,0.01116545
LUX,1999,1626.366329,150331.6844,0.01081852
LUX,2000,1639.140657,258973.0151,0.006329388
LUX,2001,1781.212202,209900.2195,0.008485995
LUX,2002,1932.079745,224149.019,0.008619622
LUX,2003,2411.802653,279079.9568,0.008641977
LUX,2004,3028.95205,348452.2012,0.00869259
LUX,2005,3303.601679,397213.517,0.008316942
LUX,2006,3746.624866,483207.1061,0.007753663
LUX,2007,4312.061872,748275.3972,0.005762667
LUX,2008,4983.954451,829367.4702,0.006009344
LVA,1990,1546.455629,14876.72274,0.103951365
LVA,1991,1291.486331,12227.93327,0.105617712
LVA,1992,925.9883301,7565.305237,0.122399335
LVA,1993,866.69216,7727.835446,0.112151995
LVA,1994,892.4837947,8269.611843,0.107923299
LVA,1995,936.1315959,28030.39723,0.033397015
LVA,1996,1044.001021,31712.01503,0.032921308
LVA,1997,1231.966702,36284.06028,0.033953386
LVA,1998,1334.628696,40079.76138,0.033299317
LVA,1999,1418.657251,41817.79884,0.033924723
LVA,2000,1459.285723,77332.06537,0.018870383
LVA,2001,1593.313296,64867.74213,0.02456249
LVA,2002,1779.047492,72296.16068,0.024607773
LVA,2003,2159.947327,89612.86734,0.024103094
LVA,2004,2684.264531,112448.701,0.023871014
LVA,2005,3121.809813,131366.0689,0.023764202
LVA,2006,3905.508848,169470.0049,0.023045428
LVA,2007,5547.470614,297645.6957,0.018637832
LVA,2008,6523.248702,346906.8571,0.018804035
MAC,1990,188.8943604,5758.723274,0.03280143
MAC,1991,216.5088918,6557.486547,0.033017055
MAC,1992,269.0490239,7840.064706,0.034317194
MAC,1993,311.0557603,8791.790372,0.035380252
MAC,1994,362.0931689,9872.323113,0.036677605
MAC,1995,429.0446459,11005.76431,0.03898363
MAC,1996,486.1437249,11591.27356,0.041940493
MAC,1997,501.4108458,12164.4097,0.041219497
MAC,1998,494.4968631,12063.38895,0.040991538
MAC,1999,500.9183978,12214.27996,0.041010882
MAC,2000,518.141478,12574.26122,0.041206515
MAC,2001,524.8103856,12547.61737,0.041825501
MAC,2002,550.1973922,13441.17957,0.040933713
MAC,2003,618.797419,14973.2053,0.041326984
MAC,2004,780.1230559,18299.41608,0.042631035
MAC,2005,865.4433309,20311.56472,0.042608403
MAC,2006,1034.546075,24197.93053,0.042753494
MAC,2007,1257.523863,29817.57006,0.042173922
MAC,2008,1427.13029,32948.219,0.043314338
MAR,1990,1933.264263,50876.90166,0.03799886
MAR,1991,2076.09962,55171.01618,0.037630259
MAR,1992,2148.430265,57501.8583,0.037362797
MAR,1993,2022.877967,54460.55936,0.037143907
MAR,1994,2301.878525,62032.97318,0.037107338
MAR,1995,2528.290186,132592.1769,0.01906817
MAR,1996,2753.091648,144884.037,0.019002036
MAR,1997,2509.925392,131778.6075,0.019046531
MAR,1998,2698.603108,138932.5167,0.019423841
MAR,1999,2724.715423,138771.5066,0.019634545
MAR,2000,2708.797003,131216.8382,0.020643669
MAR,2001,2719.338666,132560.3017,0.020513975
MAR,2002,2870.410385,141075.8883,0.02034657
MAR,2003,3468.171014,171307.8798,0.020245251
MAR,2004,4003.310988,196632.8631,0.020359318
MAR,2005,4239.372428,209762.8488,0.020210311
MAR,2006,4737.004189,232039.5199,0.020414644
MAR,2007,5491.722724,273850.2138,0.020053746
MAR,2008,6488.368485,327322.1627,0.019822576
MCO,1990,183.6438993,4783.770308,0.038388946
MCO,1991,183.1251223,4785.770809,0.038264499
MCO,1992,201.606586,5297.358239,0.038057948
MCO,1993,191.7515096,5072.708663,0.037800615
MCO,1994,200.6905876,5333.906147,0.037625444
MCO,1995,228.9169486,6102.863597,0.03750976
MCO,1996,227.5892579,6095.461809,0.037337492
MCO,1997,203.2475994,5431.901429,0.037417395
MCO,1998,209.6160667,5617.830508,0.037312636
MCO,1999,206.7931813,5564.947804,0.03715995
MCO,2000,186.5511554,5068.957326,0.036802668
MCO,2001,190.7841749,5132.965339,0.037168413
MCO,2002,206.7057428,5537.100149,0.037331046
MCO,2003,257.0870969,6887.141815,0.037328562
MCO,2004,298.30425,7961.567534,0.03746803
MCO,2005,311.3046874,8296.259563,0.037523499
MCO,2006,341.8749147,9096.266072,0.037584094
MCO,2007,438.859986,11626.20607,0.03774748
MCO,2008,487.7692408,12904.6632,0.037797906
MDA,1990,2.419625283,67.59019563,0.035798465
MDA,1991,1.705916397,45.8197719,0.03723101
MDA,1992,1.659633486,41.09577218,0.040384531
MDA,1993,1.64515503,40.60876584,0.040512313
MDA,1994,1.629308916,40.09612398,0.040635073
MDA,1995,1.763606689,43.19066776,0.04083305
MDA,1996,1.986241613,47.31369302,0.04198027
MDA,1997,2.155294896,50.71456589,0.042498538
MDA,1998,2.379206999,54.85450964,0.043373043
MDA,1999,2.194240924,50.16611296,0.043739505
MDA,2000,4.457001704,89.24259397,0.049942539
MDA,2001,2.104105233,48.60136118,0.043293134
MDA,2002,2.247036327,51.77421213,0.043400686
MDA,2003,1.974601884,45.41886707,0.043475366
MDA,2004,1.902156967,44.4212665,0.042820863
MDA,2005,2.214664788,50.86490336,0.043540136
MDA,2006,2.010014979,47.24263091,0.042546635
MDA,2007,2.584134189,57.97758344,0.044571264
MDA,2008,3.486477512,76.06518954,0.045835388
MDG,1990,327.9139258,6124.085081,0.053544966
MDG,1991,290.3719357,5490.726198,0.052884068
MDG,1992,318.5274298,6136.42248,0.051907676
MDG,1993,352.9589841,6913.411022,0.051054246
MDG,1994,323.2644622,6282.675709,0.05145331
MDG,1995,343.5498125,6736.910861,0.050995155
MDG,1996,408.7151644,8258.332014,0.049491249
MDG,1997,357.324684,7447.303892,0.047980409
MDG,1998,365.9442941,7889.591566,0.046383173
MDG,1999,367.8965941,7917.075157,0.046468751
MDG,2000,378.1288765,8397.818587,0.045027036
MDG,2001,442.0721215,9606.21057,0.046019408
MDG,2002,419.6856282,9238.399398,0.045428392
MDG,2003,549.8902397,11689.11797,0.04704292
MDG,2004,486.9585471,9908.071414,0.049147662
MDG,2005,553.7683198,11234.69493,0.049290908
MDG,2006,620.5816249,12276.91214,0.050548674
MDG,2007,823.3083217,16225.52253,0.05074156
MDG,2008,1032.465571,20399.35902,0.050612648
MDV,1990,29.39657073,494.4224916,0.059456378
MDV,1991,32.93423482,552.7842047,0.059578828
MDV,1992,37.87744448,630.1920687,0.060104604
MDV,1993,41.77688215,695.496496,0.06006771
MDV,1994,45.14610254,755.3768528,0.05976633
MDV,1995,53.85940865,899.1660475,0.059899291
MDV,1996,58.79280448,994.6988639,0.059106134
MDV,1997,62.92500845,1151.234469,0.054658725
MDV,1998,59.20564507,1595.365999,0.037111011
MDV,1999,64.55080653,1771.206836,0.036444533
MDV,2000,68.35114603,1914.110225,0.035709096
MDV,2001,68.94642001,1900.311852,0.036281634
MDV,2002,71.08809772,1937.62343,0.036688294
MDV,2003,82.58652793,2194.596054,0.037631767
MDV,2004,99.77524071,2598.796244,0.038392868
MDV,2005,95.74671785,2498.74218,0.038317966
MDV,2006,120.6159489,3046.514246,0.039591461
MDV,2007,144.806945,3621.928147,0.039980623
MDV,2008,180.064333,4531.595661,0.039735304
MEX,1990,31662.80079,913097.2224,0.034676264
MEX,1991,37837.63755,1113087.834,0.033993398
MEX,1992,44251.15403,1302055.493,0.033985613
MEX,1993,49324.39901,1455935.189,0.033878156
MEX,1994,51655.66915,1554747.242,0.03322448
MEX,1995,35277.71061,2261340.01,0.015600357
MEX,1996,39849.53931,2595007.935,0.01535623
MEX,1997,47854.24497,3108043.206,0.015396905
MEX,1998,52079.77347,3285649.625,0.015850678
MEX,1999,59279.01812,3726264.369,0.015908431
MEX,2000,70330.46158,6632447.602,0.010603998
MEX,2001,76983.03781,4671305.07,0.016479985
MEX,2002,79582.77087,4812507.454,0.016536654
MEX,2003,77373.74823,4688049.293,0.016504466
MEX,2004,83935.31982,5092523.983,0.016482067
MEX,2005,94021.30142,5753813.07,0.016340694
MEX,2006,105941.7979,6451207.913,0.01642201
MEX,2007,115797.4542,8724629.194,0.013272479
MEX,2008,123279.2746,9385322.177,0.013135327
MKD,1990,286.3376843,5245.202844,0.054590393
MKD,1991,244.7827085,4444.734397,0.055072517
MKD,1992,284.7310395,4721.069348,0.060310709
MKD,1993,318.8137888,5478.965916,0.058188679
MKD,1994,389.0633319,6795.698627,0.057251411
MKD,1995,498.4201869,8575.490916,0.058121476
MKD,1996,485.9478827,8371.70871,0.058046439
MKD,1997,459.038171,7726.56154,0.059410408
MKD,1998,447.1346774,7607.850654,0.058772799
MKD,1999,454.5580173,7723.086961,0.058857037
MKD,2000,487.1055384,8259.933582,0.058972089
MKD,2001,491.9299535,8275.452545,0.059444478
MKD,2002,540.0759549,9025.051199,0.059841872
MKD,2003,648.980832,10947.21441,0.059282737
MKD,2004,772.9457768,13087.05822,0.059061843
MKD,2005,836.4300495,14301.51694,0.058485408
MKD,2006,945.907567,16042.54923,0.058962423
MKD,2007,1205.319132,20273.57475,0.059452718
MKD,2008,1496.859286,25268.44514,0.059238282
MLI,1990,247.1068743,5117.487077,0.048286761
MLI,1991,245.9075189,5125.201009,0.047980073
MLI,1992,272.3078301,5770.656128,0.047188365
MLI,1993,271.302627,6096.023929,0.044504849
MLI,1994,187.3209608,4006.80031,0.04675076
MLI,1995,257.336707,5423.16333,0.047451403
MLI,1996,268.5051746,5757.322262,0.046637163
MLI,1997,241.2227155,5250.589256,0.045942027
MLI,1998,258.1147309,5725.994705,0.04507771
MLI,1999,260.1039927,5800.275944,0.044843382
MLI,2000,228.9537076,5251.927662,0.043594223
MLI,2001,262.9339872,5856.749257,0.044894185
MLI,2002,278.5327553,6150.892374,0.045283308
MLI,2003,374.2194306,8125.160147,0.046056868
MLI,2004,458.0242806,9810.908069,0.046685208
MLI,2005,507.0219439,10833.63716,0.046800713
MLI,2006,582.5650415,12042.03023,0.048377643
MLI,2007,685.436206,14021.95253,0.048883078
MLI,2008,820.0193484,17010.08173,0.048207843
MLT,1990,268.4685662,4457.519533,0.060228242
MLT,1991,293.7228962,4843.729802,0.060639819
MLT,1992,329.0951067,5398.662951,0.060958632
MLT,1993,300.4450942,4912.025548,0.061165214
MLT,1994,328.7268619,5414.614305,0.060711039
MLT,1995,392.8055928,22367.55165,0.017561403
MLT,1996,412.3408769,22543.8195,0.01829064
MLT,1997,414.9846907,21880.62704,0.01896585
MLT,1998,444.8438003,23424.13925,0.018990828
MLT,1999,459.9615146,23992.56181,0.019171005
MLT,2000,468.3208712,43404.70053,0.010789635
MLT,2001,462.2684131,32419.42515,0.014258995
MLT,2002,497.3645827,35073.91058,0.014180471
MLT,2003,581.4684498,42455.80226,0.013695854
MLT,2004,660.999693,47862.48094,0.013810393
MLT,2005,700.4629087,51394.82698,0.013629055
MLT,2006,784.241861,58413.57049,0.013425679
MLT,2007,922.8771038,89097.57277,0.01035805
MLT,2008,1069.288606,108543.7417,0.009851223
MMR,1990,572.734197,25534.72713,0.022429619
MMR,1991,608.7600499,28830.58493,0.021115078
MMR,1992,720.7164497,36886.76146,0.019538621
MMR,1993,875.1162175,55150.46433,0.015867794
MMR,1994,1155.663511,63369.25258,0.018236976
MMR,1995,1308.908182,102371.7069,0.012785839
MMR,1996,1096.485089,120056.4555,0.009133079
MMR,1997,511.9537901,36048.65394,0.014201745
MMR,1998,344.7311924,23275.72645,0.01481076
MMR,1999,383.000694,24809.11014,0.015437905
MMR,2000,456.1569657,29789.89778,0.015312472
MMR,2001,466.8132595,32009.21925,0.014583713
MMR,2002,634.1934492,42500.44754,0.014922042
MMR,2003,574.9800884,38482.20931,0.014941452
MMR,2004,609.8798325,40021.55571,0.015238784
MMR,2005,711.8745285,44911.51081,0.015850603
MMR,2006,859.9307551,53023.89809,0.016217796
MMR,2007,1143.539356,71262.27361,0.016046911
MMR,2008,1633.319369,105813.85,0.015435781
MNG,1990,147.0749645,3489.204589,0.04215143
MNG,1991,137.1225504,3182.697281,0.043083755
MNG,1992,109.7479537,2418.705255,0.04537467
MNG,1993,110.5590825,2291.99895,0.048236969
MNG,1994,116.1710511,2408.962379,0.048224519
MNG,1995,125.4150796,2573.106134,0.048740733
MNG,1996,123.6745434,2483.726761,0.049793941
MNG,1997,116.0294499,2243.37722,0.051720883
MNG,1998,122.7170585,2371.189398,0.051753377
MNG,1999,119.5779828,2276.954077,0.052516642
MNG,2000,139.6381656,2718.066182,0.051374086
MNG,2001,158.3752611,2855.645539,0.055460406
MNG,2002,194.9607053,3168.753171,0.061525999
MNG,2003,233.2060875,3539.577292,0.065885293
MNG,2004,289.8300246,4345.437722,0.066697544
MNG,2005,353.8546101,5064.308097,0.069872252
MNG,2006,446.685604,6581.898866,0.067865765
MNG,2007,548.9025207,8345.494313,0.06577232
MNG,2008,716.4326961,11256.56635,0.063645758
MOZ,1990,261.302879,5328.026776,0.049043087
MOZ,1991,240.8700464,5033.122433,0.047856981
MOZ,1992,180.0763793,3809.949938,0.047264763
MOZ,1993,182.7887662,3925.288613,0.046566962
MOZ,1994,194.5953778,4177.279607,0.046584236
MOZ,1995,201.4537191,4312.31307,0.046715931
MOZ,1996,267.9039947,5635.898827,0.047535274
MOZ,1997,299.8506392,6614.607502,0.045331585
MOZ,1998,325.4881735,7508.834584,0.043347362
MOZ,1999,340.6889744,7841.040087,0.043449462
MOZ,2000,326.5982123,7606.452104,0.042936997
MOZ,2001,309.328222,6908.203803,0.044776939
MOZ,2002,356.3176402,7695.430351,0.046302497
MOZ,2003,442.2883603,8818.077925,0.050157003
MOZ,2004,574.0019426,10807.69793,0.053110472
MOZ,2005,663.3733834,12286.79268,0.053990769
MOZ,2006,711.6510346,12990.58966,0.054782042
MOZ,2007,798.8993195,14513.41557,0.055045576
MOZ,2008,971.6802606,17569.86926,0.055303784
MRT,1990,121.1209566,2910.790176,0.041611023
MRT,1991,128.5119147,3086.944497,0.041630782
MRT,1992,132.4917527,3182.097049,0.041636616
MRT,1993,117.0753507,2760.194173,0.042415621
MRT,1994,121.5982437,2835.37862,0.042886069
MRT,1995,128.9406417,2872.220391,0.044892322
MRT,1996,133.1919125,3003.084402,0.044351705
MRT,1997,124.4005814,2897.986478,0.042926557
MRT,1998,108.1415561,2597.292862,0.041636258
MRT,1999,103.6675823,2534.023596,0.040910267
MRT,2000,102.0387591,2440.815907,0.041805184
MRT,2001,101.8386779,2464.18347,0.041327555
MRT,2002,105.0963418,2570.033077,0.040892992
MRT,2003,120.6184279,3068.490247,0.039308721
MRT,2004,149.9893371,3822.901637,0.039234422
MRT,2005,177.3799134,4432.728059,0.04001597
MRT,2006,238.3076164,5778.566857,0.041239917
MRT,2007,272.9411838,6624.311566,0.041202951
MRT,2008,308.0153965,7394.795104,0.041652999
MUS,1990,414.1578752,4530.915665,0.091407103
MUS,1991,443.2294271,4818.48816,0.091985165
MUS,1992,514.0643006,5578.072554,0.092158052
MUS,1993,523.1568787,5675.096994,0.092184659
MUS,1994,574.1921369,6261.551621,0.091701254
MUS,1995,658.9908365,7111.936759,0.092659828
MUS,1996,723.06795,7913.930824,0.091366473
MUS,1997,691.124225,7647.614862,0.090371212
MUS,1998,632.3363183,6808.40983,0.092875772
MUS,1999,653.7156604,7051.533546,0.09270546
MUS,2000,691.3675388,7592.57015,0.091058433
MUS,2001,690.0743883,7421.210134,0.092986774
MUS,2002,736.4715422,7695.662669,0.095699561
MUS,2003,867.7616842,9147.636629,0.094861845
MUS,2004,991.7639208,10476.69958,0.094663774
MUS,2005,1000.841679,10674.01568,0.093764307
MUS,2006,1070.784519,11393.35604,0.09398324
MUS,2007,1230.153344,13020.75815,0.094476322
MUS,2008,1510.270568,16079.22843,0.093926806
MWI,1990,192.4382424,4681.274666,0.041108086
MWI,1991,223.3275794,5525.214896,0.040419709
MWI,1992,207.0209017,4978.663058,0.041581625
MWI,1993,222.8964142,5495.553734,0.040559409
MWI,1994,139.9266519,3256.438058,0.042969235
MWI,1995,162.848328,3783.127606,0.043045952
MWI,1996,191.3335144,4718.052256,0.040553496
MWI,1997,205.6114512,5069.442051,0.04055899
MWI,1998,201.992194,4769.220876,0.04235329
MWI,1999,204.3414852,4897.799993,0.041721076
MWI,2000,195.6009468,4721.681532,0.04142612
MWI,2001,194.3910435,4630.652245,0.041979193
MWI,2002,221.6814229,5380.800683,0.041198594
MWI,2003,213.671872,5004.290654,0.042697734
MWI,2004,239.5779915,5536.031204,0.043276127
MWI,2005,257.4966001,5955.520809,0.043236622
MWI,2006,293.2670729,6700.011424,0.04377113
MWI,2007,344.0606594,7770.393453,0.044278409
MWI,2008,399.1075821,9158.484439,0.043577907
