country,t,s1,s2,s6,s10,s19,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,avgs1,avgs2,avgs6,avgs10,avgs19
RUS,2000,-0.00133075,-0.001350545,-0.004715506,0.019163153,-0.003614711,,8,0.10481358,0.11896213,0.021554915,0.15190119,0.008,0.026532419,0.002452,0.004398,0.002485,0.0,0.0,-4.37e-05,-4.37e-05,-0.024538428,0.092922814,0.230769231,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
RWA,2000,0.007333951,0.018044319,-0.00105072,-0.002044397,0.004496479,0.0,8,0.040048834,0.09021382,0.058045883,0.16637819,0.003,0.04295924,0.003238,0.005066,,0.0,0.0,0.000190206,0.00019021,-0.012854397,0.023924135,0.5,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
SAU,2000,-0.000729418,0.001628395,-0.001418385,-0.000466866,-0.005236228,0.0,8,0.018731477,0.10049607,0.023765279,0.16520521,0.0,0.02442347,0.0018,0.00127,0.000949,0.01,1.0,0.000292785,0.000292787,-0.00765264,-0.006426873,,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
SEN,2000,0.004252268,0.016524574,0.010415032,0.011870204,0.007291872,0.0,8,0.030898351,0.092759766,0.040184814,0.16637819,0.009,-0.095670156,0.006939,0.001497,0.006961,0.0,0.0,0.000258975,0.000258978,-0.012854397,0.027678825,1.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
SGP,2000,-0.046438073,-0.017509452,-0.006437494,-0.00091261,0.011368248,0.0,8,0.07816898,0.08303196,0.08684896,0.16520521,0.004,-0.095670156,0.003857,0.006561,0.003835,0.01,0.0,0.000172406,0.000172406,-0.00765264,0.032550927,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
SLE,2000,0.025816942,0.035582759,-0.003660103,-0.002075412,0.006134851,,8,0.01428129,0.08479618,0.042082444,0.16637819,0.005,0.005306283,0.008191001,0.005395,0.007634,0.01,0.0,0.000230327,0.000230335,-0.012854397,0.011164493,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
SLV,2000,0.000290138,0.015931515,0.011244376,0.027611055,0.003176281,0.0,8,0.002820853,0.08720297,0.056891978,0.16618782,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0,0.000189513,0.000189509,-0.01221785,-0.011666096,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
SMR,2000,-0.003636046,-0.010514836,-0.000614112,-0.000769628,-0.000224166,0.0,8,,,,0.15190119,,,0.002927,0.001975,,,0.0,,,-0.024538428,,,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
SOM,2000,0.004065763,0.011956246,-0.000589526,-0.00021081,0.000481932,0.0,8,-0.01186444,0.08907304,0.024658201,0.16637819,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0,0.000295006,0.000295009,-0.012854397,-0.013560411,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
STP,2000,0.04800032,-0.06636864,-0.036082093,-0.035646667,0.000481321,0.0,8,-0.000526397,0.050748486,0.05073849,0.16637819,,,,0.001866,0.002322,0.0,0.0,0.000316169,0.000316169,-0.012854397,-0.013342278,,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
SUR,2000,0.048618086,-0.001831137,0.003908746,0.249404059,-0.001560026,0.0,8,,,,0.16618782,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,-0.01221785,,,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
SVK,2000,0.003996539,0.03354003,0.007206296,-0.027725211,0.008780264,0.0,8,0.007618698,0.085942134,0.047064833,0.15190119,0.0095,,0.002539,0.005655,0.002551,,0.0,8.49e-06,8.49e-06,-0.024538428,-0.023253273,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
SVN,2000,0.006336691,0.018220067,0.011029331,0.012539538,0.018546281,0.0,8,0.038532842,0.07606167,0.04602913,0.15190119,0.01,,0.002216,0.002868,0.002201,,0.0,4.5e-06,4.5e-06,-0.024538428,0.001545556,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
SWE,2000,0.001850563,-0.011186908,0.011446436,0.008424886,0.008925432,0.0,8,0.039813325,0.09090655,0.030722229,0.15190119,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,1.58e-05,1.58e-05,-0.024538428,0.020554012,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
SWZ,2000,0.028102176,0.023355283,-0.006291586,0.006452525,0.004989872,0.0,8,0.007948477,0.070118904,0.04166806,0.16637819,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,0.00013902,0.00013902,-0.012854397,-0.019079644,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
SYC,2000,0.021989252,-0.005089853,0.001376691,0.004645485,0.005428368,0.0,8,-0.06485092,0.04371446,0.05158904,0.16637819,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000129823,0.000129823,-0.012854397,-0.08623854,,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
SYR,2000,-0.003136492,-0.001040301,-0.000601975,-0.001293308,0.000652351,0.0,8,-0.003147722,0.09699267,0.0448406,0.16520521,0.0015,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.0002589,0.000258904,-0.00765264,-0.02820015,2.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
TCD,2000,0.029468182,0.061346918,0.006733537,0.003343016,0.004924426,0.0,8,-0.01983227,0.08980005,0.018417735,0.16637819,0.004,0.021400662,0.00862,0.006411,0.008635,0.0,0.0,0.000298947,0.000298949,-0.012854397,-0.029374262,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
TGO,2000,0.033286046,0.024791079,0.022984838,0.009440865,0.008372957,0.0,8,-0.04587449,0.08457795,0.04461706,0.16637819,0.004,-0.095670156,0.007099,0.006596,0.00898,0.0,0.0,0.000277951,0.000277944,-0.012854397,-0.04824327,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
THA,2000,0.006095293,0.006439397,0.037079844,-0.006552608,0.004352728,0.0,8,0.039564308,0.11032677,0.04794801,0.16520521,0.0095,0.01686399,0.006338,0.000994,0.006344,0.01,0.0,7.6e-05,7.6e-05,-0.00765264,-0.002846122,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
TJK,2000,0.018286736,0.041471975,0.022079106,0.012044464,0.015116199,0.0,8,0.062313486,0.08737132,0.03776387,0.16520521,0.0045,0.043944493,0.005107,0.003386,0.005473,0.0,0.0,0.000192866,0.000192858,-0.00765264,0.08995446,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
TKM,2000,0.01412348,0.023615804,0.004422274,0.000703652,-0.000144172,0.0,8,0.04648234,0.08385945,0.021954246,0.16520521,0.0005,,0.003918,0.002327,0.003984,0.0,0.0,0.000137776,0.000137774,-0.00765264,0.0307424,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
TTO,2000,0.005293259,-0.007175044,0.01232192,0.036868833,0.019308641,0.0,8,0.050531536,0.071324974,0.05497782,0.16618782,0.01,-0.095670156,0.006475,0.007936,0.001251,0.01,0.0,-2.39e-05,-2.39e-05,-0.01221785,0.018580347,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
TUN,2000,0.002660944,0.005747443,0.004768722,0.002978282,0.003570576,0.0,8,0.035524126,0.09166133,0.04120388,0.16637819,0.0035,0.010296194,0.000394,0.000104,0.000124,0.0,0.0,0.000110358,0.000110362,-0.012854397,0.004864281,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
TUR,2000,8.85e-05,0.000170721,0.010784741,0.000600998,0.000692188,0.0,8,0.05645363,0.11117351,0.044699736,0.16520521,0.0085,0.042668965,0.0032,4.9e-05,0.002216,0.0,0.0,0.000161,0.000160996,-0.00765264,0.028972352,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
TWN,2000,0.007395314,-0.002784176,0.028359711,0.028788192,0.003756293,0.0,8,0.04940147,0.10004825,0.06530997,0.16520521,0.0095,0.038416006,0.002744,0.006845,0.005028,,0.0,8.71e-05,8.71e-05,-0.00765264,0.008117452,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
TZA,2000,0.003690794,0.001889235,-0.001831379,-0.001726269,-0.000644088,0.0,8,0.022838319,0.10425612,0.03638854,0.16637819,0.0045,0.030773124,0.007353,0.006334,0.008983,0.01,0.0,0.000271842,0.000271842,-0.012854397,0.012585556,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
UGA,2000,-0.001380745,0.006948607,0.003404304,0.003879374,0.003285065,,8,0.01803781,0.10083967,0.047871005,0.16637819,0.003,0.022407096,0.009302,0.006332,0.009227,0.01,0.0,0.00030867,0.000308674,-0.012854397,0.010457529,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
UKR,2000,-0.000226889,-0.000283019,-0.002864113,0.002702434,-0.007362675,0.0,8,0.06942129,0.10799678,0.043966003,0.15190119,0.008,,0.004737,0.006157,0.004741,0.0,0.0,-9.79e-05,-9.79e-05,-0.024538428,0.074630804,-0.058823529,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
URY,2000,0.005137092,0.001311517,0.003659851,0.002913729,0.003060342,0.0,8,-0.018926863,0.08110127,0.029532578,0.16618782,0.01,-0.095670156,0.002504,0.003548,0.000817,0.0,0.0,6.03e-05,6.03e-05,-0.01221785,-0.032356065,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
USA,2000,0.005623606,0.003691943,0.008237109,-0.000878361,0.001121941,0.0,8,0.02640408,0.12550223,0.034274112,0.16552,0.01,0.031738784,0.004901,0.008241001,0.002514,0.01,0.0,0.000101998,0.000101998,-0.011830032,0.005145107,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
UZB,2000,0.001896362,0.001756646,0.012330218,0.098513776,0.001868254,0.0,8,0.025879731,0.101283096,0.0407528,0.16520521,0.0005,,0.004125,0.002133,0.00412,0.0,0.0,0.000136703,0.000136703,-0.00765264,0.012279208,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
VEN,2000,0.000663743,0.000521121,0.000623574,0.002056973,0.000600427,0.0,8,0.01600603,0.10064458,0.03282209,0.16618782,0.0085,0.03058707,0.004966,0.00135,0.000686,0.0,1.0,0.000156157,0.000156153,-0.01221785,-0.002092917,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
VGB,2000,0.002050721,-0.019499785,-0.013131674,0.002766718,0.004614349,0.0,8,,,,0.16618782,,,,,,,0.0,,,-0.01221785,,,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
VNM,2000,0.001509394,0.00517762,0.006716588,0.009080269,0.001849376,0.0,8,0.054761507,0.11277968,0.05493035,0.16520521,0.0015,0.029549103,0.002383,0.00508,0.002377,0.0,0.0,0.000123546,0.000123542,-0.00765264,0.027370257,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
VUT,2000,0.059167361,-0.034297709,-0.008808048,-0.080048716,0.006593431,0.0,8,,,,0.16618338,,0.0,0.000413,0.007044,0.005794,0.01,0.0,,,-0.012746543,,,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
WSM,2000,0.059749659,0.016698361,-0.002357538,0.004843039,0.004496258,0.0,8,,,,0.16618338,,,0.001376,0.007871,0.000111,,0.0,,,-0.012746543,,,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
YEM,2000,-0.003854283,-0.009823324,0.002964928,0.001636228,0.005601273,0.0,8,0.027070811,0.09769678,0.03500639,0.16520521,0.004,0.03303217,,2.3e-05,8e-05,,0.0,0.000334464,0.000334471,-0.00765264,0.007432183,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
ZAF,2000,0.005238385,0.00523895,0.012284571,0.003237027,0.008654387,0.0,8,0.021657221,0.107158415,0.03609307,0.16637819,0.0095,0.020412203,0.007517,0.008603,0.008652,0.01,0.0,0.000120066,0.000120066,-0.012854397,0.010353223,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
ZMB,2000,0.010918593,0.031558687,0.003620774,0.012982086,0.005071032,0.0,8,0.011877785,0.092306584,0.026230305,0.16637819,0.0055,-0.01609438,0.007808,0.007359,0.008734,0.01,0.0,0.000235789,0.000235789,-0.012854397,0.006096722,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
ZWE,2000,0.009548006,-0.000769441,0.002696458,0.012862719,0.01222887,0.0,8,-0.05800529,0.0937755,0.03419979,0.16637819,0.0035,0.010647108,0.003874,0.007363,0.004472,0.01,0.0,7.38e-05,7.38e-05,-0.012854397,-0.061356027,0.0,0.0031387220883977904,0.0008722564254143649,-0.0027413969281767955,-0.0008376539889502758,0.0002903074143646408
ABW,2001,0.194559541,0.263787448,0.015070576,0.02290767,-0.010353624,0.0,8,,,,0.16482581,,,,0.004107,0.003889,,0.0,,,-0.001362011,,,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
AFG,2001,-0.006942412,-0.015604533,-0.006055665,-0.001603144,-0.005800071,,8,-0.103735685,0.10085701,0.036125824,0.16047455,,0.041835755,0.007693,0.002717,0.006141,0.0,0.0,4.14e-05,4.14e-05,-0.004730657,-0.11119027,-1.0,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
AGO,2001,-0.002470754,-0.011019899,4.72e-05,0.000352763,4.53e-05,,8,0.015271537,0.0926278,0.021345245,0.16554393,0.0035,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.000154071,0.000154071,-0.000834256,0.002560077,0.0,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
ALB,2001,0.009247785,-0.00282213,0.000691876,-0.009559694,-0.001515098,0.0,8,0.066941716,0.08157744,0.04847274,0.16508693,0.0075,,0.002204,0.004719,0.000399,0.0,0.0,4.73e-05,4.73e-05,0.01318574,0.04034838,0.0,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
AND,2001,-0.003436165,-0.025759675,0.003598441,-0.007856522,-0.001330922,0.0,8,,,,0.16508693,,,0.007139,0.002326,0.006848001,,0.0,,,0.01318574,,,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
ANT,2001,-0.010689894,-0.01068917,0.2162665,0.015954723,0.006373608,0.0,8,,,,0.16482581,,,,0.003866,0.002508,,0.0,,,-0.001362011,,,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
ARE,2001,-0.005664861,-0.007307672,0.000881644,-0.002378985,0.001462601,0.0,8,-0.033438616,0.08127797,0.037017528,0.16047455,0.001,-0.095670156,0.006252,0.00331,0.004874,0.01,1.0,0.000508785,0.000508782,-0.004730657,-0.03548277,0.0,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
ARG,2001,-0.00042642,-0.004388477,-0.000417245,0.000545604,0.000177231,0.0,8,-0.053175386,0.10537256,0.026227517,0.16482581,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,9.54e-05,9.54e-05,-0.001362011,-0.066305354,0.0,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
ARM,2001,-0.005811036,-0.040178164,-0.00542512,-0.008521281,-0.002863292,0.0,8,0.10141764,0.08015522,0.046691332,0.16047455,0.0075,,0.001272,0.004576,0.001291,0.0,0.0,-4.93e-05,-4.93e-05,-0.004730657,0.05406601,0.0,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
ATG,2001,-0.017312284,-0.062919728,-0.00947334,-0.007459276,-0.014743376,0.0,8,,,,0.16482581,,,0.001643,0.00684,0.001063,0.01,0.0,,,-0.001362011,,,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
AUS,2001,0.006308434,0.007852813,0.006197569,0.001289384,0.008991083,0.0,8,0.024800174,0.0986755,0.009292895,0.16558217,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.000125699,0.000125696,-0.000601217,0.004915148,0.0,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
AUT,2001,0.006950531,0.041087094,0.007727251,0.006970484,0.007355795,0.0,8,0.005870962,0.09003524,0.045914046,0.16508693,0.01,0.040271357,0.001068,0.004146,0.001522,0.0,0.0,2.25e-05,2.25e-05,0.01318574,-0.023276072,0.0,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
AZE,2001,-0.005308224,-0.006986353,-0.003318013,-0.003065687,0.000497352,0.0,8,0.09367802,0.08967887,0.04512377,0.16047455,0.0015,0.032425925,0.002047,0.004899,0.002054,0.0,0.0,4.85e-05,4.85e-05,-0.004730657,0.050588023,0.0,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
BDI,2001,-0.00904601,-0.020795441,0.000194233,-0.000388581,-0.001027221,,8,-0.007328989,0.088261925,0.05581649,0.16554393,0.005,0.04310799,0.002951,0.005158,0.002977,0.0,0.0,0.000281714,0.000281718,-0.000834256,-0.013835611,0.111111111,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
BEL,2001,0.010025251,0.025213388,0.007734342,0.003200491,0.003611854,0.0,8,0.005072472,0.09239091,0.058286697,0.16508693,0.01,-0.095670156,0.005554,0.002127,0.005409,0.0,0.0,2.73e-05,2.73e-05,0.01318574,-0.014706348,0.0,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
BEN,2001,-0.0114987,-0.013001655,-0.003058136,-0.000582984,-0.002499964,0.0,8,0.016223628,0.088303976,0.04124297,0.16554393,0.008,-0.095670156,0.007871999,0.005544,0.007905,0.0,0.0,0.000326797,0.000326801,-0.000834256,0.011381645,0.0,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
BFA,2001,0.012859338,0.00239692,0.003011239,0.003147966,0.00176703,0.0,8,0.026968136,0.09395937,0.03783539,0.16554393,0.005,-0.095670156,0.007377,0.005798,0.007228,0.0,0.0,0.000382334,0.00038233,-0.000834256,0.012280713,0.428571429,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
BGD,2001,-0.000718063,0.000610456,0.002575953,0.002267944,0.001670586,0.0,8,0.034675926,0.11842714,0.06945547,0.16047455,0.008,-0.095670156,0.000454,0.00209,0.000925,0.01,0.0,0.000173055,0.000173062,-0.004730657,0.020829236,0.0,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
BGR,2001,0.019664979,-0.002641765,-0.000339809,-0.009834989,0.008204032,0.0,8,0.051772542,0.08953952,0.042484842,0.16508693,0.0095,0.03010621,0.004021,0.005965,0.003031,0.0,0.0,-0.000102952,-0.000102952,0.01318574,0.028703324,0.055555556,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
BHR,2001,0.001144431,0.007799185,-0.002972611,-0.013081113,2.83e-05,0.0,8,0.027940415,0.0646981,0.068777785,0.16047455,0.001,-0.095670156,0.005021,0.005528,0.004344,0.01,0.0,0.000175446,0.000175454,-0.004730657,0.005549533,1.0,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
BHS,2001,-0.019838812,-0.038670544,-0.019092419,-0.015966819,-0.008234997,0.0,8,,,,0.16482581,,-0.095670156,0.004228,0.006815,0.001855,0.01,0.0,,,-0.001362011,,,0.0022734905635359115,0.0032365234696132604,0.00572135997237569,0.003811168812154696,0.004986792403314917
