country,sect,t,source,outp,outpd,outptt,gvco,gvcobp,gvcofp,gvcomix,outpd%,outptt%,gvco%,gvcobp%,gvcofp%,gvcomix%,outpd_diff,outptt_diff,gvco_diff,gvcobp_diff,gvcofp_diff,gvcomix_diff,Unnamed: 0,onset2COWCS,d2incidenceU,d3_6incidenceU,onsetUCS,coup,periregular,milexp_pergdpSIPRI,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,milexp_pergdpSIPRI_diff,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned
AUS,6,2007,wiodo,9180.34672,6521.525749,1919.360785,739.4601855,14.62349885,135.796274,589.0404126,0.710379025,0.209072799,0.080548176,0.001592914,0.014792064,0.064163199,-0.00419138,0.001320137,0.002871243,0.000125076,0.000605564,0.002140604,798,,,,0.0,0.0,,,8.0,0.026918026,0.099403016,0.010020416,0.17276143,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.000126585,0.000126582,0.006178603,0.007033
AUS,6,2008,wiodo,10004.92029,6930.64968,2168.893792,905.376818,12.49525349,174.7141384,718.1674261,0.692724128,0.216782716,0.090493157,0.001248911,0.017462822,0.071781424,-0.017654897,0.007709917,0.009944981,-0.000344003,0.002670758,0.007618225,799,,,,0.0,0.0,,,8.0,0.0114741,0.09952611,0.010143511,0.18445252,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.000123091,0.000123095,0.011691093,-0.008410926
AUS,10,1995,wiodo,5300.983881,3408.922137,1356.458088,535.6036566,71.47085646,75.74496002,388.3878401,0.643073477,0.255887986,0.101038537,0.013482564,0.014288849,0.073267123,,,,,,,786,0.0,0.0,0.0,0.0,0.0,,2.0,7.0,0.031363063,0.09796793,0.008585328,0.17137489,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,-0.099999905,0.000109069,0.000109071,-0.005694792,0.011478037
AUS,10,1996,wiodo,5782.08545,3716.036529,1474.687964,591.3609575,71.84582387,91.09139817,428.4237355,0.642681012,0.255044305,0.102274683,0.01242559,0.015754073,0.07409502,-0.000392465,-0.000843681,0.001236146,-0.001056974,0.001465224,0.000827897,787,0.0,0.0,0.0,0.0,0.0,,1.9,7.0,0.025408454,0.098089024,0.008706422,0.17184739,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,-0.100000024,0.000121094,0.000121093,0.000472501,0.005523428
AUS,10,1997,wiodo,5460.65625,3494.883548,1425.499012,540.2736897,64.899035,86.89475119,388.4799036,0.640011637,0.261049029,0.098939333,0.011884842,0.015912877,0.071141615,-0.002669375,0.006004724,-0.00333535,-0.000540748,0.000158804,-0.002953405,788,0.0,0.0,0.0,0.0,0.0,,1.8,7.0,0.03212062,0.09820921,0.008826609,0.16825621,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,-0.100000024,0.000120185,0.000120187,-0.00359118,0.012235593
AUS,10,1998,wiodo,4731.8291,3059.066278,1197.084844,475.6779776,54.9731224,82.20911164,338.4957435,0.646487059,0.252985647,0.100527295,0.011617732,0.017373643,0.071535919,0.006475422,-0.008063382,0.001587962,-0.00026711,0.001460766,0.000394304,789,0.0,0.0,0.0,0.0,0.0,,1.8,7.0,0.043151952,0.098320454,0.008937852,0.17630142,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.000111245,0.000111244,0.008045211,0.023266926
AUS,10,1999,wiodo,5086.490955,3129.693268,1373.821632,582.9760549,69.7811758,94.13853371,419.0563454,0.61529516,0.27009222,0.11461262,0.013718923,0.018507559,0.082386138,-0.031191899,0.017106573,0.014085325,0.002101191,0.001133916,0.010850219,790,0.0,0.0,0.0,0.0,0.0,,1.8,7.0,0.028293697,0.098432064,0.009049467,0.17892992,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.00011161,0.000111614,0.002628505,0.008408671
AUS,10,2000,wiodo,4827.68164,2909.25946,1301.663992,616.7581882,67.01338787,108.2076194,441.5371809,0.602620404,0.269625068,0.127754528,0.01388107,0.022413992,0.091459465,-0.012674756,-0.000467152,0.013141908,0.000162147,0.003906433,0.009073327,791,0.0,0.0,0.0,0.0,0.0,,1.8,8.0,0.007424443,0.0985498,0.009167199,0.16618338,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.000117734,0.000117732,-0.012746543,-0.012460584
AUS,10,2001,wiodo,4248.27148,2579.06243,1128.656477,540.5525729,57.50653396,97.95118996,385.0948489,0.607085127,0.265674282,0.127240591,0.013536455,0.023056716,0.09064742,0.004464723,-0.003950786,-0.000513937,-0.000344615,0.000642724,-0.000812045,792,0.0,0.0,0.0,0.0,0.0,,1.8,8.0,0.024800174,0.0986755,0.009292895,0.16558217,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.000125699,0.000125696,-0.000601217,0.004915148
AUS,10,2002,wiodo,4852.67578,3029.164397,1239.778261,583.7331225,62.64655636,105.3257353,415.7608308,0.624225589,0.255483432,0.120290979,0.012909693,0.021704672,0.085676614,0.017140462,-0.01019085,-0.006949612,-0.000626762,-0.001352044,-0.004970806,793,0.0,0.0,0.0,0.0,0.0,,1.9,8.0,0.028717106,0.098701894,0.009319292,0.17138098,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.100000024,2.64e-05,2.64e-05,0.005798817,0.00883208
