country,t,s1,s2,s6,s10,s19,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec
SUR,2002,0.001564353,0.011143087,0.002438956,0.005059783,0.004939046,0,8,,,,0.1710447,,0.014816046,0.007332,0.00791,0.00331,0,0
SUR,2003,0.000151436,0.006740223,0.004393016,0.007170623,0.008131847,0,8,,,,0.17277542,,0.014816046,0.007332,0.00791,0.00331,0,0
SUR,2004,0.007931545,0.001332109,0.004128664,0.0054054,0.003902037,0,8,,,,0.17783023,,0.014816046,0.007332,0.00791,0.00331,0,0
SUR,2005,0.00525197,0.003052232,0.002586768,0.006471732,0.005722541,0,8,,,,0.18731844,,0.014816046,0.007332,0.00791,0.00331,0,0
SUR,2006,0.001541192,0.001981802,0.005747083,0.00458551,0.005407528,,8,,,,0.16697896,,0.014816046,0.007332,0.00791,0.00331,0,
SUR,2007,0.000120592,0.012201871,0.004699842,0.006136048,0.008750205,,8,,,,0.17194954,,0.014816046,0.007332,0.00791,0.00331,0,
SUR,2008,0.008969701,0.008609086,0.004091964,0.00547866,0.005855561,,8,,,,0.18447804,,0.014816046,0.007332,0.00791,0.00331,0,
SVK,1990,0.011118055,0.009005643,0.039253604,0.002278146,0.007656426,,7,,0.08568384,0.046806533,0.1660409,,,0.002539,0.005655,0.002551,,
SVK,1991,0.006218181,0.041780295,0.017376707,0.001775558,0.004283938,,7,-0.14907114,0.08571986,0.04684256,0.16392769,,,0.002539,0.005655,0.002551,,
SVK,1992,0.006266122,0.016072568,0.001254213,0.002277023,0.013889192,,7,-0.0677558,0.08576007,0.046882767,0.17563812,,,0.002539,0.005655,0.002551,,
SVK,1993,0.008127032,0.011575925,0.001100122,0.002141355,0.035427418,0,7,0.015052982,0.08579901,0.046921704,0.1741945,0.0085,,0.002539,0.005655,0.002551,,0
SVK,1994,0.036463438,0.010509442,0.001382603,0.001783214,0.008580099,0,7,0.05774634,0.08583966,0.046962358,0.1747447,0.0085,,0.002539,0.005655,0.002551,,0
SVK,1995,0.008062656,0.046372548,0.000935036,0.002013687,0.00473623,0,7,0.0552112,0.08587017,0.046992864,0.17028117,0.0085,,0.002539,0.005655,0.002551,,0
SVK,1996,0.005629626,0.019115733,0.000743297,0.002240661,0.014742875,0,7,0.059171423,0.08589177,0.047014467,0.1719349,0.0085,,0.002539,0.005655,0.002551,,0
SVK,1997,0.005901916,0.009077872,0.001032998,0.002772391,0.034838916,0,7,0.04420112,0.08591003,0.047032725,0.1655391,0.0085,,0.002539,0.005655,0.002551,,0
SVK,1998,0.038227091,0.011492743,0.00110415,0.017563519,0.007420813,0,7,0.056371395,0.08592344,0.04704614,0.17579204,0.0095,,0.002539,0.005655,0.002551,,0
SVK,1999,0.00820735,0.043951392,0.001266354,0.002704775,0.005165887,0,7,0.000753561,0.08593365,0.047056343,0.17643961,0.0095,,0.002539,0.005655,0.002551,,0
SVK,2000,0.005919428,0.028684172,0.001533866,0.020381486,0.01050193,0,8,0.007618698,0.085942134,0.047064833,0.15190119,0.0095,,0.002539,0.005655,0.002551,,0
SVK,2001,0.007650838,0.010573975,0.002351205,0.003029272,0.034724787,0,8,0.031179626,0.08595021,0.047072906,0.16508693,0.0095,,0.002539,0.005655,0.002551,,0
SVK,2002,0.043714091,0.009220407,0.001497917,0.026106102,0.007058367,0,8,0.039722174,0.08596014,0.047082838,0.16241564,0.0095,,0.002539,0.005655,0.002551,,0
SVK,2003,0.010133688,0.011671946,0.001581634,0.0038774,0.00563295,0,8,0.040747553,0.08597188,0.047094572,0.1723756,0.0095,,0.002539,0.005655,0.002551,,0
SVK,2004,0.012054614,0.038400535,0.001779443,0.026083095,0.012341114,0,8,0.053058453,0.08598509,0.047107786,0.17783786,0.0095,,0.002539,0.005655,0.002551,,0
SVK,2005,0.007775526,0.027655754,0.001843959,0.004123732,0.032235599,0,8,0.0634733,0.08599945,0.04712215,0.18749,0.0095,,0.002539,0.005655,0.002551,,0
SVK,2006,0.038260875,0.010303367,0.002696987,0.029462393,0.010184393,,8,0.083387576,0.08601433,0.047137026,0.1669669,0.01,,0.002539,0.005655,0.002551,,
SVK,2007,0.010945057,0.010553522,0.003061577,0.003843591,0.007010282,,8,0.102365874,0.08602913,0.047151823,0.16869716,0.01,,0.002539,0.005655,0.002551,,
SVK,2008,0.011163377,0.015055895,0.002547102,0.034301475,0.014526878,,8,0.062461168,0.086043626,0.04716632,0.18431893,0.01,,0.002539,0.005655,0.002551,,
SVN,1990,0.020128875,0.01182028,0.051591334,0.004672481,0.028423436,,7,,,,0.1660409,,,0.002216,0.002868,0.002201,,
SVN,1991,0.035640553,0.02267227,0.027246855,0.003654323,0.008813077,0,7,,0.07600643,0.045973886,0.16392769,0.01,,0.002216,0.002868,0.002201,,0
SVN,1992,0.011616255,0.018731333,0.002821822,0.005965948,0.002222656,0,7,-0.05487231,0.07600507,0.045972534,0.17563812,0.01,,0.002216,0.002868,0.002201,,0
SVN,1993,0.008169949,0.047536128,0.002319283,0.004794601,0.013069469,0,7,0.02763185,0.076008655,0.045976117,0.1741945,0.01,,0.002216,0.002868,0.002201,,0
SVN,1994,0.021478307,0.016777293,0.002534743,0.003574774,0.026965884,0,7,0.0524159,0.076014206,0.045981664,0.1747447,0.01,,0.002216,0.002868,0.002201,,0
SVN,1995,0.014894391,0.027397226,0.002178458,0.003767004,0.009167546,0,7,0.040069006,0.07602315,0.045990612,0.17028117,0.01,,0.002216,0.002868,0.002201,,0
SVN,1996,0.032969073,0.02104104,0.001773371,0.004620188,0.002237851,0,7,0.033625115,0.0760461,0.04601356,0.1719349,0.01,,0.002216,0.002868,0.002201,,0
SVN,1997,0.011093235,0.048951157,0.001837155,0.005254473,0.012720719,0,7,0.04582071,0.07606692,0.046034377,0.1655391,0.01,,0.002216,0.002868,0.002201,,0
SVN,1998,0.015175837,0.018076739,0.001831568,0.007655027,0.028571609,0,7,0.036414795,0.07606292,0.046030376,0.17579204,0.01,,0.002216,0.002868,0.002201,,0
SVN,1999,0.015043288,0.048906196,0.002059822,0.005982533,0.009550835,0,7,0.056606364,0.07605717,0.046024635,0.17643961,0.01,,0.002216,0.002868,0.002201,,0
SVN,2000,0.035200374,0.024173467,0.003088647,0.008620169,0.002022307,0,8,0.038532842,0.07606167,0.04602913,0.15190119,0.01,,0.002216,0.002868,0.002201,,0
SVN,2001,0.012902851,0.030838605,0.004556505,0.00625323,0.011645227,0,8,0.026682371,0.076064765,0.046032224,0.16508693,0.01,,0.002216,0.002868,0.002201,,0
SVN,2002,0.018697688,0.048998065,0.003242475,0.010623717,0.028660884,0,8,0.03283672,0.076066345,0.046033807,0.16241564,0.01,,0.002216,0.002868,0.002201,,0
SVN,2003,0.01726061,0.018198714,0.003100814,0.007477061,0.009317058,0,8,0.04185038,0.07606387,0.046031334,0.1723756,0.01,,0.002216,0.002868,0.002201,,0
SVN,2004,0.039945196,0.048140944,0.003244741,0.009574157,0.001971424,0,8,0.04421742,0.076066226,0.046033688,0.17783786,0.01,,0.002216,0.002868,0.002201,,0
SVN,2005,0.013133534,0.024501199,0.003162835,0.007626897,0.012240904,0,8,0.04321439,0.07606422,0.046031684,0.18749,0.01,,0.002216,0.002868,0.002201,,0
SVN,2006,0.018576142,0.031910596,0.006002314,0.01077067,0.027329903,,8,0.05938937,0.07606062,0.04602809,0.1669669,0.01,,0.002216,0.002868,0.002201,,
SVN,2007,0.015810505,0.056825976,0.006465345,0.007730091,0.011694112,,8,0.06857753,0.07605515,0.046022605,0.16869716,0.01,,0.002216,0.002868,0.002201,,
SVN,2008,0.045115391,0.022635784,0.005446498,0.012609689,0.00205896,,8,0.035771444,0.0760475,0.04601497,0.18431893,0.01,,0.002216,0.002868,0.002201,,
SWE,1990,0.00271075,0.042843386,0.054538672,0.006591074,0.008801005,0,7,0.004012013,0.09054738,0.03036306,0.1660409,0.01,0.009555114,0.0006,0.002342,0.001968,0,0
SWE,1991,0.012700009,0.047336715,0.002346544,0.006303643,0.010024452,0,7,-0.019294595,0.09061492,0.030430596,0.16392769,0.01,0.009555114,0.0006,0.002342,0.001968,0,0
SWE,1992,0.029318881,0.002191022,0.005465187,0.007879049,0.013725244,0,7,-0.02528796,0.09067393,0.030489609,0.17563812,0.01,0.009555114,0.0006,0.002342,0.001968,0,0
SWE,1993,0.012518577,0.016549177,0.005294388,0.007725634,0.020148851,0,7,-0.023535173,0.0907326,0.030548273,0.1741945,0.01,0.009555114,0.0006,0.002342,0.001968,0,0
SWE,1994,0.035598529,0.049740659,0.005235805,0.006775385,0.009582489,0,7,0.028262872,0.09080346,0.03061913,0.1747447,0.01,0.009555114,0.0006,0.002342,0.001968,0,0
SWE,1995,0.002239943,0.058444964,0.005942557,0.006779802,0.009194964,0,7,0.030821197,0.0908557,0.030671379,0.17028117,0.01,0.009555114,0.0006,0.002342,0.001968,0,0
SWE,1996,0.011992811,0.002538451,0.005649713,0.006869407,0.014045772,0,7,0.013185225,0.09087155,0.030687226,0.1719349,0.01,0.009555114,0.0006,0.002342,0.001968,0,0
SWE,1997,0.030788599,0.018751608,0.005861132,0.007594855,0.021107193,0,7,0.030182265,0.090877205,0.030692881,0.1655391,0.01,0.009555114,0.0006,0.002342,0.001968,0,0
SWE,1998,0.036385962,0.054291728,0.005744244,0.007650141,0.010691488,0,7,0.038722187,0.09088286,0.03069853,0.17579204,0.01,0.009555114,0.0006,0.002342,0.001968,0,0
SWE,1999,0.00194045,0.056333785,0.004814663,0.007266861,0.01088972,0,7,0.04425301,0.090890765,0.030706437,0.17643961,0.01,0.009555114,0.0006,0.002342,0.001968,0,0
SWE,2000,0.012914008,0.002394854,0.005605246,0.009027942,0.014907584,0,8,0.039813325,0.09090655,0.030722229,0.15190119,0.01,0.009555114,0.0006,0.002342,0.001968,0,0
SWE,2001,0.03447424,0.003938782,0.008714633,0.008300309,0.021892836,0,8,0.008694288,0.09098291,0.030798582,0.16508693,0.01,0.009555114,0.0006,0.002342,0.001968,0,0
SWE,2002,0.036298876,0.017546112,0.00643828,0.012180982,0.011874924,0,8,0.022542324,0.09099855,0.03081423,0.16241564,0.01,0.009555114,0.0006,0.002342,0.001968,0,0
SWE,2003,0.001981871,0.05721865,0.008201271,0.007970385,0.01044373,0,8,0.017416963,0.09101641,0.030832084,0.1723756,0.01,0.009555114,0.0006,0.002342,0.001968,0,0
SWE,2004,0.01335816,0.05971278,0.007013478,0.015052428,0.014436177,0,8,0.025721796,0.09103423,0.030849904,0.17783786,0.01,0.009555114,0.0006,0.002342,0.001968,0,0
SWE,2005,0.037252829,0.002245013,0.006287579,0.008683551,0.021513424,0,8,0.031161845,0.09105202,0.030867694,0.18749,0.01,0.009555114,0.0006,0.002342,0.001968,0,0
SWE,2006,0.039559448,0.004105474,0.007847859,0.017305956,0.015375907,,8,0.04026714,0.09106867,0.030884342,0.1669669,0.01,0.009555114,0.0006,0.002342,0.001968,0,
SWE,2007,0.001751987,0.019804522,0.00774887,0.009770216,0.013025414,,8,0.024409287,0.09108418,0.030899858,0.16869716,0.01,0.009555114,0.0006,0.002342,0.001968,0,
SWE,2008,0.015808525,0.06673542,0.008643947,0.019548633,0.016777575,,8,-0.003542756,0.09109967,0.030915348,0.18431893,0.01,0.009555114,0.0006,0.002342,0.001968,0,
SWZ,1990,0.020872298,0.012471737,0.010365193,0.012445616,0.032724244,0,7,-0.017174363,0.067851536,0.0394007,0.17247532,0,0.027212955,0.000582,0.004444,0.001722,0.01,0
SWZ,1991,0.016696674,0.016273276,0.010911137,0.011955466,0.015748108,0,7,-0.020508995,0.068305686,0.039854847,0.16698153,0,0.027212955,0.000582,0.004444,0.001722,0.01,0
SWZ,1992,0.015761908,0.018178195,0.009270615,0.01134995,0.01670484,0,7,-0.025555052,0.06869372,0.04024288,0.1756522,0,0.027212955,0.000582,0.004444,0.001722,0.01,0
SWZ,1993,0.015861922,0.02726584,0.005817691,0.009185114,0.013648728,0,7,0.002260652,0.06899581,0.04054497,0.17499132,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0
SWZ,1994,0.019410951,0.021327761,0.009584826,0.003473611,0.03235632,0,7,0.02803457,0.069054045,0.040603206,0.17706619,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0
SWZ,1995,0.021224381,0.022978903,0.009202536,0.020190154,0.019496436,0,7,0.030240588,0.06912593,0.04067509,0.1714343,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0
SWZ,1996,0.013487375,0.01870568,0.007861441,0.009890272,0.014866658,0,7,0.013114418,0.06937946,0.04092862,0.17212342,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0
SWZ,1997,0.0130787,0.030324739,0.00826611,0.022395001,0.010391619,0,7,0.014580212,0.069608085,0.04115725,0.16825536,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0
SWZ,1998,0.019110752,0.019774522,0.017424834,0.012832098,0.033707776,0,7,0.011251523,0.06980913,0.041358292,0.17636524,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0
SWZ,1999,0.019439787,0.023530535,0.007280484,0.024400675,0.018637625,0,7,0.017632177,0.069979884,0.04152904,0.17923258,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0
SWZ,2000,0.015044683,0.017022179,0.010563778,0.007916102,0.018992979,0,8,0.007948477,0.070118904,0.04166806,0.16637819,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0
SWZ,2001,0.01463276,0.037635042,0.011213816,0.025811892,0.013347928,0,8,0.006294065,0.070226,0.04177516,0.16554393,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0
SWZ,2002,0.019492988,0.022739598,0.005996157,0.008101872,0.033140611,0,8,0.020161211,0.07030211,0.04185127,0.17138055,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0
SWZ,2003,0.018611035,0.023730961,0.016123219,0.029741181,0.022845024,0,8,0.019060973,0.07034966,0.041898828,0.17185913,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0
SWZ,2004,0.014922146,0.014718329,0.012911633,0.008574206,0.016733375,0,8,0.018864505,0.07037178,0.04192094,0.17788023,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0
SWZ,2005,0.015453088,0.055295026,0.010485542,0.032478765,0.019020169,0,8,0.021886371,0.07037227,0.041921433,0.1877313,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0
SWZ,2006,0.014760075,0.021821743,0.013091887,0.013486723,0.031668431,,8,0.030846704,0.070355624,0.04190479,0.1670528,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,
SWZ,2007,0.018143099,0.026179524,0.013307789,0.016737905,0.029842385,,8,0.037847634,0.07032683,0.04187599,0.1729844,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,
SWZ,2008,0.015291633,0.012512321,0.013274578,0.011285744,0.019517607,,8,0.027755458,0.070289224,0.04183839,0.1845921,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,
SYC,1990,0.01071383,0.047905053,0.052764604,0.03078187,0.017912566,0,7,0.05529644,0.04259859,0.05047317,0.17247532,,-0.095670156,0.002025,0.002323,0.001606,0,0
SYC,1991,0.021748991,0.012700771,0.054634625,0.035979694,0.087613041,0,7,0.014830665,0.042717792,0.05059237,0.16698153,,-0.095670156,0.002025,0.002323,0.001606,0,0
SYC,1992,0.033042668,0.014563862,0.049536748,0.026105395,0.11031611,0,7,0.056437694,0.042836003,0.05071058,0.1756522,,-0.095670156,0.002025,0.002323,0.001606,0,0
SYC,1993,0.041079132,0.031567804,0.051418946,0.041832209,0.028124997,0,7,0.053132344,0.04294806,0.05082264,0.17499132,,-0.095670156,0.002025,0.002323,0.001606,0,0
SYC,1994,0.009955773,0.044758418,0.049520009,0.033636965,0.01555437,0,7,-0.03395701,0.043058608,0.050933186,0.17706619,,-0.095670156,0.002025,0.002323,0.001606,0,0
SYC,1995,0.017960018,0.013482115,0.080953715,0.016116631,0.106504026,0,7,-0.005915995,0.043165676,0.051040255,0.1714343,,-0.095670156,0.002025,0.002323,0.001606,0,0
SYC,1996,0.030557231,0.0102214,0.06827497,0.040604929,0.114284165,0,7,0.08862435,0.04326963,0.05114421,0.17212342,,-0.095670156,0.002025,0.002323,0.001606,0,0
SYC,1997,0.038328038,0.033168822,0.074854781,0.005618577,0.031130934,0,7,0.11107194,0.043360483,0.05123506,0.16825536,,-0.095670156,0.002025,0.002323,0.001606,0,0
SYC,1998,0.00896332,0.053256015,0.079220496,0.042790468,0.016174013,0,7,0.04737343,0.043460626,0.051335204,0.17636524,,-0.095670156,0.002025,0.002323,0.001606,0,0
SYC,1999,0.021051923,0.013598472,0.072991036,0.004927856,0.103568546,0,7,-0.041161727,0.043584637,0.051459216,0.17923258,,-0.095670156,0.002025,0.002323,0.001606,0,0
