country,t,s1,s2,s6,s10,s19,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,trans_outp,gross output,trans_outp_p,avgs1,avgs2,avgs6,avgs10,avgs19
JPN,2006,0.000661323,0.001341281,0.002510367,0.000512046,0.004632825,,8,0.020175949,0.117559895,0.058297463,0.15531127,0.01,0.026878474,0.000119,0.005406,0.000178,0.0,,-1.72e-06,-1.72e-06,-0.031067744,-0.014274851,0.0,351156.3762,991927.7162,0.354014078,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
KAZ,2006,0.000756813,0.000789012,-0.00178827,-0.004944424,0.001907288,,8,0.10355579,0.09631235,0.017414765,0.15531127,0.002,,0.006171,0.005898,0.006621,0.0,,3.12e-05,3.12e-05,-0.031067744,0.07733864,0.0,15264.64813,45936.29844,0.332300352,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
KEN,2006,0.00267722,0.000269066,-0.00109871,-0.000652415,0.000602548,,8,0.034975205,0.10488232,0.041439123,0.1670528,0.009,0.03269569,0.008588,0.007765,0.00886,0.01,,0.000276528,0.000276525,-0.02067849,0.025039088,0.0,4093.574636,11830.7784,0.346010592,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
KGZ,2006,-0.000543232,-0.307596111,-0.001826761,-0.000776775,0.001157701,,8,0.017702471,0.08559083,0.033052403,0.15531127,0.007,,0.006752,0.00447,0.005949,0.0,,0.000130534,0.000130538,-0.031067744,0.027157646,0.076923077,278.3165538,2440.237039,0.114053081,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
KHM,2006,0.006290979,0.001427001,0.000305813,0.000112487,0.003741795,,8,0.08937528,0.095293514,0.04355917,0.15531127,0.006,0.0,0.002105,0.000965,0.002104,0.0,,0.000169218,0.000169214,-0.031067744,0.05741159,0.0,731.0761032,1870.448331,0.39085608,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
KOR,2006,0.000508096,0.000765155,0.014223308,0.004519508,-0.003181286,,8,0.049412347,0.10781527,0.06194623,0.15531127,0.009,0.021860512,2e-05,0.006604,2.1e-05,0.0,,2.46e-05,2.46e-05,-0.031067744,0.008869272,0.0,99617.50231,291335.8678,0.341933532,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
KWT,2006,0.000602666,-0.000436763,0.000949972,-0.000332735,-0.001685222,,8,0.015065215,0.07790858,0.049105372,0.15531127,0.0015,-0.095670156,0.006604,0.006745,0.003444,0.0,1.0,0.000348136,0.00034814,-0.031067744,0.022255097,0.0,9680.701479,11631.38391,0.832291459,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
LAO,2006,0.005002289,-0.009133238,-0.042671441,-0.000256681,-0.001455029,,8,0.05818173,0.087591164,0.033175647,0.15531127,0.0015,0.03577948,0.005139,0.005453,0.006382,0.0,,0.000240512,0.000240508,-0.031067744,0.040642977,0.0,235.78308,887.1623018,0.265772204,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
LBN,2006,0.001283006,0.000805851,-0.000273095,0.000204155,0.001724053,,8,-0.00655517,0.082630776,0.05937753,0.15531127,0.0085,0.04044804,0.001314,0.007886,0.001312,0.0,,0.000125304,0.0001253,-0.031067744,-0.020415936,0.0,1587.942231,4045.367097,0.392533531,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
LBR,2006,0.009111266,-0.025072086,-0.01506308,0.035340669,0.007269216,,8,0.027725928,0.08020921,0.03453245,0.1670528,0.008,-0.005108256,0.009084,0.004883,0.009038,0.01,,0.000477038,0.000477038,-0.02067849,0.029980345,0.066666667,159.4365219,559.3123894,0.285058091,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
LBY,2006,-0.001408409,-0.000647747,-0.000640742,-0.001014751,0.007479143,,8,0.042554535,0.08682835,0.012100278,0.1670528,0.0015,,0.00792,0.00057,0.000758,0.0,1.0,0.000231773,0.000231774,-0.02067849,0.014132626,0.0,5718.856713,12376.33635,0.462079937,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
LIE,2006,0.001050485,0.00870657,0.000643264,0.000303561,0.000864375,,8,,,,0.1669669,,,0.005726,0.003343,0.002246,,,,,-0.020523101,,0.0,415.7337572,1132.861856,0.366976569,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
LKA,2006,0.012194176,0.006575897,-0.004201366,-0.00037603,-0.000606889,,8,0.06589551,0.09938755,0.057683755,0.15531127,0.008,0.019878743,0.00415,0.004853,0.004645,0.01,,0.000103667,0.000103667,-0.031067744,0.04811099,0.066666667,2799.979339,6495.14349,0.431088142,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
LSO,2006,0.000154187,-0.002263429,0.000540861,-1.65e-05,0.002747401,,8,0.079017304,0.07660061,0.042471,0.1670528,0.009,0.044091552,0.00255,0.007211,0.002543,0.01,,1.79e-05,1.79e-05,-0.02067849,0.047317244,0.0,116.730211,396.1627741,0.294652145,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
LTU,2006,0.001809186,0.000140287,0.006250265,0.003362815,0.004069414,,8,0.0812056,0.08184767,0.040208988,0.1669669,0.01,,0.003223,0.004141,0.003219,0.0,,-2.98e-05,-2.98e-05,-0.020523101,0.06186209,0.0,3654.941174,8278.635246,0.441490785,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
LUX,2006,0.024773383,-0.01782491,-0.006829793,-0.002485192,0.012462169,,8,,,,0.1669669,,-0.095670156,0.005302,0.000911,0.00644,0.0,,,,-0.020523101,,0.0,3746.624866,10366.63157,0.361411982,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
LVA,2006,0.001301972,0.000527783,0.00117395,-0.002293373,0.000157955,,8,0.12963797,0.07729619,0.035771783,0.1669669,0.009,,0.005867,0.005556,0.005795,0.0,,-6.79e-05,-6.79e-05,-0.020523101,0.10040953,0.0,3905.508848,8324.281593,0.469170679,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
MAC,2006,0.002369534,-0.003462724,0.000980117,0.000113416,0.00301232,,8,,,,0.15531127,,,,0.005511,0.002519,0.0,,,,-0.031067744,,0.0,1034.546075,2116.561781,0.488786146,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
MAR,2006,0.004169233,-0.001299415,0.00354757,0.001410192,0.006593305,,8,0.06128791,0.10413593,0.043126017,0.1670528,0.002,0.0383298,0.004841,3.5e-05,0.004683,0.0,,0.000156224,0.000156224,-0.02067849,0.04552918,0.0,4737.004189,15632.91602,0.303014753,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
MCO,2006,0.000137325,0.011454457,0.001014944,0.000416601,0.000962338,,8,,,,0.1669669,,,0.006838,0.003047,0.007305,,,,,-0.020523101,,0.0,341.8749147,863.7003737,0.395825827,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
MDA,2006,-0.01438914,-0.014873023,-0.039434786,-0.02664653,-0.033888456,,8,0.049447812,0.08374246,0.04866559,0.1669669,0.009,-0.095670156,0.005535,0.005603,0.005533001,0.0,,-1.38e-05,-1.38e-05,-0.020523101,0.07173391,0.0,2.010014979,9.16436517,0.219329429,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
MDG,2006,0.018714214,0.007940752,0.001015078,-0.000578742,0.004995382,,8,0.018803215,0.09845443,0.034797635,0.1670528,0.0085,0.034904286,0.008791001,0.005191,0.000204,0.0,,0.000301227,0.000301227,-0.02067849,0.02257954,0.0,620.5816249,2033.660381,0.305154996,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
MDV,2006,0.012132548,0.013286827,-0.000965668,-0.000939575,0.003892032,,8,,,,0.15531127,,,,,,0.01,,,,-0.031067744,,0.0,120.6159489,343.7855092,0.350846518,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
MEX,2006,0.000990912,-0.000886223,0.001394315,0.001088445,0.001381366,,8,0.037818573,0.11584777,0.04023114,0.16697896,0.009,0.03440418,0.005418,0.001796,0.001511,0.0,,0.000116698,0.000116698,-0.020339489,0.01865396,0.0,105941.7979,272635.1278,0.388584548,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
MKD,2006,0.003520859,-0.004384067,0.00243385,0.005880738,0.002781914,,8,0.03735992,0.07625865,0.04412766,0.1669669,0.0095,,0.005023,0.005899,0.005021,,,2.58e-05,2.58e-05,-0.020523101,0.031113084,0.0,945.907567,3089.314484,0.306186881,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
MLI,2006,0.012062056,-0.001492498,0.000516149,0.000139793,0.003588424,,8,0.02582642,0.09365688,0.022590825,0.1670528,0.0085,-0.009162908,0.006906,0.00182,0.008388001,0.0,,0.000261292,0.000261299,-0.02067849,0.008700674,0.0,582.5650415,1438.710925,0.404921539,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
MLT,2006,0.001818391,0.002132254,0.00020209,0.007532336,0.006228739,,8,,,,0.1669669,,-0.095670156,0.000414,0.001223,0.000907,0.0,,,,-0.020523101,,0.0,784.241861,1352.442682,0.579870682,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
MMR,2006,0.007395028,0.000191561,0.001711378,0.0002406,0.005856662,,8,0.12160645,0.107576095,0.042687997,0.15531127,0.001,0.035723455,0.005062,0.001974,0.005072,0.0,,8.35e-05,8.35e-05,-0.031067744,0.083996296,0.0,859.9307551,4778.59447,0.179954746,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
MNG,2006,0.001411409,0.012853647,0.000986441,-0.002906425,0.010142978,,8,-0.01458163,0.07975359,0.006263016,0.15531127,0.01,0.035918176,0.003682,0.000799,0.003734,0.0,,0.000146888,0.00014689,-0.031067744,-0.029620405,0.0,446.685604,1097.000103,0.407188297,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
MOZ,2006,0.011185818,0.002702556,0.002407969,0.000408489,0.00428593,,8,0.067072794,0.099296436,0.032651197,0.1670528,0.0075,0.008754687,0.006932,0.006759,0.008125,0.0,,0.000184849,0.000184849,-0.02067849,0.054413315,0.0,711.6510346,1658.914592,0.428985939,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
MRT,2006,0.008505171,0.001952939,0.00641703,0.002215184,0.020580365,,8,0.08659944,0.07975599,0.010378971,0.1670528,0.0035,-0.095670156,0.00615,0.000149,0.00326,0.0,,0.000247665,0.000247668,-0.02067849,0.067227304,0.4,238.3076164,815.7087992,0.292147905,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
MUS,2006,-0.00019831,0.005004735,0.001944523,0.000958195,0.002711777,,8,0.026204422,0.07133635,0.06425599,0.1670528,0.01,-0.095670156,0.004634,0.006385,0.004547,0.0,,8.5e-05,8.5e-05,-0.02067849,-0.005951271,0.0,1070.784519,1745.148867,0.613577752,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
MWI,2006,0.013623469,0.003693516,0.001183439,0.000107185,0.003643455,,8,0.04229132,0.09494297,0.049501516,0.1670528,0.008,0.021747518,0.006744,0.008192,0.006023,0.01,,0.000235237,0.000235233,-0.02067849,0.026695251,0.0,293.2670729,910.8554603,0.321968837,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
MYS,2006,0.003904734,0.001840655,0.004578487,0.0015276,0.00318402,,8,0.039217856,0.10102306,0.043076176,0.15531127,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,,0.000179112,0.000179112,-0.031067744,0.003176138,0.0,20413.68321,70356.979,0.290144396,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
NAM,2006,0.006323557,0.004435582,0.00159357,0.000249725,0.002963565,,8,0.0601347,0.0762518,0.009092899,0.1670528,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,,0.000101991,0.00010199,-0.02067849,0.046493314,0.0,580.093928,1672.901792,0.346759105,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
NCL,2006,0.002915304,0.007940465,0.004310955,0.001211651,0.012762076,,8,,,,0.16658282,,,,0.005462,0.006633,0.0,,,,-0.02114378,,0.0,576.3099902,1326.907228,0.43432576,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
NER,2006,0.004218429,-0.005366185,0.002033322,-0.000194221,0.002046236,,8,0.019085608,0.09524637,0.023804663,0.1670528,0.008,0.007419373,0.006518,0.002013,0.006519,0.0,,0.000375077,0.000375077,-0.02067849,0.020721637,0.0,271.4987505,891.6906981,0.304476374,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
NGA,2006,0.00218703,-0.001092181,-0.003921787,-0.00240379,-0.000332214,,8,0.040047236,0.118522346,0.050379466,0.1670528,0.007,0.008754687,0.008505,0.007421,0.008503,0.01,1.0,0.000208914,0.000208914,-0.02067849,0.0256433,0.0,6195.663192,20082.58572,0.308509237,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
NIC,2006,0.002761279,0.00103277,0.000425516,-4.35e-05,0.002328711,,8,0.019203888,0.086260475,0.038364414,0.16697896,0.009,0.022300145,0.004844,0.00429,0.000473,0.0,,0.000191964,0.000191964,-0.020339489,0.014719521,0.0,531.5120173,1802.789507,0.294827552,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
NLD,2006,0.012134244,0.012318827,0.007867655,0.006780019,0.009333618,,8,0.028735664,0.09710598,0.061876845,0.1669669,0.01,-0.095670156,0.001054,0.007222,0.005143,0.0,,5.1e-05,5.1e-05,-0.020523101,0.00676186,0.0,57157.60237,174131.0493,0.328244748,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
NOR,2006,0.002300719,0.004397142,0.004947615,0.003310358,0.001656913,,8,0.019054344,0.08436161,0.027078746,0.1669669,0.01,0.033809945,0.000586,0.002048,0.000673,0.0,,3.86e-05,3.86e-05,-0.020523101,-0.009577567,0.0,45985.12311,84443.83205,0.544564618,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
NPL,2006,0.000577205,-0.001586879,-0.002391587,-0.000388475,-0.000754791,,8,0.022183308,0.10220447,0.05256338,0.15531127,0.008,0.043000028,0.006632,0.001417,0.007167,0.01,,0.000133842,0.00013385,-0.031067744,0.007489731,3.0,851.4769962,2211.674744,0.384991961,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
NZL,2006,0.006425252,0.005236537,0.004844631,-0.000558495,0.004906212,,8,0.009525746,0.083163,0.02725235,0.16658282,0.01,0.033428617,0.003969,0.00811,0.001657,0.01,,0.00010322,0.00010322,-0.02114378,-0.007731892,0.0,11959.83379,43960.92366,0.272056017,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
OMN,2006,0.001450409,-0.008959955,-0.001074061,-0.000591531,-0.002808499,,8,0.02560766,0.08040468,0.026817137,0.15531127,0.001,0.010296194,0.004373,0.004322,0.003567,0.0,,0.00033012,0.000330122,-0.031067744,-0.026999153,0.0,2255.112934,5280.170241,0.427090952,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
PAK,2006,0.001037683,0.000145529,-0.001575702,-1.73e-05,-0.000178769,,8,0.03935823,0.12018983,0.053613316,0.15531127,0.0025,0.037612002,0.007098,0.003848,0.00719,0.01,,0.000206091,0.000206091,-0.031067744,0.017290844,0.0,11575.99976,28997.08302,0.39921256,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
PAN,2006,0.006208325,0.000454533,0.000286257,0.000406943,0.003009428,,8,0.026399648,0.08072779,0.037421774,0.16697896,0.0095,0.024849067,0.005528,0.003338,0.003873,0.0,,0.000160359,0.000160355,-0.020339489,0.007115204,0.0,1715.6244,4618.878943,0.371437403,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
PER,2006,0.002748486,0.000937653,0.000953476,0.000442072,0.001973525,,8,0.06253221,0.102553055,0.031006904,0.16697896,0.0095,0.03862833,0.006566,0.001988,0.003358,0.0,,0.000135258,0.000135262,-0.020339489,0.047005165,0.0,12259.2711,29299.21721,0.418416336,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
PHL,2006,0.0019251,0.000595877,0.003608206,-0.000701995,0.003350912,,8,0.03210021,0.11432441,0.057347775,0.15531127,0.009,0.03058707,0.002385,0.003056,0.00836,0.0,,0.000200458,0.000200458,-0.031067744,0.009152547,0.0,11466.59534,45436.16921,0.252367124,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
PNG,2006,0.018171283,0.011444841,-0.000468409,0.000263316,-0.000915898,,8,,,,0.16658282,0.007,0.035723455,0.002718,0.005523,0.003526,0.01,,,,-0.02114378,,0.0,543.519991,2048.537667,0.265320965,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
POL,2006,0.002157829,0.001311441,0.002832062,0.001888229,0.004500477,,8,0.06258523,0.1055937,0.048408143,0.1669669,0.01,-0.002231435,0.001183,0.001712,0.000468,0.0,,-5.48e-06,-5.48e-06,-0.020523101,0.039551467,0.0,35277.49557,119374.1841,0.295520307,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
PRK,2006,0.003415385,0.003008273,0.001628854,-0.00460745,-2.42e-06,,8,-0.005955213,0.10013756,0.052228536,0.15531127,0.0005,,0.000392,0.004891,2.8e-05,0.0,,5.97e-05,5.97e-05,-0.031067744,-0.014229175,0.0,761.0726826,2538.923373,0.299761974,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
PRT,2006,0.000625904,0.000131347,0.000718211,-0.002089887,0.000610086,,8,0.010205608,0.09269163,0.04747907,0.1669669,0.01,0.01757858,0.000468,0.001438,0.000198,0.0,,3.75e-05,3.75e-05,-0.020523101,-0.019624064,0.0,10741.40653,39042.83781,0.275118489,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
PRY,2006,0.000288228,-0.001993148,0.000209229,-0.000119616,-0.001771155,,8,0.017673379,0.08780941,0.027962495,0.16697896,0.009,0.000953102,0.001689,0.002123,0.005975,0.0,,0.000245735,0.000245735,-0.020339489,0.008622371,0.0,1598.744775,7798.272135,0.205012694,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
PYF,2006,0.001339003,0.006875882,0.000603973,0.000130969,0.002083816,,8,,,,0.16658282,,,,0.005813,0.006078,,,,,-0.02114378,,0.0,529.5278441,1294.555828,0.409042107,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
QAT,2006,-0.006158096,-0.004402369,-0.00883557,-0.002931466,-0.003381476,,8,0.12582426,0.06687827,0.042509727,0.15531127,0.0,-0.095670156,0.007456,0.00095,0.0048,0.0,1.0,0.000212938,0.000212934,-0.031067744,0.13069762,,3341.362985,7224.962078,0.462474813,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
RUS,2006,0.000332477,0.000341616,0.00096677,0.003714744,-0.0004503,,8,0.08236007,0.11864068,0.021233466,0.1669669,0.008,0.026532419,0.002452,0.004398,0.002485,0.0,,-4.96e-05,-4.96e-05,-0.020523101,0.0704693,0.0,140246.7714,282148.566,0.497067107,0.003803664414364641,-0.003117007933701658,-0.0011434224088397791,-0.00040659454143646416,0.003278995005524862
