country,t,gross_output
SUD,2001,29.00890022
SUD,2002,29.39625173
SUD,2003,33.9989385
SUD,2004,41.64718493
SUD,2005,43.05791774
SUD,2006,51.99060522
SUD,2007,61.64974414
SUD,2008,105368.4886
SUD,2009,103411.6105
SUD,2010,106140.576
SUD,2011,106101.5074
SUD,2012,106102.6887
SUD,2013,106109.2479
SUD,2014,108947.5744
SUD,2015,109951.7097
SUR,1990,1745.442334
SUR,1991,1693.670449
SUR,1992,1552.53755
SUR,1993,2527.380463
SUR,1994,1934.2227
SUR,1995,2068.27782
SUR,1996,2369.459588
SUR,1997,2369.68073
SUR,1998,2429.558086
SUR,1999,2248.348369
SUR,2000,2514.93446
SUR,2001,2335.317757
SUR,2002,2503.871827
SUR,2003,3044.561166
SUR,2004,3658.187705
SUR,2005,4319.602264
SUR,2006,4313.662439
SUR,2007,5187.784678
SUR,2008,6275.61137
SUR,2009,5925.734354
SUR,2010,6601.295923
SUR,2011,7643.721498
SUR,2012,7789.007829
SUR,2013,8365.877226
SUR,2014,8619.310602
SUR,2015,8304.442814
SVK,1990,68263.54354
SVK,1991,46487.5206
SVK,1992,39678.32665
SVK,1993,37734.40932
SVK,1994,41508.21426
SVK,1995,140081.0739
SVK,1996,157812.4922
SVK,1997,159027.591
SVK,1998,166657.9576
SVK,1999,149623.2371
SVK,2000,250007.8606
SVK,2001,210334.4693
SVK,2002,241777.8592
SVK,2003,323719.2855
SVK,2004,396761.1192
SVK,2005,450561.7392
SVK,2006,543422.7817
SVK,2007,898941.5141
SVK,2008,1135495.84
SVK,2009,984067.6529
SVK,2010,1014488.34
SVK,2011,1148309.899
SVK,2012,905068.2851
SVK,2013,938454.0085
SVK,2014,954686.082
SVK,2015,671972.4753
SVK,2016,421547.1664
SVK,2017,444171.2927
SVK,2018,489295.9106
SVK,2019,478066.4616
SVK,2020,468995.4268
SVK,2021,263366.955
SVN,1990,36076.57021
SVN,1991,28781.82686
SVN,1992,27858.77308
SVN,1993,28553.88307
SVN,1994,31608.32163
SVN,1995,122252.8956
SVN,1996,123819.185
SVN,1997,120742.105
SVN,1998,126697.8912
SVN,1999,127590.3675
SVN,2000,197750.9326
SVN,2001,161034.6023
SVN,2002,179069.263
SVN,2003,224924.734
SVN,2004,266559.3368
SVN,2005,286858.2148
SVN,2006,321520.1223
SVN,2007,493327.3524
SVN,2008,568308.0833
SVN,2009,481850.1658
SVN,2010,479392.2439
SVN,2011,518931.4472
SVN,2012,389377.9461
SVN,2013,397077.4421
SVN,2014,406730.686
SVN,2015,282600.0386
SVN,2016,166535.6367
SVN,2017,184649.3503
SVN,2018,207544.7062
SVN,2019,204669.5277
SVN,2020,198808.9265
SVN,2021,113809.1514
SWE,1965,43121.17069
SWE,1966,46685.80262
SWE,1967,50216.29537
SWE,1968,53053.24057
SWE,1969,57730.20543
SWE,1970,66182.041
SWE,1971,72129.52445
SWE,1972,83679.24522
SWE,1973,102807.8095
SWE,1974,120602.7564
SWE,1975,147091.9861
SWE,1976,157749.9477
SWE,1977,163856.5209
SWE,1978,178282.0133
SWE,1979,212451.9039
SWE,1980,252395.6359
SWE,1981,227075.2332
SWE,1982,201056.4073
SWE,1983,183992.9687
SWE,1984,191114.3034
SWE,1985,198837.976
SWE,1986,260980.0137
SWE,1987,315831.0928
SWE,1988,356824.9155
SWE,1989,375804.7048
SWE,1990,946108.4461
SWE,1991,961835.7039
SWE,1992,963394.2833
SWE,1993,725717.6448
SWE,1994,792905.8477
SWE,1995,1921080.926
SWE,1996,2011639.708
SWE,1997,1877397.786
SWE,1998,1880682.106
SWE,1999,1921740.064
SWE,2000,2828613.715
SWE,2001,1749862.298
SWE,2002,1891711.521
SWE,2003,2350008.351
SWE,2004,2743531.07
SWE,2005,2857414.626
SWE,2006,3154626.986
SWE,2007,4584182.521
SWE,2008,4895564.065
SWE,2009,3924350.545
SWE,2010,4500976.13
SWE,2011,5279300.935
SWE,2012,4135496.508
SWE,2013,4297176.416
SWE,2014,4263099.376
SWE,2015,2924093.765
SWE,2016,1847460.538
SWE,2017,1946426.202
SWE,2018,2047100.376
SWE,2019,1947896.126
SWE,2020,1952248.327
SWE,2021,1134821.406
SWI,2000,526268.563
SWI,2007,954343.0074
SWI,2008,1113686.143
SWI,2009,1082598.672
SWI,2010,1153703.64
SWI,2011,1381766.659
SWI,2012,1327569.459
SWI,2013,1363645.042
SWI,2014,1399326.607
SWI,2015,1329320.06
SWI,2016,1307827.946
SWI,2017,1370719.51
SWI,2018,1517060.4
SWI,2019,1519865.763
SWI,2020,1510146.247
SWI,2021,1652688.448
SWZ,1990,2025.851041
SWZ,1991,2040.37124
SWZ,1992,2415.66183
SWZ,1993,2619.672207
SWZ,1994,2622.661243
SWZ,1995,2945.895587
SWZ,1996,3063.378079
SWZ,1997,3135.714863
SWZ,1998,3045.25418
SWZ,1999,3053.285363
SWZ,2000,3274.52623
SWZ,2001,3284.697733
SWZ,2002,3259.709862
SWZ,2003,3869.737353
SWZ,2004,5007.283314
SWZ,2005,5652.548005
SWZ,2006,6055.535607
SWZ,2007,6693.488078
SWZ,2008,7246.938067
SWZ,2009,6859.867447
SWZ,2010,8209.196343
SWZ,2011,8757.913408
SWZ,2012,8792.361103
SWZ,2013,7833.527951
SWZ,2014,8050.159794
SWZ,2015,7851.72989
SYC,1990,890.8574287
SYC,1991,998.552039
SYC,1992,1330.116793
SYC,1993,1484.870465
SYC,1994,1737.223113
SYC,1995,1677.027738
SYC,1996,1810.326609
SYC,1997,1599.969328
SYC,1998,1696.896892
SYC,1999,1572.402862
SYC,2000,1679.316606
SYC,2001,1522.057014
SYC,2002,1636.900512
SYC,2003,2108.141207
SYC,2004,2041.576688
SYC,2005,2464.735127
SYC,2006,2717.486482
SYC,2007,2879.042422
SYC,2008,2855.803594
SYC,2009,2611.151249
SYC,2010,3037.630806
SYC,2011,3375.959882
SYC,2012,3492.219139
SYC,2013,5156.726101
SYC,2014,5272.337484
SYC,2015,5074.407798
SYR,1990,34692.59002
SYR,1991,37667.99873
SYR,1992,33425.59513
SYR,1993,31727.61853
SYR,1994,31012.91666
SYR,1995,35701.29106
SYR,1996,40096.64362
SYR,1997,34099.51658
SYR,1998,35403.64803
SYR,1999,34895.93008
SYR,2000,35215.94882
SYR,2001,38414.54172
SYR,2002,41358.77029
SYR,2003,42352.40574
SYR,2004,51188.98472
SYR,2005,59232.07202
SYR,2006,66777.79326
SYR,2007,79139.2442
SYR,2008,101091.1817
SYR,2009,101418.3865
SYR,2010,115489.7133
SYR,2011,126971.1256
SYR,2012,120112.8218
SYR,2013,113337.9831
SYR,2014,113700.6126
SYR,2015,110908.9401
TAP,2000,682643.2869
TAP,2007,937701.2722
TAP,2008,989540.6972
TAP,2009,855193.6511
TAP,2010,1059649.961
TAP,2011,1187123.613
TAP,2012,1181257.178
TAP,2013,1193656.031
TAP,2014,1224901.376
TAP,2015,1121247.749
TAP,2016,1100376.743
TAP,2017,1215809.25
TAP,2018,1329405.203
TAP,2019,1289196.657
TAP,2020,1356571.573
TAP,2021,1595558.82
TCD,1990,3285.312466
TCD,1991,3331.716075
TCD,1992,3670.074154
TCD,1993,3272.589328
TCD,1994,2545.38588
TCD,1995,3153.233288
TCD,1996,3408.193016
TCD,1997,3242.33313
TCD,1998,3639.327237
TCD,1999,3273.859969
TCD,2000,2866.658875
TCD,2001,3475.84629
TCD,2002,3969.799865
TCD,2003,5238.866838
TCD,2004,7456.234665
TCD,2005,9413.918753
TCD,2006,10351.16768
TCD,2007,11638.06383
TCD,2008,13761.94356
TCD,2009,12945.57893
TCD,2010,14912.75739
TCD,2011,17031.61136
TCD,2012,17224.32931
TCD,2013,17669.14481
TCD,2014,18323.34118
TCD,2015,18192.57803
TGO,1990,2432.758069
TGO,1991,2352.30919
TGO,1992,2358.185252
TGO,1993,1900.327678
TGO,1994,1722.091
TGO,1995,2147.177688
TGO,1996,2687.424054
TGO,1997,2692.467065
TGO,1998,2588.867888
TGO,1999,2529.407131
TGO,2000,2587.133616
TGO,2001,2340.862295
TGO,2002,2532.357576
TGO,2003,3191.81671
TGO,2004,3923.248312
TGO,2005,4939.422384
TGO,2006,5567.908405
TGO,2007,6021.404915
TGO,2008,7534.982261
TGO,2009,6986.261624
TGO,2010,7526.311594
TGO,2011,9122.461359
TGO,2012,9306.689968
TGO,2013,10231.05934
TGO,2014,10465.45272
TGO,2015,10249.81102
THA,1990,173341.5244
THA,1991,229075.4112
THA,1992,251093.7044
THA,1993,255968.5762
THA,1994,281086.092
THA,1995,669676.1
THA,1996,754695.8905
THA,1997,620143.1336
THA,1998,460285.562
THA,1999,519925.3316
THA,2000,857457.6528
THA,2001,563714.2902
THA,2002,609986.2749
THA,2003,728464.7186
THA,2004,879479.1731
THA,2005,1026768.169
THA,2006,1241524.667
THA,2007,2118692.875
THA,2008,2486285.474
THA,2009,2147019.914
THA,2010,2698827.057
THA,2011,2891770.323
THA,2012,3084813.456
THA,2013,3311259.096
THA,2014,3263622.817
THA,2015,3152999.37
THA,2016,1958321.595
THA,2017,2074646.851
THA,2018,2302671.848
THA,2019,2447758.684
THA,2020,2230813.961
THA,2021,1165840.02
TJK,1990,3079.861579
TJK,1991,2896.531675
TJK,1992,2977.675014
TJK,1993,3023.969132
TJK,1994,2511.367136
TJK,1995,3130.673011
TJK,1996,2565.695358
TJK,1997,2861.705823
TJK,1998,2741.781336
TJK,1999,2413.367387
TJK,2000,2209.30774
TJK,2001,2325.457537
TJK,2002,2864.333608
TJK,2003,3527.239383
TJK,2004,4408.125627
TJK,2005,4831.061935
TJK,2006,5664.374029
TJK,2007,6832.693116
TJK,2008,9670.171248
TJK,2009,8930.853252
TJK,2010,9813.070659
TJK,2011,14206.39404
TJK,2012,14676.76832
TJK,2013,16640.69943
TJK,2014,17036.58255
TJK,2015,16794.13427
TKM,1990,7407.347607
TKM,1991,6678.533375
TKM,1992,5039.037247
TKM,1993,4066.216125
TKM,1994,7570.51736
TKM,1995,8025.920849
TKM,1996,7689.531134
TKM,1997,7462.682174
TKM,1998,7298.366555
TKM,1999,9143.791142
TKM,2000,9862.573039
TKM,2001,11875.38158
TKM,2002,12117.16986
TKM,2003,16012.5416
TKM,2004,19884.24249
TKM,2005,22711.01697
TKM,2006,23052.99134
TKM,2007,29674.60123
TKM,2008,35383.36731
TKM,2009,38186.43808
TKM,2010,38844.33717
TKM,2011,45959.99866
TKM,2012,46663.75092
TKM,2013,52816.78604
TKM,2014,54826.19524
TKM,2015,55034.93393
TTO,1990,8033.392471
TTO,1991,9420.457132
TTO,1992,9902.341915
TTO,1993,9714.09491
TTO,1994,10339.12579
TTO,1995,12268.30094
TTO,1996,14260.02035
TTO,1997,17336.68435
TTO,1998,19472.057
TTO,1999,18974.50443
TTO,2000,24686.90576
TTO,2001,23237.87315
TTO,2002,24299.70606
TTO,2003,28505.72074
TTO,2004,35767.95348
TTO,2005,42357.22519
TTO,2006,49347.55682
TTO,2007,58916.22898
TTO,2008,72931.05823
TTO,2009,55849.56682
TTO,2010,59841.42048
TTO,2011,71674.95634
TTO,2012,70468.54796
TTO,2013,72766.14947
TTO,2014,72352.43567
TTO,2015,69498.19835
TUN,1990,24533.42379
TUN,1991,25568.29422
TUN,1992,28971.78204
TUN,1993,28896.59743
TUN,1994,31712.32841
TUN,1995,71823.96625
TUN,1996,76588.94414
TUN,1997,74123.37104
TUN,1998,77713.13928
TUN,1999,82543.30233
TUN,2000,80736.06953
TUN,2001,83556.10709
TUN,2002,86314.26347
TUN,2003,100040.6191
TUN,2004,116072.2958
TUN,2005,119818.8636
TUN,2006,134141.9961
TUN,2007,154708.7621
TUN,2008,181986.9262
TUN,2009,165408.7103
TUN,2010,176071.9933
TUN,2011,187196.3468
TUN,2012,189133.5826
TUN,2013,191863.6523
TUN,2014,194632.9386
TUN,2015,182825.9148
TUN,2016,71685.13662
TUN,2017,68879.8329
TUN,2018,70275.40597
TUN,2019,69393.71258
TUN,2020,69505.2871
TUR,1990,252895.9124
TUR,1991,277338.0891
TUR,1992,263135.7289
TUR,1993,286251.3934
TUR,1994,229459.7411
TUR,1995,1059183.2
TUR,1996,1202734.902
TUR,1997,1268353.055
TUR,1998,1319462.305
TUR,1999,1260629.708
TUR,2000,2488761.994
TUR,2001,1458671.281
TUR,2002,1652838.849
TUR,2003,2145103.018
TUR,2004,2750514.205
TUR,2005,3356334.509
TUR,2006,3742063.267
TUR,2007,5770658.38
TUR,2008,6536459.769
TUR,2009,5401061.707
TUR,2010,6428326.682
TUR,2011,6999897.15
TUR,2012,5723151.015
TUR,2013,5983668.622
TUR,2014,5918006.908
TUR,2015,4100450.653
TUR,2016,2986141.249
TUR,2017,3365578.695
TUR,2018,3042962.151
TUR,2019,3050088.699
TUR,2020,2818929.391
TUR,2021,1808176.604
TWN,1965,6309.68394
TWN,1966,7038.311558
TWN,1967,8311.696183
TWN,1968,9844.104156
TWN,1969,11623.20545
TWN,1970,13349.27486
TWN,1971,15793.18605
TWN,1972,19470.27691
TWN,1973,27241.47814
TWN,1974,35715.34876
TWN,1975,37589.76155
TWN,1976,46445.49122
TWN,1977,54111.18028
TWN,1978,68461.22788
TWN,1979,84379.49375
TWN,1980,103353.3612
TWN,1981,125863.1936
TWN,1982,124040.9009
TWN,1983,133778.3855
TWN,1984,153011.1955
TWN,1985,156392.0854
TWN,1986,187905.2958
TWN,1987,250866.9699
TWN,1988,302189.3782
TWN,1989,358366.417
TWN,1990,910189.785
TWN,1991,946290.5672
TWN,1992,1054387.082
TWN,1993,1072312.56
TWN,1994,1110698.416
TWN,1995,2357726.637
TWN,1996,2414991.32
TWN,1997,2469480.274
TWN,1998,2321769.853
TWN,1999,2460072.641
TWN,2000,3405384.601
TWN,2001,2398914.573
TWN,2002,2447784.934
TWN,2003,2526250.483
TWN,2004,2903256.595
TWN,2005,3079793.15
TWN,2006,3297688.38
TWN,2007,3471568.345
TWN,2008,3619549.006
TWN,2009,3207569.138
TWN,2010,3794311.663
TWN,2011,4106806.033
TWN,2012,3050392.642
TWN,2013,3076037.426
TWN,2014,3148691.637
TWN,2015,1807272.962
TWN,2016,1125089.511
TWN,2017,1234692.01
TWN,2018,1291828.633
TWN,2019,1296249.392
TWN,2020,1419203.331
TZA,1990,19095.95877
TZA,1991,19085.7826
TZA,1992,19096.37779
TZA,1993,19076.07007
TZA,1994,19077.68808
TZA,1995,19092.24873
TZA,1996,19099.0847
TZA,1997,19089.22555
TZA,1998,19651.57699
TZA,1999,19809.01258
TZA,2000,19971.64117
TZA,2001,20154.14507
TZA,2002,20281.69399
TZA,2003,21087.67722
TZA,2004,21231.92889
TZA,2005,21281.2194
TZA,2006,21421.9471
TZA,2007,21542.57102
TZA,2008,21666.44285
TZA,2009,21667.03438
TZA,2010,21833.121
TZA,2011,22011.52894
TZA,2012,21888.22155
TZA,2013,21867.67425
TZA,2014,22003.28985
TZA,2015,21837.07263
UGA,1990,5821.236277
UGA,1991,5948.456857
UGA,1992,6378.835899
UGA,1993,6590.138224
UGA,1994,9017.030277
UGA,1995,10649.19663
UGA,1996,11712.32604
UGA,1997,11391.60934
UGA,1998,11500.853
UGA,1999,11117.66183
UGA,2000,11796.68924
UGA,2001,12441.39732
UGA,2002,12447.56562
UGA,2003,13044.56568
UGA,2004,16539.09666
UGA,2005,20626.55486
UGA,2006,24341.5877
UGA,2007,29379.41046
UGA,2008,37691.83593
UGA,2009,35682.46956
UGA,2010,38456.49111
UGA,2011,41258.55388
UGA,2012,43119.65588
UGA,2013,43654.32806
UGA,2014,44802.4571
UGA,2015,44053.08192
UKG,2000,2753696.976
UKG,2007,5289592.019
UKG,2008,5038019.977
UKG,2009,4188352.338
UKG,2010,4275965.08
UKG,2011,4597423.439
UKG,2012,4659264.184
UKG,2013,4808146.684
UKG,2014,5283772.403
UKG,2015,4918833.326
UKG,2016,4537448.091
UKG,2017,4506961.147
UKG,2018,4867661.738
UKG,2019,4926776.923
UKG,2020,4579942.308
UKG,2021,5406667.175
UKR,1990,152164.3346
UKR,1991,246811.4142
UKR,1992,75875.35902
UKR,1993,95115.88052
UKR,1994,92340.34524
UKR,1995,206069.6523
UKR,1996,197519.1512
UKR,1997,222509.8799
UKR,1998,181072.3707
UKR,1999,138502.1685
UKR,2000,140810.8747
UKR,2001,174363.4829
UKR,2002,194030.7819
UKR,2003,256738.36
UKR,2004,343663.1087
UKR,2005,436336.6627
UKR,2006,535845.9335
UKR,2007,712258.7166
UKR,2008,832152.9264
UKR,2009,539705.5913
UKR,2010,641485.6129
UKR,2011,781501.8415
UKR,2012,824363.4362
UKR,2013,833949.9662
UKR,2014,718981.0254
UKR,2015,621228.6961
UKR,2016,198277.5016
UKR,2017,235587.2232
UKR,2018,275962.4513
UKR,2019,324473.5929
UKR,2020,326963.7456
URY,1990,20956.24514
URY,1991,24181.63569
URY,1992,29221.35783
URY,1993,33183.64868
URY,1994,37758.04659
URY,1995,40312.8838
URY,1996,42649.47683
URY,1997,45052.78276
URY,1998,47483.87695
URY,1999,45034.4577
URY,2000,44415.2667
URY,2001,41324.34983
URY,2002,30229.05063
URY,2003,28907.29413
URY,2004,33284.07668
URY,2005,39184.60008
URY,2006,44671.9559
URY,2007,50705.21846
URY,2008,64225.7966
URY,2009,60260.75247
URY,2010,72846.11945
URY,2011,84416.73443
URY,2012,86267.52778
URY,2013,92304.52565
URY,2014,93897.57265
URY,2015,92404.23486
USA,1965,1359144.452
USA,1966,1482736.27
USA,1967,1558808.599
USA,1968,1693646.983
USA,1969,1829117.763
USA,1970,1907712.691
USA,1971,2054462.636
USA,1972,2279311.359
USA,1973,2561942.255
USA,1974,2884389.855
USA,1975,3062298.756
USA,1976,3441442.883
USA,1977,3880654.451
USA,1978,4375271.269
USA,1979,4935364.585
USA,1980,5472935.437
USA,1981,6041784.783
USA,1982,6181610.534
USA,1983,6641519.707
USA,1984,7324355.341
USA,1985,7793060.338
USA,1986,8051069.624
USA,1987,8730902.947
USA,1988,9456240
USA,1989,10087590.22
USA,1990,19955314.21
USA,1991,20104613.88
USA,1992,21464303.84
USA,1993,21742213.13
USA,1994,24170750.51
USA,1995,53325183.63
USA,1996,56864031.71
USA,1997,60762050.8
USA,1998,64803266.57
USA,1999,69191611.59
USA,2000,110969963.4
USA,2001,75097893.88
USA,2002,76710442.42
USA,2003,80561421.42
USA,2004,87244791.77
USA,2005,94975666.57
USA,2006,100554185.9
USA,2007,132713480.5
USA,2008,136180132.2
USA,2009,125520162.9
USA,2010,133548589.2
USA,2011,141406429.6
USA,2012,118223213.5
USA,2013,121855471.3
USA,2014,124755344.5
USA,2015,92310481.07
USA,2016,64214645.15
USA,2017,67356217.25
USA,2018,71559409.16
USA,2019,73633526.57
USA,2020,72803537.33
USA,2021,40440142.27
USR,1990,1583218.087
USR,1991,423.3891031
USR,1992,51.08744536
USR,1993,55.11531886
USR,1994,45.22940582
USR,1995,49.89189783
USR,1996,47.17787281
USR,1997,53.82559817
USR,1998,47.82158698
USR,1999,46.82996768
USR,2000,55.86357457
USR,2001,54.97786439
USR,2002,59.79960105
USR,2003,86.24638323
USR,2004,125.3762946
USR,2005,146.6048323
USR,2006,183.9599678
USR,2007,253.6144093
USR,2008,345.998609
USR,2009,311.3187742
USR,2010,587.9041797
USR,2011,904.9998655
USR,2012,34.95860223
USR,2013,4.819170768
USR,2014,27.75497164
USR,2015,24.7079465
UZB,1990,31352.37836
UZB,1991,29499.42967
UZB,1992,19237.05727
UZB,1993,21523.86928
UZB,1994,21930.03619
UZB,1995,21539.10193
UZB,1996,23460.32273
UZB,1997,26542.9717
UZB,1998,25403.40555
UZB,1999,29045.09132
UZB,2000,23592.46872
UZB,2001,15805.77192
UZB,2002,16634.55854
UZB,2003,17235.29742
UZB,2004,20464.88372
UZB,2005,23987.60963
UZB,2006,30650.84187
UZB,2007,39978.69754
UZB,2008,50302.60393
UZB,2009,58312.71193
UZB,2010,66681.08344
UZB,2011,78604.78268
UZB,2012,82026.95396
UZB,2013,91592.10317
UZB,2014,95059.50555
UZB,2015,93695.37206
VEN,1990,116787.6862
VEN,1991,141241.1829
VEN,1992,162589.5341
VEN,1993,157823.0403
VEN,1994,156182.0607
VEN,1995,191267.3409
VEN,1996,180849.8058
VEN,1997,220556.0036
VEN,1998,223884.4101
VEN,1999,220690.4698
VEN,2000,250542.5787
VEN,2001,266758.1775
VEN,2002,221075.3311
VEN,2003,215315.5004
VEN,2004,287911.9757
VEN,2005,362408.4697
VEN,2006,444126.8016
VEN,2007,568905.0727
VEN,2008,709228.225
VEN,2009,722590.1194
VEN,2010,827237.0636
VEN,2011,748210.3577
VEN,2012,766426.0056
VEN,2013,787354.613
VEN,2014,787984.0758
VEN,2015,772958.1874
VGB,1990,334.0909139
VGB,1991,308.4579988
VGB,1992,385.6809068
VGB,1993,502.4211222
VGB,1994,627.5553013
VGB,1995,829.2787594
VGB,1996,926.8331354
VGB,1997,1023.249013
VGB,1998,1131.678846
VGB,1999,1225.529338
VGB,2000,1437.00624
VGB,2001,1541.986339
VGB,2002,1499.532917
VGB,2003,1380.167003
VGB,2004,1493.575606
VGB,2005,1740.032831
VGB,2006,1922.665562
VGB,2007,2085.255913
VGB,2008,2084.643324
VGB,2009,1829.802132
VGB,2010,1904.224532
VGB,2011,2006.046772
VGB,2012,2046.192989
VGB,2013,2087.119403
VGB,2014,2128.633949
VGB,2015,2070.260968
VIE,2000,66976.69296
VIE,2007,179045.7781
VIE,2008,282444.8316
VIE,2009,308769.6559
VIE,2010,314784.2881
VIE,2011,372278.5968
VIE,2012,424125.1304
VIE,2013,462434.8687
VIE,2014,497161.7407
VIE,2015,522864.1128
VIE,2016,557872.0055
VIE,2017,616560.1285
VIE,2018,679801.1747
VIE,2019,812735.0961
VIE,2020,839233.456
VIE,2021,815619.4655
VNM,1990,22162.73738
VNM,1991,18237.01892
VNM,1992,21878.2712
VNM,1993,26987.95321
VNM,1994,33539.53252
VNM,1995,79707.02182
VNM,1996,95634.11743
VNM,1997,106515.9599
VNM,1998,109676.5611
VNM,1999,115714.06
VNM,2000,130123.0651
VNM,2001,125979.5521
VNM,2002,134879.8562
VNM,2003,154962.4281
VNM,2004,200626.3224
VNM,2005,243840.1374
VNM,2006,282875.788
VNM,2007,358169.1809
VNM,2008,454832.1978
VNM,2009,447009.1303
VNM,2010,442641.5308
VNM,2011,511009.2246
VNM,2012,589165.9353
VNM,2013,669476.8952
VNM,2014,751874.5898
VNM,2015,807129.3211
VNM,2016,661721.9099
VNM,2017,721731.6479
VNM,2018,791103.9757
VNM,2019,845496.7319
VNM,2020,876467.1859
VUT,1990,498.0129631
VUT,1991,515.4440594
VUT,1992,514.6230669
VUT,1993,526.1803274
VUT,1994,601.6356991
VUT,1995,655.281956
VUT,1996,685.9004023
VUT,1997,643.3076274
VUT,1998,574.6530437
VUT,1999,629.6341061
VUT,2000,698.1307373
VUT,2001,595.7088948
VUT,2002,623.7912803
VUT,2003,741.1008932
VUT,2004,906.3823198
VUT,2005,1021.142205
VUT,2006,1139.580049
VUT,2007,1321.96688
VUT,2008,1556.382119
VUT,2009,1422.990911
VUT,2010,1735.878705
VUT,2011,2023.28386
VUT,2012,2077.215467
VUT,2013,2201.384498
VUT,2014,2245.915374
VUT,2015,2184.330042
WSM,1990,319.1347209
WSM,1991,327.2213857
WSM,1992,352.209522
WSM,1993,337.7101317
WSM,1994,400.9386665
WSM,1995,430.4551651
WSM,1996,491.7230479
WSM,1997,511.3342451
WSM,1998,460.9320263
WSM,1999,521.5399694
WSM,2000,597.1319812
WSM,2001,571.8085613
WSM,2002,598.1649514
WSM,2003,663.9239005
WSM,2004,849.8992841
WSM,2005,1045.285859
WSM,2006,1139.925057
WSM,2007,1323.843174
WSM,2008,1495.141327
WSM,2009,1207.45008
WSM,2010,1675.686228
WSM,2011,1725.161979
WSM,2012,1770.999117
WSM,2013,1731.036626
WSM,2014,1769.774533
WSM,2015,1716.826252
YEM,1990,13663.59871
YEM,1991,15353.18793
YEM,1992,16774.58313
YEM,1993,19839.71105
YEM,1994,22249.5623
YEM,1995,14514.01789
YEM,1996,13176.00828
YEM,1997,13065.78014
YEM,1998,12901.39251
YEM,1999,14619.22585
YEM,2000,17804.24167
YEM,2001,19112.08817
YEM,2002,21035.67691
YEM,2003,23505.46249
YEM,2004,27480.14212
YEM,2005,33042.74582
YEM,2006,41396.9919
YEM,2007,48004.48738
YEM,2008,56899.67783
YEM,2009,53481.98609
YEM,2010,57203.58195
YEM,2011,62617.21549
YEM,2012,63908.86973
YEM,2013,70435.18763
YEM,2014,71483.492
YEM,2015,69785.86964
ZAF,1990,176944.652
ZAF,1991,187783.9369
ZAF,1992,206256.5364
ZAF,1993,199863.8863
ZAF,1994,217138.2112
ZAF,1995,579202.7797
ZAF,1996,559536.6401
ZAF,1997,580684.5946
ZAF,1998,545319.4927
ZAF,1999,549748.6433
ZAF,2000,569476.6739
ZAF,2001,523278.9397
ZAF,2002,515325.961
ZAF,2003,746976.0536
ZAF,2004,954511.1774
ZAF,2005,1067288.512
ZAF,2006,1148391.086
ZAF,2007,1276822.871
ZAF,2008,1269405.082
ZAF,2009,1224316.388
ZAF,2010,1520428.793
ZAF,2011,1708661.385
ZAF,2012,1679453.217
ZAF,2013,1585035.634
ZAF,2014,1549508.599
ZAF,2015,1454113.714
ZAF,2016,650835.0531
ZAF,2017,760885.9999
ZAF,2018,797227.9457
ZAF,2019,761784.5795
ZAF,2020,650163.446
ZMB,1990,7182.428546
ZMB,1991,6623.329087
ZMB,1992,6623.877497
ZMB,1993,6440.751387
ZMB,1994,6805.038835
ZMB,1995,7079.074925
ZMB,1996,6801.165471
ZMB,1997,7873.102973
ZMB,1998,6708.720763
ZMB,1999,6599.069506
ZMB,2000,6576.403367
ZMB,2001,7193.293018
ZMB,2002,7250.54589
ZMB,2003,8526.13006
ZMB,2004,11230.9848
ZMB,2005,14861.29925
ZMB,2006,22194.84198
ZMB,2007,23576.53087
ZMB,2008,30467.34086
ZMB,2009,25968.73844
ZMB,2010,31868.0788
ZMB,2011,38214.47547
ZMB,2012,39634.84069
ZMB,2013,43352.18638
ZMB,2014,44513.42002
ZMB,2015,44227.90421
ZWE,1990,11404.29165
ZWE,1991,11785.24635
ZWE,1992,12019.43462
ZWE,1993,11117.61926
ZWE,1994,11806.44008
ZWE,1995,13033.89312
ZWE,1996,12964.76931
ZWE,1997,14076.04555
ZWE,1998,10615.23734
ZWE,1999,12145.3812
ZWE,2000,16002.12812
ZWE,2001,14894.28834
ZWE,2002,15672.11488
ZWE,2003,16744.91539
ZWE,2004,19628.50053
ZWE,2005,21912.7294
ZWE,2006,24200.99942
ZWE,2007,29024.84964
ZWE,2008,34557.23811
ZWE,2009,28059.83748
ZWE,2010,39623.09291
ZWE,2011,97.46362353
ZWE,2012,105.498502
ZWE,2013,114.3900063
ZWE,2014,126.951566
ZWE,2015,113.6466687
